,volume,ticks,status,open,low,high,cost,close
71,0.6577530150000005,1584412740000,ok,5312.5,5309.5,5332.0,3500.0,5332.0
72,0.491917588,1584412800000,ok,5332.5,5332.5,5354.0,2630.0,5348.5
73,0.15723200499999998,1584412860000,ok,5348.0,5334.5,5351.0,840.0,5334.5
74,293.7571406100001,1584412920000,ok,5334.5,5334.5,5372.0,1574380.0,5345.0
75,0.937783456,1584412980000,ok,5344.5,5333.5,5345.5,5010.0,5341.5
76,35.334078821999995,1584413040000,ok,5341.5,5314.5,5341.5,188230.0,5316.0
77,0.19724037,1584413100000,ok,5316.5,5316.5,5332.0,1050.0,5332.0
78,0.23278226500000004,1584413160000,ok,5331.5,5317.0,5333.0,1240.0,5319.5
79,6.75395329,1584413220000,ok,5316.0,5283.5,5316.0,35710.0,5296.0
80,0.6003025530000001,1584413280000,ok,5295.0,5293.0,5306.5,3180.0,5306.5
81,0.199740886,1584413340000,ok,5304.0,5301.0,5311.5,1060.0,5308.0
82,0.47010703600000003,1584413400000,ok,5308.5,5308.5,5322.5,2500.0,5322.5
83,0.346752693,1584413460000,ok,5320.5,5320.5,5347.5,1850.0,5344.0
84,0.089905409,1584413520000,ok,5345.5,5332.5,5345.5,480.0,5332.5
85,0.12374351799999997,1584413580000,ok,5332.0,5329.5,5336.0,660.0,5334.5
86,0.129150094,1584413640000,ok,5335.0,5335.0,5347.5,690.0,5339.0
87,0.180270063,1584413700000,ok,5336.0,5316.0,5336.0,960.0,5316.0
88,0.18785886699999996,1584413760000,ok,5315.0,5315.0,5333.5,1000.0,5333.5
89,0.211504916,1584413820000,ok,5332.5,5332.5,5348.0,1130.0,5342.0
90,0.10850952700000001,1584413880000,ok,5340.5,5340.5,5351.5,580.0,5350.0
91,0.17778879100000003,1584413940000,ok,5349.0,5339.0,5349.0,950.0,5339.0
92,1.8446385830000005,1584414000000,ok,5336.5,5336.5,5386.0,9890.0,5372.0
93,0.17476151499999995,1584414060000,ok,5373.0,5373.0,5384.5,940.0,5376.0
94,0.10779641200000001,1584414120000,ok,5373.5,5372.5,5386.5,580.0,5386.5
95,0.29479737899999997,1584414180000,ok,5388.0,5388.0,5402.0,1590.0,5392.0
96,0.24889597400000002,1584414240000,ok,5390.0,5377.5,5390.0,1340.0,5388.0
97,6.062233632,1584414300000,ok,5384.0,5343.5,5384.0,32420.0,5343.5
98,0.19430812800000008,1584414360000,ok,5344.0,5344.0,5356.0,1040.0,5356.0
99,0.624764833,1584414420000,ok,5354.5,5341.5,5354.5,3340.0,5341.5
100,2.1904328609999997,1584414480000,ok,5341.0,5312.0,5343.0,11680.0,5312.0
101,0.25408860000000005,1584414540000,ok,5309.5,5304.5,5320.0,1350.0,5313.5
102,0.14493004999999995,1584414600000,ok,5315.5,5308.5,5316.0,770.0,5315.0
103,0.32206488800000005,1584414660000,ok,5315.0,5292.0,5318.5,1710.0,5292.0
104,0.17757415799999995,1584414720000,ok,5292.0,5292.0,5298.0,940.0,5296.0
105,0.128424542,1584414780000,ok,5296.5,5288.5,5300.0,680.0,5300.0
106,0.19628006599999998,1584414840000,ok,5300.5,5292.5,5303.5,1040.0,5296.0
107,0.18837570399999992,1584414900000,ok,5296.5,5296.5,5316.0,1000.0,5314.5
108,0.15633276799999998,1584414960000,ok,5315.5,5300.0,5316.0,830.0,5300.0
109,0.084935229,1584415020000,ok,5296.5,5296.5,5304.0,450.0,5300.5
110,5.200414976999999,1584415080000,ok,5301.5,5301.5,5301.5,27570.0,5301.5
111,0.40993199199999997,1584415140000,ok,5302.0,5289.5,5302.0,2170.0,5292.0
112,0.08492224000000001,1584415200000,ok,5293.5,5293.5,5304.0,450.0,5304.0
113,0.2746840730000001,1584415260000,ok,5308.0,5308.0,5317.0,1460.0,5316.0
114,0.077146196,1584415320000,ok,5317.0,5312.5,5317.0,410.0,5314.5
115,0.07342241199999999,1584415380000,ok,5314.5,5308.5,5314.5,390.0,5313.0
116,1.387545408,1584415440000,ok,5315.5,5315.5,5341.0,7400.0,5341.0
117,0.24517404499999998,1584415500000,ok,5342.0,5336.5,5348.0,1310.0,5347.0
118,0.4839642520000001,1584415560000,ok,5348.0,5348.0,5352.5,2590.0,5349.5
119,0.28046140599999997,1584415620000,ok,5348.0,5345.5,5351.0,1500.0,5348.0
120,0.0953329,1584415680000,ok,5344.5,5344.5,5353.0,510.0,5353.0
121,0.34146778200000005,1584415740000,ok,5353.5,5353.0,5364.0,1830.0,5356.5
122,0.14772149099999995,1584415800000,ok,5356.0,5340.0,5356.0,790.0,5340.0
123,1.2406482429999997,1584415860000,ok,5338.0,5313.0,5338.0,6610.0,5316.0
124,0.020696145000000003,1584415920000,ok,5315.0,5315.0,5315.0,110.0,5315.0
125,0.19919152899999998,1584415980000,ok,5313.0,5313.0,5325.0,1060.0,5325.0
126,0.071365206,1584416040000,ok,5325.0,5324.0,5325.0,380.0,5324.0
127,5.463853558,1584416100000,ok,5322.5,5322.5,5334.5,29100.0,5334.5
128,0.16483612099999997,1584416160000,ok,5334.5,5334.5,5340.0,880.0,5340.0
129,0.0,1584416220000,ok,5340.0,5340.0,5340.0,0.0,5340.0
130,0.588874307,1584416280000,ok,5340.5,5340.5,5354.0,3150.0,5354.0
131,4.138850643999998,1584416340000,ok,5354.5,5354.5,5392.0,22260.0,5360.0
132,0.2645096100000001,1584416400000,ok,5360.5,5358.5,5375.5,1420.0,5372.0
133,0.193321088,1584416460000,ok,5371.0,5371.0,5384.0,1040.0,5380.0
134,1.2162128659999996,1584416520000,ok,5379.5,5379.5,5400.5,6560.0,5400.5
135,4.021927858999999,1584416580000,ok,5402.0,5351.5,5402.0,21570.0,5355.5
136,0.6696318360000001,1584416640000,ok,5352.0,5341.5,5352.0,3580.0,5341.5
137,0.830735399,1584416700000,ok,5340.5,5340.5,5348.0,4440.0,5344.0
138,0.8228321270000001,1584416760000,ok,5344.5,5344.5,5368.0,4410.0,5368.0
139,0.8712064979999997,1584416820000,ok,5364.5,5348.5,5370.5,4670.0,5349.0
140,5.1623889940000005,1584416880000,ok,5348.5,5329.5,5350.0,27550.0,5329.5
141,0.166835767,1584416940000,ok,5328.0,5327.5,5338.0,890.0,5337.5
142,0.13872091,1584417000000,ok,5337.0,5332.0,5337.0,740.0,5332.0
143,0.10134784399999999,1584417060000,ok,5331.0,5326.0,5331.0,540.0,5326.0
144,5.5988986879999985,1584417120000,ok,5324.5,5324.5,5354.5,29950.0,5353.5
145,0.7502491030000001,1584417180000,ok,5354.5,5352.5,5361.5,4020.0,5356.0
146,0.29342338999999995,1584417240000,ok,5352.0,5349.5,5356.0,1570.0,5356.0
147,0.23139541800000002,1584417300000,ok,5357.0,5352.5,5365.5,1240.0,5352.5
148,0.15146096900000006,1584417360000,ok,5353.0,5345.5,5353.0,810.0,5348.0
149,0.04115506100000001,1584417420000,ok,5345.5,5345.5,5348.0,220.0,5348.0
150,0.25021784399999997,1584417480000,ok,5350.5,5350.5,5361.0,1340.0,5352.0
151,1.7311580269999998,1584417540000,ok,5355.0,5352.0,5387.5,9310.0,5382.5
152,0.486132186,1584417600000,ok,5380.0,5363.0,5380.0,2610.0,5363.5
153,0.09698849199999998,1584417660000,ok,5360.5,5360.0,5365.0,520.0,5365.0
154,0.21965262800000004,1584417720000,ok,5367.5,5367.5,5380.0,1180.0,5380.0
155,0.07628323299999998,1584417780000,ok,5377.5,5372.5,5377.5,410.0,5377.0
156,0.08370193299999999,1584417840000,ok,5379.5,5372.0,5379.5,450.0,5372.0
157,0.9916120249999999,1584417900000,ok,5370.0,5344.5,5370.0,5310.0,5349.5
158,0.134649915,1584417960000,ok,5348.5,5344.5,5352.0,720.0,5348.0
159,7.419819031999997,1584418020000,ok,5344.5,5304.5,5344.5,39470.0,5308.0
160,80.82966086100001,1584418080000,ok,5311.0,5304.5,5316.0,429000.0,5304.5
161,1.072534571,1584418140000,ok,5305.5,5302.5,5318.0,5700.0,5316.5
162,0.8716835240000003,1584418200000,ok,5317.0,5310.0,5326.0,4640.0,5310.0
163,4.961254738,1584418260000,ok,5308.5,5294.5,5308.5,26320.0,5294.5
164,4.85799978,1584418320000,ok,5292.5,5292.0,5313.5,25750.0,5313.5
165,5.260977239,1584418380000,ok,5316.0,5316.0,5336.0,27980.0,5336.0
166,1.6605248359999996,1584418440000,ok,5333.0,5333.0,5350.5,8870.0,5344.0
167,0.2960998740000001,1584418500000,ok,5340.0,5332.0,5340.0,1580.0,5332.0
168,0.148354192,1584418560000,ok,5329.0,5323.0,5329.0,790.0,5323.0
169,0.458943221,1584418620000,ok,5320.5,5314.5,5321.5,2440.0,5314.5
170,0.30862725100000005,1584418680000,ok,5314.0,5313.5,5317.5,1640.0,5317.5
171,1.071686943,1584418740000,ok,5320.0,5318.0,5330.5,5710.0,5328.0
172,0.07883380200000001,1584418800000,ok,5328.5,5322.5,5331.5,420.0,5322.5
173,0.35935242199999995,1584418860000,ok,5320.0,5304.5,5320.0,1910.0,5305.0
174,0.41136860399999997,1584418920000,ok,5307.0,5296.0,5307.0,2180.0,5296.0
175,11.355054631000002,1584418980000,ok,5293.5,5269.5,5300.0,60040.0,5272.0
176,1.2457906059999995,1584419040000,ok,5272.5,5268.5,5293.0,6590.0,5268.5
177,0.18381946899999999,1584419100000,ok,5272.0,5272.0,5280.0,970.0,5278.0
178,0.19490077099999997,1584419160000,ok,5278.0,5278.0,5290.0,1030.0,5286.0
179,0.13620796500000001,1584419220000,ok,5286.5,5284.5,5288.0,720.0,5288.0
180,0.058633327,1584419280000,ok,5290.0,5284.5,5290.0,310.0,5284.5
181,0.128693288,1584419340000,ok,5284.5,5276.0,5288.0,680.0,5276.0
182,0.4358014150000001,1584419400000,ok,5276.0,5276.0,5309.0,2310.0,5309.0
183,0.194212492,1584419460000,ok,5309.5,5300.0,5309.5,1030.0,5300.0
184,0.6471677100000001,1584419520000,ok,5299.0,5296.0,5301.0,3430.0,5296.0
185,0.46640465600000003,1584419580000,ok,5292.0,5291.0,5299.5,2470.0,5298.5
186,0.27588783799999994,1584419640000,ok,5295.5,5288.5,5295.5,1460.0,5291.0
187,0.37175761100000004,1584419700000,ok,5288.5,5288.5,5306.0,1970.0,5306.0
188,0.8562184300000001,1584419760000,ok,5305.5,5296.0,5309.0,4540.0,5296.0
189,0.3214497359999999,1584419820000,ok,5293.0,5284.5,5293.0,1700.0,5287.0
190,0.49041967200000003,1584419880000,ok,5286.0,5276.5,5286.0,2590.0,5281.5
191,0.5312330170000003,1584419940000,ok,5283.0,5283.0,5292.5,2810.0,5292.5
192,0.060408003999999994,1584420000000,ok,5293.0,5293.0,5300.0,320.0,5300.0
193,0.08869581500000001,1584420060000,ok,5300.5,5296.5,5301.0,470.0,5296.5
194,56.710778417,1584420120000,ok,5300.0,5288.5,5306.5,300820.0,5304.0
195,0.5904845479999999,1584420180000,ok,5300.0,5299.5,5303.5,3130.0,5301.5
196,0.15288022400000004,1584420240000,ok,5300.0,5297.0,5300.0,810.0,5300.0
197,0.069779654,1584420300000,ok,5301.0,5301.0,5303.5,370.0,5302.0
198,0.030197763000000002,1584420360000,ok,5300.0,5296.0,5300.0,160.0,5296.0
199,0.058544205,1584420420000,ok,5292.5,5292.5,5298.0,310.0,5298.0
200,0.10560650499999999,1584420480000,ok,5298.0,5298.0,5306.0,560.0,5306.0
201,0.26177543899999994,1584420540000,ok,5308.0,5304.5,5312.5,1390.0,5304.5
202,4.865221488,1584420600000,ok,5304.5,5304.5,5305.5,25810.0,5305.5
203,0.14507898,1584420660000,ok,5306.0,5305.5,5309.5,770.0,5305.5
204,0.28659414,1584420720000,ok,5304.5,5301.0,5305.0,1520.0,5302.0
205,4.929038924,1584420780000,ok,5301.0,5292.0,5303.5,26090.0,5292.0
206,0.103987465,1584420840000,ok,5293.0,5286.0,5293.0,550.0,5288.0
207,0.090631613,1584420900000,ok,5292.0,5292.0,5299.0,480.0,5299.0
208,0.8338546509999998,1584420960000,ok,5298.5,5296.5,5321.0,4430.0,5321.0
209,0.11653040900000002,1584421020000,ok,5322.0,5317.0,5322.0,620.0,5320.0
210,0.035706161,1584421080000,ok,5321.5,5321.0,5321.5,190.0,5321.0
211,0.07711293000000001,1584421140000,ok,5320.0,5315.0,5320.0,410.0,5317.0
212,0.543732188,1584421200000,ok,5318.0,5318.0,5341.5,2900.0,5340.0
213,0.133006222,1584421260000,ok,5340.0,5332.5,5344.0,710.0,5336.0
214,0.09565842799999999,1584421320000,ok,5334.5,5328.5,5334.5,510.0,5331.0
215,0.08438168099999999,1584421380000,ok,5332.0,5332.0,5333.5,450.0,5333.5
216,0.08259282000000001,1584421440000,ok,5332.0,5324.0,5332.0,440.0,5324.0
217,0.30597906899999994,1584421500000,ok,5324.5,5324.5,5330.0,1630.0,5328.0
218,2.826200786999999,1584421560000,ok,5329.5,5316.5,5334.0,15050.0,5326.5
219,39.10646742499999,1584421620000,ok,5324.5,5324.5,5336.0,208490.0,5336.0
220,7.751094744,1584421680000,ok,5336.0,5329.5,5336.0,41340.0,5334.0
221,13.862506697,1584421740000,ok,5334.5,5333.0,5345.5,73940.0,5345.5
222,24.169487716000006,1584421800000,ok,5344.5,5343.5,5344.5,129160.0,5344.0
223,7.035494785,1584421860000,ok,5343.0,5331.5,5343.0,37590.0,5331.5
224,0.05253987599999999,1584421920000,ok,5330.0,5328.0,5330.0,280.0,5328.0
225,0.033802817,1584421980000,ok,5325.0,5325.0,5325.0,180.0,5325.0
226,4.969902745,1584422040000,ok,5324.0,5319.5,5324.0,26440.0,5323.0
227,0.500048139,1584422100000,ok,5323.0,5316.5,5323.0,2660.0,5320.0
228,0.031943587,1584422160000,ok,5320.5,5320.5,5324.0,170.0,5324.0
229,0.21976099100000002,1584422220000,ok,5324.0,5320.0,5324.0,1170.0,5320.0
230,0.285875494,1584422280000,ok,5317.0,5317.0,5317.0,1520.0,5317.0
231,5.459969339999999,1584422340000,ok,5316.5,5302.5,5316.5,28990.0,5302.5
232,0.8847685,1584422400000,ok,5300.5,5300.5,5308.0,4690.0,5308.0
233,1.043102601,1584422460000,ok,5309.0,5309.0,5322.5,5550.0,5322.5
234,377.99833559400014,1584422520000,ok,5321.5,5312.5,5346.5,2019090.0,5319.0
235,0.34344594500000003,1584422580000,ok,5318.0,5318.0,5334.5,1830.0,5333.5
236,0.134964694,1584422640000,ok,5334.5,5332.5,5338.0,720.0,5333.0
237,748.8415704020005,1584422700000,ok,5333.5,5319.0,5370.0,4002150.0,5370.0
238,2245.603696915004,1584422760000,ok,5347.5,5322.0,5371.0,12005230.0,5344.0
239,0.131011668,1584422820000,ok,5341.5,5341.5,5345.5,700.0,5344.0
240,376.33359569699996,1584422880000,ok,5340.0,5312.0,5340.0,2000910.0,5312.0
241,8993.132578381003,1584422940000,ok,5335.5,5259.0,5420.5,48015430.0,5315.5
242,5171.029570313999,1584423000000,ok,5338.0,5249.5,5418.0,27591380.0,5249.5
243,7979.456348015989,1584423060000,ok,5249.5,5249.5,5410.0,42534850.0,5338.0
244,4507.4590435530035,1584423120000,ok,5328.0,5299.0,5404.5,24003550.0,5404.5
245,752.234890538,1584423180000,ok,5325.0,5300.0,5348.0,4004980.0,5320.0
246,0.039487122,1584423240000,ok,5316.5,5316.5,5320.5,210.0,5320.5
247,0.25912350700000003,1584423300000,ok,5320.5,5320.5,5329.5,1380.0,5324.5
248,0.409370637,1584423360000,ok,5324.5,5324.5,5326.5,2180.0,5325.0
249,751.0096202920002,1584423420000,ok,5325.0,5310.5,5357.0,4005620.0,5357.0
250,9760.304603150003,1584423480000,ok,5334.5,5256.0,5416.0,52034370.0,5352.0
251,4502.155078075,1584423540000,ok,5333.5,5307.0,5361.5,24016180.0,5356.5
252,0.14249308600000005,1584423600000,ok,5334.0,5333.5,5334.5,760.0,5333.5
253,0.34436536400000006,1584423660000,ok,5336.0,5336.0,5344.5,1840.0,5342.5
254,0.074944794,1584423720000,ok,5340.0,5336.0,5340.0,400.0,5336.0
255,0.27567477399999996,1584423780000,ok,5333.5,5328.5,5333.5,1470.0,5328.5
256,5.554049092000001,1584423840000,ok,5328.5,5323.5,5328.5,29580.0,5323.5
257,0.0,1584423900000,ok,5323.5,5323.5,5323.5,0.0,5323.5
258,0.075159716,1584423960000,ok,5322.0,5322.0,5322.0,400.0,5322.0
259,0.13529808,1584424020000,ok,5322.0,5321.0,5322.0,720.0,5321.0
260,0.451919052,1584424080000,ok,5320.0,5300.5,5320.0,2400.0,5304.0
261,0.48831020300000005,1584424140000,ok,5305.5,5296.5,5308.0,2590.0,5300.0
262,1137.8289209039997,1584424200000,ok,5300.0,5268.5,5325.5,6021200.0,5299.5
263,0.071702204,1584424260000,ok,5299.5,5299.5,5300.0,380.0,5300.0
264,0.7748035719999999,1584424320000,ok,5301.5,5299.5,5305.5,4110.0,5305.5
265,0.5369325819999999,1584424380000,ok,5307.0,5307.0,5315.5,2850.0,5315.5
266,0.14864834999999998,1584424440000,ok,5315.5,5310.0,5318.5,790.0,5318.5
267,1.7691578270000001,1584424500000,ok,5319.0,5316.5,5319.0,9410.0,5316.5
268,9.33174991,1584424560000,ok,5317.5,5317.5,5332.0,49720.0,5332.0
269,4.91504812,1584424620000,ok,5333.5,5333.5,5346.5,26230.0,5346.5
270,0.23569203499999994,1584424680000,ok,5347.0,5340.5,5348.5,1260.0,5344.0
271,10.238537938000004,1584424740000,ok,5344.5,5333.5,5344.5,54640.0,5333.5
272,2.057344733,1584424800000,ok,5333.5,5333.5,5341.0,10980.0,5341.0
273,749.6879105950004,1584424860000,ok,5340.5,5316.5,5367.0,4004290.0,5367.0
274,6349.8888686449955,1584424920000,ok,5344.5,5326.0,5384.0,34011990.0,5382.5
275,1496.905253162,1584424980000,ok,5357.5,5329.0,5380.5,8016100.0,5353.0
276,747.9106372209999,1584425040000,ok,5353.5,5330.5,5379.0,4004820.0,5344.5
277,0.289993117,1584425100000,ok,5347.0,5340.5,5347.0,1550.0,5340.5
278,0.033708742,1584425160000,ok,5340.0,5339.5,5340.0,180.0,5339.5
279,0.148078751,1584425220000,ok,5338.5,5332.5,5338.5,790.0,5333.5
280,0.138611704,1584425280000,ok,5333.5,5333.5,5340.5,740.0,5338.5
281,4.838353373,1584425340000,ok,5336.0,5336.0,5342.5,25820.0,5342.5
282,0.308901993,1584425400000,ok,5341.5,5341.5,5341.5,1650.0,5341.5
283,0.610339834,1584425460000,ok,5341.0,5341.0,5345.5,3260.0,5345.5
284,1.098225614,1584425520000,ok,5345.0,5343.5,5345.0,5870.0,5343.5
285,11.319477205,1584425580000,ok,5340.0,5322.0,5340.0,60290.0,5324.0
286,0.148488491,1584425640000,ok,5324.0,5316.5,5324.0,790.0,5316.5
287,37.672928094,1584425700000,ok,5318.5,5318.5,5321.5,200420.0,5320.0
288,0.14864781200000005,1584425760000,ok,5319.5,5313.0,5319.5,790.0,5315.5
289,4.805019520999999,1584425820000,ok,5314.5,5306.0,5314.5,25510.0,5308.0
290,0.126168168,1584425880000,ok,5308.5,5308.5,5312.0,670.0,5311.0
291,0.10175920699999999,1584425940000,ok,5311.0,5300.0,5311.0,540.0,5300.0
292,1.8627570719999995,1584426000000,ok,5301.5,5291.5,5301.5,9860.0,5294.5
293,6.207378722999999,1584426060000,ok,5294.5,5294.5,5316.0,32890.0,5316.0
294,0.15817229300000002,1584426120000,ok,5315.0,5306.0,5315.0,840.0,5306.0
295,0.4622104129999998,1584426180000,ok,5304.0,5288.0,5304.0,2450.0,5288.0
296,5.194543324000002,1584426240000,ok,5284.0,5283.5,5298.0,27450.0,5298.0
297,0.20363441599999998,1584426300000,ok,5298.5,5298.5,5309.0,1080.0,5309.0
298,5.103776025999999,1584426360000,ok,5309.5,5309.5,5323.5,27150.0,5320.0
299,0.024433089,1584426420000,ok,5320.5,5320.5,5321.5,130.0,5321.5
300,1.7025036969999998,1584426480000,ok,5320.5,5320.5,5328.5,9070.0,5324.5
301,2.036059345,1584426540000,ok,5328.0,5318.5,5328.0,10830.0,5318.5
302,0.16541229899999998,1584426600000,ok,5318.5,5318.5,5320.5,880.0,5320.5
303,5.074773264,1584426660000,ok,5318.0,5312.5,5318.0,26980.0,5312.5
304,0.919103009,1584426720000,ok,5312.0,5308.0,5312.0,4880.0,5308.0
305,9.359832542,1584426780000,ok,5305.5,5300.0,5307.0,49640.0,5300.0
306,0.31689695400000006,1584426840000,ok,5298.5,5296.5,5308.5,1680.0,5308.5
307,0.7396649839999998,1584426900000,ok,5311.5,5311.5,5322.0,3930.0,5315.5
308,1.125749524,1584426960000,ok,5312.5,5311.5,5315.5,5980.0,5315.0
309,0.26905942299999996,1584427020000,ok,5315.0,5312.0,5315.0,1430.0,5312.0
310,0.594031522,1584427080000,ok,5308.0,5302.0,5308.0,3150.0,5302.0
311,0.904002679,1584427140000,ok,5303.5,5292.5,5304.0,4790.0,5293.5
312,2.034797126,1584427200000,ok,5295.0,5295.0,5299.0,10780.0,5297.0
313,0.22052761399999998,1584427260000,ok,5296.5,5296.5,5314.0,1170.0,5314.0
314,0.350246946,1584427320000,ok,5314.0,5304.5,5314.5,1860.0,5307.5
315,0.050852092,1584427380000,ok,5305.0,5305.0,5312.5,270.0,5312.0
316,0.15076598100000002,1584427440000,ok,5311.5,5305.5,5311.5,800.0,5308.0
317,0.126160541,1584427500000,ok,5309.5,5308.0,5312.5,670.0,5308.0
318,0.19983176599999997,1584427560000,ok,5307.0,5303.0,5308.0,1060.0,5308.0
319,5.319171058999999,1584427620000,ok,5311.0,5311.0,5328.5,28340.0,5327.5
320,0.4236227800000001,1584427680000,ok,5326.5,5326.5,5338.0,2260.0,5336.0
