,close,date,high,low,open,quoteVolume,volume,weightedAverage,avg_vol_3,avg_close_3,avg_close_13,avg_close_34,std_close,std_high,std_low,std_open
0,0.00015507,1566326232,0.00015507,0.00015507,0.00015507,0.0,0.0,0.00015507,0,0,0,0,1.0,1.0,1.0,1.0
1,0.00015146,1566331200,0.00015771,0.00015146,0.00015509,616.80315267,0.09613088,0.00015585,0,0,0,0,0.9603702999175702,1.0,0.9603702999175702,0.9833872297254455
2,0.00015146,1566338400,0.00015146,0.00015146,0.00015146,0.0,0.0,0.00015146,1,1,0,0,1.0,1.0,1.0,1.0
3,0.00015693,1566345600,0.00015693,0.00015693,0.00015693,0.64359906,0.000101,0.00015693,1,0,0,0,1.0,1.0,1.0,1.0
4,0.00015812,1566352800,0.00015812,0.00015191,0.00015191,59.06880132,0.00898496,0.00015211,0,0,0,0,1.0,1.0,0.9607260308626359,0.9607260308626359
5,0.00015794,1566360000,0.00015794,0.00015794,0.00015794,0.63378498,0.00010009,0.00015794,1,0,0,0,1.0,1.0,1.0,1.0
6,0.00015529,1566367200,0.00015529,0.00015529,0.00015529,0.7,0.0001087,0.00015529,1,1,0,0,1.0,1.0,1.0,1.0
7,0.0001585,1566374400,0.0001585,0.00015823,0.00015823,32.92261784,0.00521744,0.00015847,0,0,0,0,1.0,1.0,0.9982965299684543,0.9982965299684543
8,0.00015556,1566381600,0.00015556,0.00015556,0.00015556,0.708,0.00011013,0.00015556,1,1,0,0,1.0,1.0,1.0,1.0
9,0.00015556,1566388800,0.00015556,0.00015556,0.00015556,0.0,0.0,0.00015556,1,1,0,0,1.0,1.0,1.0,1.0
10,0.0001551,1566396000,0.0001551,0.0001551,0.0001551,14.0129,0.0021734,0.0001551,0,1,0,0,1.0,1.0,1.0,1.0
11,0.0001551,1566403200,0.0001551,0.0001551,0.0001551,0.0,0.0,0.0001551,1,1,0,0,1.0,1.0,1.0,1.0
12,0.00015868,1566410400,0.00015868,0.00015868,0.00015868,11.83413158,0.00187783,0.00015868,0,0,0,0,1.0,1.0,1.0,1.0
13,0.00015419,1566417600,0.00015491,0.00015419,0.00015491,1042.34321558,0.16102272,0.00015448,0,1,1,0,0.9953521399522305,1.0,0.9953521399522305,1.0
14,0.00015419,1566424800,0.00015419,0.00015419,0.00015419,0.0,0.0,0.00015419,1,1,1,0,1.0,1.0,1.0,1.0
15,0.0001584,1566432000,0.00015843,0.0001578,0.00015843,3.98283515,0.00063048,0.0001583,1,0,0,0,0.999810641923878,1.0,0.996023480401439,1.0
16,0.0001584,1566439200,0.0001584,0.0001584,0.0001584,0.0,0.0,0.0001584,1,0,0,0,1.0,1.0,1.0,1.0
17,0.00015832,1566446400,0.00015832,0.00015832,0.00015832,0.79509853,0.00012587,0.00015832,1,1,0,0,1.0,1.0,1.0,1.0
18,0.00015868,1566453600,0.00015868,0.00015823,0.00015826,1.58963139,0.00025158,0.00015826,0,0,0,0,1.0,1.0,0.9971641038568189,0.9973531635996975
19,0.00015868,1566460800,0.00015868,0.00015868,0.00015868,0.0,0.0,0.00015868,1,0,0,0,1.0,1.0,1.0,1.0
20,0.0001587,1566468000,0.0001587,0.00015734,0.00015734,0.79732615,0.00012558,0.0001575,1,0,0,0,1.0,1.0,0.9914303717706364,0.9914303717706364
21,0.00016042,1566475200,0.0001606,0.0001572,0.0001587,27.26098115,0.00428947,0.00015734,0,0,0,0,0.9988792029887921,1.0,0.9788293897882939,0.9881693648816937
22,0.00015798,1566482400,0.00015798,0.00015722,0.00015723,17.17053192,0.00270009,0.00015725,0,1,0,0,1.0,1.0,0.9951892644638561,0.9952525636156476
23,0.00016081,1566489600,0.00016081,0.00015909,0.00015909,34.73640995,0.00557309,0.00016043,0,0,0,0,1.0,1.0,0.9893041477520055,0.9893041477520055
24,0.00016343,1566496800,0.00016343,0.00016086,0.00016086,17.68549752,0.00285718,0.00016155,1,0,0,0,1.0,1.0,0.9842746129841522,0.9842746129841522
25,0.00016343,1566504000,0.00016343,0.00016343,0.00016343,0.0,0.0,0.00016343,1,0,0,0,1.0,1.0,1.0,1.0
26,0.00016343,1566511200,0.00016343,0.00016343,0.00016343,0.0,0.0,0.00016343,1,0,0,0,1.0,1.0,1.0,1.0
27,0.00016343,1566518400,0.00016343,0.00016343,0.00016343,0.0,0.0,0.00016343,1,0,0,0,1.0,1.0,1.0,1.0
28,0.00016342,1566525600,0.00016342,0.00016342,0.00016342,3.74195325,0.00061151,0.00016342,0,1,0,0,1.0,1.0,1.0,1.0
29,0.00016338,1566532800,0.00016338,0.00016338,0.00016338,0.8,0.0001307,0.00016338,1,1,0,0,1.0,1.0,1.0,1.0
