,close,date,high,low,open,quoteVolume,volume,weightedAverage,avg_vol_3,avg_close_3,avg_close_13,avg_close_34,std_close,std_high,std_low,std_open
0,0.00030101,1566326232,0.00030101,0.00030101,0.00030101,0.0,0.0,0.00030101,0,0,0,0,1.0,1.0,1.0,1.0
1,0.000302,1566331200,0.00030218,0.000302,0.000302,126.87851467,0.0383384,0.00030216,0,0,0,0,0.9994043285458999,1.0,0.9994043285458999,0.9994043285458999
2,0.000301,1566338400,0.00030218,0.000301,0.00030218,1342.20931014,0.40531114,0.00030197,0,1,0,0,0.9960950426897875,1.0,0.9960950426897875,1.0
3,0.00030101,1566345600,0.00030219,0.00030101,0.00030218,13.52431389,0.00408439,0.000302,1,1,0,0,0.9960951719117113,1.0,0.9960951719117113,0.99996690823654
4,0.000301,1566352800,0.000301,0.000301,0.000301,0.01265779,3.8e-06,0.000301,1,1,0,0,1.0,1.0,1.0,1.0
5,0.00030251,1566360000,0.00030251,0.000301,0.000301,248.68815444,0.07515218,0.00030219,0,0,0,0,1.0,1.0,0.995008429473406,0.995008429473406
6,0.0003016,1566367200,0.00030252,0.0003016,0.00030252,119.54879384,0.03616585,0.00030251,1,1,0,0,0.996958878751818,1.0,0.996958878751818,1.0
7,0.00030302,1566374400,0.00030609,0.0003016,0.00030252,63.37507347,0.01926685,0.00030401,1,0,0,0,0.9899702701819725,1.0,0.9853311117645137,0.9883367636969519
8,0.0003016,1566381600,0.00030302,0.0003016,0.00030302,26.45258011,0.00797857,0.00030161,1,1,0,0,0.9953138406705829,1.0,0.9953138406705829,1.0
9,0.00030209,1566388800,0.00030915,0.0003016,0.0003016,228.06407201,0.06980015,0.00030605,0,1,0,0,0.9771631893902635,1.0,0.9755781982856219,0.9755781982856219
10,0.00030123,1566396000,0.00030911,0.000301,0.00030911,7808.76698002,2.35049205,0.000301,0,1,0,0,0.9745074568923683,1.0,0.9737633852026786,1.0
11,0.00030345,1566403200,0.00030345,0.00030101,0.00030166,47.76747718,0.01438298,0.0003011,1,0,0,0,1.0,1.0,0.9919591365958148,0.9941011698797166
12,0.00030334,1566410400,0.0003077,0.000301,0.00030345,276.56365125,0.08391401,0.00030341,1,0,0,0,0.985830354241144,1.0,0.978225544361391,0.9861878453038674
13,0.00030741,1566417600,0.0003075,0.00030101,0.00030101,20.03445949,0.00610329,0.00030463,1,0,0,0,0.9997073170731707,1.0,0.9788943089430894,0.9788943089430894
14,0.00030494,1566424800,0.00030739,0.00030494,0.00030722,65.28959354,0.02006756,0.00030736,1,1,0,0,0.9920296691499398,1.0,0.9920296691499398,0.9994469566348937
15,0.0003077,1566432000,0.0003077,0.00030736,0.00030767,639.11797771,0.19664417,0.00030768,0,0,0,0,1.0,1.0,0.9988950276243095,0.9999025024374392
16,0.00030241,1566439200,0.00030495,0.00030241,0.00030495,71.78436799,0.02171994,0.00030257,1,1,1,0,0.991670765699295,1.0,0.991670765699295,1.0
17,0.0003031,1566446400,0.0003077,0.00030189,0.00030569,304.32957761,0.09325006,0.00030641,1,1,1,0,0.9850503737406565,1.0,0.9811179720506988,0.9934676633084173
