,close,date,high,low,open,quoteVolume,volume,weightedAverage,avg_vol_3,avg_vol_13,avg_vol_34,avg_close_3,avg_close_13,avg_close_34
0,6.95e-06,1557970453,6.95e-06,6.95e-06,6.95e-06,0.0,0.0,6.95e-06,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
1,7.38e-06,1557972000,7.38e-06,7.03e-06,7.04e-06,269984.64042801,1.95106888,7.22e-06,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
2,6.98e-06,1557979200,7.3e-06,6.81e-06,7.27e-06,277116.82591957,1.94091024,7e-06,1.2973263733333333,-99999.0,-99999.0,7.103333333333334e-06,-99999.0,-99999.0
3,7.06e-06,1557986400,7.22e-06,6.95e-06,6.95e-06,127297.45268903,0.90691018,7.12e-06,1.5996297666666666,-99999.0,-99999.0,7.14e-06,-99999.0,-99999.0
4,7.14e-06,1557993600,7.15e-06,7.06e-06,7.06e-06,29906.8812266,0.21298863,7.12e-06,1.0202696833333331,-99999.0,-99999.0,7.06e-06,-99999.0,-99999.0
5,6.86e-06,1558000800,7.15e-06,6.82e-06,7.11e-06,62562.47237403,0.43406898,6.93e-06,0.5179892633333333,-99999.0,-99999.0,7.0200000000000006e-06,-99999.0,-99999.0
6,6.71e-06,1558008000,6.84e-06,6.65e-06,6.84e-06,62547.98243635,0.42017026,6.71e-06,0.3557426233333332,-99999.0,-99999.0,6.903333333333333e-06,-99999.0,-99999.0
7,7.16e-06,1558015200,7.16e-06,6.68e-06,6.69e-06,59803.47157953,0.41586848,6.95e-06,0.4233692399999998,-99999.0,-99999.0,6.91e-06,-99999.0,-99999.0
8,7.18e-06,1558022400,7.22e-06,7e-06,7.12e-06,97348.82995898,0.69388105,7.12e-06,0.5099732633333331,-99999.0,-99999.0,7.016666666666666e-06,-99999.0,-99999.0
9,7.18e-06,1558029600,7.22e-06,7.1e-06,7.15e-06,16268.72380901,0.11646967,7.15e-06,0.4087397333333332,-99999.0,-99999.0,7.173333333333332e-06,-99999.0,-99999.0
10,7.51e-06,1558036800,7.68e-06,7.18e-06,7.18e-06,127548.7996908,0.94908862,7.44e-06,0.5864797799999999,-99999.0,-99999.0,7.29e-06,-99999.0,-99999.0
11,7.32e-06,1558044000,7.67e-06,7.32e-06,7.56e-06,135761.08822541,1.02182725,7.52e-06,0.6957951799999998,-99999.0,-99999.0,7.336666666666667e-06,-99999.0,-99999.0
12,6.83e-06,1558051200,7.31e-06,6.83e-06,7.24e-06,48970.4611828,0.34395832,7.02e-06,0.77162473,0.7236315815384615,-99999.0,7.220000000000001e-06,7.096923076923077e-06,-99999.0
13,6.98e-06,1558058400,7.07e-06,6.7e-06,6.9e-06,421344.61630703,2.87240809,6.81e-06,1.4127312199999997,0.94458605,-99999.0,7.043333333333334e-06,7.099230769230769e-06,-99999.0
14,6.93e-06,1558065600,7.02e-06,6.91e-06,6.91e-06,25460.42573171,0.17736643,6.96e-06,1.1312442799999998,0.8081474,-99999.0,6.913333333333334e-06,7.064615384615385e-06,-99999.0
15,7.06e-06,1558072800,7.14e-06,6.8e-06,6.93e-06,40957.61189125,0.28728007,7.01e-06,1.1123515299999998,0.6809450792307691,-99999.0,6.99e-06,7.070769230769231e-06,-99999.0
16,7.16e-06,1558080000,7.16e-06,6.94e-06,6.99e-06,19719.90581158,0.13932634,7.06e-06,0.20132427999999983,0.6219001684615383,-99999.0,7.049999999999999e-06,7.078461538461539e-06,-99999.0
17,7.07e-06,1558087200,7.17e-06,7.03e-06,7.1e-06,31379.16203339,0.22307556,7.1e-06,0.21656065666666655,0.622676086153846,-99999.0,7.096666666666666e-06,7.073076923076923e-06,-99999.0
18,7.25e-06,1558094400,7.44e-06,7.02e-06,7.1e-06,182903.40887943,1.32521813,7.24e-06,0.5625400099999999,0.6912260207692307,-99999.0,7.159999999999999e-06,7.103076923076923e-06,-99999.0
19,7.07e-06,1558101600,7.3e-06,7.07e-06,7.3e-06,21664.57279753,0.15445514,7.12e-06,0.5675829433333333,0.6707863961538459,-99999.0,7.129999999999999e-06,7.130769230769231e-06,-99999.0
20,7.3e-06,1558108800,7.44e-06,7.02e-06,7.02e-06,180005.63217123,1.30841066,7.26e-06,0.92936131,0.7394434869230767,-99999.0,7.2066666666666666e-06,7.141538461538461e-06,-99999.0
21,7.3e-06,1558116000,7.49e-06,7.27e-06,7.28e-06,45346.8235914,0.33485699,7.38e-06,0.59924093,0.7118262515384614,-99999.0,7.223333333333333e-06,7.150769230769231e-06,-99999.0
22,7.39e-06,1558123200,7.4e-06,7.31e-06,7.36e-06,75843.79057073,0.55839207,7.36e-06,0.7338865733333333,0.745820282307692,-99999.0,7.330000000000002e-06,7.166923076923077e-06,-99999.0
23,7.3e-06,1558130400,7.37e-06,7.3e-06,7.36e-06,6680.26224357,0.04922403,7.36e-06,0.3141576966666666,0.676599929230769,-99999.0,7.330000000000002e-06,7.150769230769231e-06,-99999.0
24,7.33e-06,1558137600,7.37e-06,7.33e-06,7.37e-06,861.26698333,0.00634423,7.36e-06,0.20465344333333324,0.5984858507692304,-99999.0,7.340000000000001e-06,7.151538461538461e-06,-99999.0
25,7.48e-06,1558144800,7.52e-06,7.38e-06,7.39e-06,21779.3669132,0.16236343,7.45e-06,0.07264389666666655,0.5845170130769228,-99999.0,7.3700000000000014e-06,7.2015384615384615e-06,-99999.0
26,7.61e-06,1558152000,7.65e-06,7.47e-06,7.48e-06,81033.62328524,0.6123912,7.55e-06,0.26036628666666656,0.4106695599999997,-99999.0,7.473333333333334e-06,7.25e-06,-99999.0
27,7.74e-06,1558159200,7.78e-06,7.58e-06,7.65e-06,36523.00366248,0.2815956,7.71e-06,0.3521167433333332,0.4186871884615382,-99999.0,7.610000000000001e-06,7.312307692307692e-06,-99999.0
28,7.4e-06,1558166400,7.78e-06,7.38e-06,7.78e-06,101492.52259472,0.77338972,7.62e-06,0.5557921733333332,0.45608023846153817,-99999.0,7.583333333333335e-06,7.338461538461538e-06,-99999.0
29,7.38e-06,1558173600,7.39e-06,7.33e-06,7.39e-06,47330.25278472,0.34912076,7.37e-06,0.4680353599999998,0.47221827076923045,-99999.0,7.506666666666668e-06,7.355384615384615e-06,-99999.0
30,7.49e-06,1558180800,7.51e-06,7.38e-06,7.47e-06,10546.42902169,0.07863599,7.45e-06,0.4003821566666665,0.46110753461538434,-99999.0,7.423333333333335e-06,7.387692307692308e-06,-99999.0
31,7.61e-06,1558188000,7.63e-06,7.52e-06,7.52e-06,56492.47294734,0.42756161,7.56e-06,0.2851061199999998,0.3920570330769228,-99999.0,7.493333333333335e-06,7.415384615384616e-06,-99999.0
32,7.43e-06,1558195200,7.54e-06,7.38e-06,7.54e-06,45814.12620922,0.33946118,7.4e-06,0.28188625999999983,0.4062882669230766,-99999.0,7.510000000000001e-06,7.4430769230769235e-06,-99999.0
33,7.57e-06,1558202400,7.57e-06,7.48e-06,7.5e-06,11036.30399999,0.08336095,7.55e-06,0.2834612466666665,0.3120536738461536,0.5868073158823529,7.536666666666668e-06,7.463846153846153e-06,7.238529411764705e-06
34,7.69e-06,1558209600,7.69e-06,7.54e-06,7.64e-06,44139.32939071,0.33556604,7.6e-06,0.25279605666666655,0.3121082161538459,0.5966769052941177,7.5633333333333335e-06,7.493846153846154e-06,7.260294117647057e-06
35,7.48e-06,1558216800,7.65e-06,7.48e-06,7.64e-06,27990.38196157,0.21177939,7.56e-06,0.2102354599999999,0.28544570230769206,0.5455213320588235,7.580000000000001e-06,7.500769230769231e-06,7.263235294117646e-06
36,7.2e-06,1558224000,7.48e-06,7.2e-06,7.48e-06,64981.08437958,0.47914546,7.37e-06,0.3421636299999999,0.31851658153846124,0.5025282502941176,7.456666666666667e-06,7.493076923076923e-06,7.26970588235294e-06
37,7.17e-06,1558231200,7.28e-06,7.08e-06,7.21e-06,116678.20664543,0.83550281,7.16e-06,0.50880922,0.3822980107692305,0.5004280335294118,7.2833333333333345e-06,7.480769230769231e-06,7.272941176470587e-06
38,7.05e-06,1558238400,7.15e-06,7.05e-06,7.15e-06,12483.57830486,0.08810315,7.05e-06,0.4675838066666666,0.3765856815384613,0.4967549311764705,7.140000000000002e-06,7.447692307692307e-06,7.270294117647057e-06
39,7.22e-06,1558245600,7.22e-06,7.04e-06,7.04e-06,45052.56888021,0.32107067,7.12e-06,0.4148922099999999,0.3541764099999997,0.4934314514705882,7.146666666666668e-06,7.4176923076923074e-06,7.280882352941174e-06
40,7.15e-06,1558252800,7.17e-06,7.15e-06,7.17e-06,2942.83816998,0.02104422,7.15e-06,0.14340601333333322,0.33413399615384587,0.48169245029411767,7.140000000000002e-06,7.3723076923076916e-06,7.293823529411762e-06
41,7.1e-06,1558260000,7.13e-06,7.08e-06,7.1e-06,23392.20696065,0.16606761,7.09e-06,0.16939416666666654,0.2874169107692305,0.4743453658823529,7.156666666666668e-06,7.349230769230768e-06,7.29205882352941e-06
42,7.12e-06,1558267200,7.18e-06,7.11e-06,7.15e-06,16849.54073017,0.12015291,7.13e-06,0.10242157999999986,0.2698039992307689,0.4574710088235294,7.1233333333333335e-06,7.3292307692307675e-06,7.290294117647056e-06
43,7.19e-06,1558274400,7.19e-06,7.11e-06,7.13e-06,12844.15118617,0.09178678,7.14e-06,0.1260024333333332,0.2708155984615382,0.4567450414705882,7.136666666666666e-06,7.306153846153845e-06,7.290588235294115e-06
44,7.13e-06,1558281600,7.15e-06,7.08e-06,7.15e-06,31336.40886662,0.22200339,7.08e-06,0.1446476933333332,0.2550034276923074,0.43536018176470587,7.146666666666667e-06,7.269230769230767e-06,7.279411764705879e-06
45,7.07e-06,1558288800,7.07e-06,7.07e-06,7.07e-06,14.14427158,0.0001,7.07e-06,0.10463005666666653,0.22889872153846128,0.4053093802941176,7.130000000000001e-06,7.241538461538459e-06,7.272058823529409e-06
46,6.97e-06,1558296000,7.06e-06,6.97e-06,7.05e-06,27051.33548667,0.19047333,7.04e-06,0.13752557333333318,0.23713813538461512,0.4007951158823529,7.056666666666667e-06,7.1953846153846135e-06,7.276176470588233e-06
47,6.84e-06,1558303200,6.97e-06,6.84e-06,6.97e-06,11210.6658207,0.07702878,6.87e-06,0.08920070333333319,0.21725065384615358,0.3185780773529411,6.96e-06,7.129999999999998e-06,7.272058823529409e-06
48,6.79e-06,1558310400,6.85e-06,6.77e-06,6.81e-06,57866.21439321,0.39332345,6.79e-06,0.22027518666666654,0.23121558153846128,0.32492975441176464,6.8666666666666664e-06,7.076923076923074e-06,7.267941176470586e-06
49,6.85e-06,1558317600,6.85e-06,6.78e-06,6.82e-06,30424.424419,0.20799509,6.83e-06,0.2261157733333332,0.21035786076923052,0.3225978432352941,6.826666666666667e-06,7.049999999999997e-06,7.261764705882351e-06
50,6.82e-06,1558324800,6.82e-06,6.78e-06,6.78e-06,1256.07038556,0.00856581,6.81e-06,0.20329478333333317,0.14674732230769205,0.31875194529411766,6.82e-06,7.023076923076921e-06,7.251764705882352e-06
