date,symbol,type,amnt,price,current_balance 
1493136000,DGB,buy,0.19943780897427357,8.7e-07,1.2025199271651301 
1493136000,DOGE,buy,0.19943202279871963,4.2e-07,1.2283554450897665 
1493136000,DCR,buy,0.1994182296784487,0.012673100000000001,1.114376659194552 
1493136000,ETC,buy,0.19940019495644695,0.00307293,0.9945720909021053 
1493136000,DASH,buy,0.1993709892828032,0.05744884,0.8712820530524327 
1502611200,DASH,sell,0.0,0.0493,0.9621654415730557 
1502611200,ETC,sell,0.0,0.00344191,1.100655268166973 
1502611200,DCR,sell,0.0,0.0058008999999999995,1.1041032318909803 
1502611200,DOGE,sell,0.0,4.4e-07,1.082818958110603 
1502611200,DGB,sell,0.0,3.41e-06,1.1635232030178522 
1503352800,DGB,buy,0.19950169317050406,3.39e-06,1.1186431681530653 
1503352800,DOGE,buy,0.1994964566112014,4.2e-07,1.1444869617467197 
1503352800,DCR,buy,0.1994839691278567,0.00683185,1.1038988422589389 
1503352800,ETC,buy,0.19946763209126264,0.00367124,0.9710106694933438 
1503352800,DASH,buy,0.19944115367438864,0.07038472,0.8336127368814763 
1506880800,DASH,sell,0.0,0.07389923,0.9760140798591321 
1506880800,ETC,sell,0.0,0.00294167,1.0653821512020603 
1506880800,DCR,sell,0.0,0.0077631,1.1278313456951363 
1506880800,DOGE,sell,0.0,2.5e-07,1.0182535592730204 
1506880800,DGB,sell,0.0,4.18e-06,1.103846048043761 
1513800000,DGB,buy,0.19005354317654674,3.1e-06,1.073444999214331 
1513800000,DOGE,buy,0.19000466365659985,4e-07,1.10881753886416 
1513800000,DCR,buy,0.1898892255697454,0.00570135,1.100246083691326 
1513800000,ETC,buy,0.1897405127944229,0.00238188,1.0082708705712358 
1513800000,DASH,buy,0.18950476372881653,0.08697106,0.8662407105748237 
1513800000,STRAT,none,0.0,0.00067201,0.8662407105748237 
1513800000,STEEM,none,0.0,0.000213,0.8662407105748237 
1520920800,DASH,sell,0.0,0.05446823,0.9343955153098471 
1520920800,ETC,sell,0.0,0.00221952,1.0091964642775686 
1520920800,DCR,sell,0.0,0.00652132,1.0399847990192168 
1520920800,DOGE,sell,0.0,4.3e-07,1.0140399500559818 
1520920800,DGB,sell,0.0,2.94e-06,1.0296320823673941 
1520928000,DGB,buy,0.19946272982054744,2.93e-06,1.0100867916977627 
1520928000,DOGE,buy,0.19945715639143452,4.3e-07,1.0306766913654508 
1520928000,DCR,buy,0.19944386859916052,0.006544199999999999,0.9970975342980093 
1520928000,ETC,buy,0.19942649081699787,0.00221671,0.9081869326070138 
1520928000,DASH,buy,0.1993983401999298,0.05420723,0.789456499834146 
1520964000,DASH,sell,0.0,0.05265505,0.8978619419368444 
1520964000,ETC,sell,0.0,0.00217845,0.9786658335323195 
1520964000,DCR,sell,0.0,0.00646698,1.0052030864803934 
1520964000,DOGE,sell,0.0,4.3e-07,0.9798734783813261 
1520964000,DGB,sell,0.0,2.88e-06,0.9917521925570645 
1520971200,DGB,buy,0.19943892371118982,2.88e-06,0.9742981473062087 
1520971200,DOGE,buy,0.19943314700846665,4.3e-07,0.9948855895453655 
1520971200,DCR,buy,0.19941937638705254,0.00646229,0.9634177929099715 
1520971200,ETC,buy,0.19940137091090243,0.00216727,0.8770483953327375 
1520992800,ETC,sell,0.0,0.00216928,0.9588600380647404 
1520992800,DCR,sell,0.0,0.00657095,0.9888692153174635 
1520992800,DOGE,sell,0.0,4.3e-07,0.9635426303366545 
1520992800,DGB,sell,0.0,2.94e-06,0.9803222255085917 
1521021600,DGB,buy,0.19948750381497032,2.82e-06,0.9667476141840048 
1521021600,DOGE,buy,0.19948214395918373,4.3e-07,0.9873400711919036 
1521021600,DCR,buy,0.19946936353504596,0.00658,0.9528519263579253 
1521021600,ETC,buy,0.1994526455025719,0.00211727,0.8691406803605958 
1521093600,ZEC,none,0.0,0.029939999999999998,0.8691406803605958 
1521093600,XRP,none,0.0,8.503e-05,0.8691406803605958 
1521093600,XPM,none,0.0,8.308e-05,0.8691406803605958 
1521093600,DGB,none,0.0,2.66e-06,0.8691406803605958 
1521093600,DOGE,none,0.0,4.2e-07,0.8691406803605958 
1521093600,DCR,none,0.0,0.00628792,0.8691406803605958 
