date,current_balance 
1559743200,0.0 
1559750400,0.0 
1559757600,0.0 
1559764800,0.0 
1559772000,0.0 
1559779200,0.0 
1559786400,0.0 
1559793600,0.0 
1559800800,0.0 
1559808000,0.0 
1559815200,0.0 
1559822400,0.0 
1559829600,0.0 
1559836800,0.0 
1559844000,0.0 
1559851200,0.0 
1559858400,0.0 
1559865600,0.0 
1559872800,0.0 
1559880000,0.0 
1559887200,0.0 
1559894400,0.0 
1559901600,0.0 
1559908800,0.0 
1559916000,0.0 
1559923200,0.0 
1559930400,0.0 
1559937600,0.0 
1559944800,0.0 
1559952000,0.0 
1559959200,0.0 
1559966400,0.0 
1559973600,0.0 
1559980800,0.0 
1559988000,0.0 
1559995200,0.0 
1560002400,0.0 
1560009600,0.0 
1560016800,0.0 
1560024000,0.0 
1560031200,0.0 
1560038400,0.0 
1560045600,0.0 
1560052800,0.0 
1560060000,0.0 
1560067200,0.0 
1560074400,0.0 
1560081600,0.0 
1560088800,0.0 
1560096000,0.0 
1560103200,0.0 
1560110400,0.0 
1560117600,0.0 
1560124800,0.0 
1560132000,0.0 
1560139200,0.0 
1560146400,0.0 
1560153600,0.0 
1560160800,0.0 
1560168000,0.0 
1560175200,0.0 
1560182400,0.0 
1560189600,0.0 
1560196800,0.0 
1560204000,0.0 
1560211200,0.0 
1560218400,0.0 
1560225600,0.0 
1560232800,0.0 
1560240000,0.0 
1560247200,0.0 
1560254400,0.0 
1560261600,0.0 
1560268800,0.0 
1560276000,0.0 
1560283200,0.0 
1560290400,0.0 
1560297600,0.0 
1560304800,0.0 
1560312000,0.0 
1560319200,0.0 
1560326400,0.0 
1560333600,0.0 
1560340800,0.0 
1560348000,0.0 
1560355200,0.0 
1560362400,0.0 
1560369600,0.0 
1560376800,0.0 
1560384000,0.0 
1560391200,0.0 
1560398400,0.0 
1560405600,0.0 
1560412800,0.0 
1560420000,0.0 
1560427200,0.0 
1560434400,0.0 
1560441600,0.0 
1560448800,0.0 
1560456000,0.0 
1560463200,0.0 
1560470400,0.0 
1560477600,0.0 
1560484800,0.0 
1560492000,0.0 
1560499200,0.0 
1560506400,0.0 
1560513600,0.0 
1560520800,0.0 
1560528000,0.0 
1560535200,0.0 
1560542400,0.0 
1560549600,0.0 
1560556800,0.0 
1560564000,0.0 
1560571200,0.0 
1560578400,0.0 
1560585600,0.0 
1560592800,0.0 
1560600000,0.0 
1560607200,0.0 
1560614400,0.0 
1560621600,0.0 
1560628800,0.0 
1560636000,0.0 
1560643200,0.0 
1560650400,0.0 
1560657600,0.0 
1560664800,0.0 
1560672000,0.0 
1560679200,0.0 
1560686400,0.0 
1560693600,0.0 
1560700800,0.0 
1560708000,0.0 
1560715200,0.0 
1560722400,0.0 
1560729600,0.0 
1560736800,0.0 
1560744000,0.0 
1560751200,0.0 
1560758400,0.0 
1560765600,0.0 
1560772800,0.0 
1560780000,0.0 
1560787200,0.0 
1560794400,0.0 
1560801600,0.0 
1560808800,0.0 
1560816000,0.0 
1560823200,0.0 
1560830400,0.0 
1560837600,0.0 
1560844800,0.0 
1560852000,0.0 
1560859200,0.0 
1560866400,0.0 
1560873600,0.0 
1560880800,0.0 
1560888000,0.0 
1560895200,0.0 
1560902400,0.0 
1560909600,0.0 
1560916800,0.0 
1560924000,0.0 
1560931200,0.0 
1560938400,0.0 
1560945600,0.0 
1560952800,0.0 
1560960000,0.0 
1560967200,0.0 
1560974400,0.0 
1560981600,0.0 
1560988800,0.0 
1560996000,0.0 
1561003200,0.0 
1561010400,0.0 
1561017600,0.0 
1561024800,0.0 
1561032000,0.0 
1561039200,0.0 
1561046400,0.0 
1561053600,0.0 
1561060800,0.0 
1561068000,0.0 
1561075200,0.0 
1561082400,0.0 
1561089600,0.0 
1561096800,0.0 
1561104000,0.0 
1561111200,0.0 
1561118400,0.0 
1561125600,0.0 
1561132800,0.0 
1561140000,0.0 
1561147200,0.0 
1561154400,0.0 
1561161600,0.0 
1561168800,0.0 
1561176000,0.0 
1561183200,0.0 
1561190400,0.0 
1561197600,0.0 
1561204800,0.0 
1561212000,0.0 
1561219200,0.0 
1561226400,0.0 
1561233600,0.0 
1561240800,0.0 
1561248000,0.0 
1561255200,0.0 
1561262400,0.0 
1561269600,0.0 
1561276800,0.0 
1561284000,0.0 
1561291200,0.0 
1561298400,0.0 
1561305600,0.0 
1561312800,0.0 
1561320000,0.0 
1561327200,0.0 
1561334400,0.0 
1561341600,0.0 
1561348800,0.0 
1561356000,0.0 
1561363200,0.0 
1561370400,0.0 
1561377600,0.0 
1561384800,0.0 
1561392000,0.0 
1561399200,0.0 
1561406400,0.0 
1561413600,0.0 
1561420800,0.0 
1561428000,0.0 
1561435200,0.0 
1561442400,0.0 
1561449600,0.0 
1561456800,0.0 
1561464000,0.0 
1561471200,0.0 
1561478400,0.0 
1561485600,0.0 
1561492800,0.0 
1561500000,0.0 
1561507200,0.0 
1561514400,0.0 
1561521600,0.0 
1561528800,0.0 
1561536000,0.0 
1561543200,0.0 
1561550400,0.0 
1561557600,0.0 
1561564800,0.0 
1561572000,0.0 
1561579200,0.0 
1561586400,0.0 
1561593600,0.0 
1561600800,0.0 
1561608000,0.0 
1561615200,0.0 
1561622400,0.0 
1561629600,0.0 
1561636800,0.0 
1561644000,0.0 
1561651200,0.0 
1561658400,0.0 
1561665600,0.0 
1561672800,0.0 
1561680000,0.0 
1561687200,0.0 
1561694400,0.0 
1561701600,0.0 
1561708800,0.0 
1561716000,0.0 
1561723200,0.0 
1561730400,0.0 
1561737600,0.0 
1561744800,0.0 
1561752000,0.0 
1561759200,0.0 
1561766400,0.0 
1561773600,0.0 
1561780800,0.0 
1561788000,0.0 
1561795200,0.0 
1561802400,0.0 
1561809600,0.0 
1561816800,0.0 
1561824000,0.0 
1561831200,0.0 
1561838400,0.0 
1561845600,0.0 
1561852800,0.0 
1561860000,0.0 
1561867200,0.0 
1561874400,0.0 
1561881600,0.0 
1561888800,0.0 
1561896000,0.0 
1561903200,0.0 
1561910400,0.0 
1561917600,0.0 
1561924800,0.0 
1561932000,0.0 
1561939200,0.0 
1561946400,0.0 
1561953600,0.0 
1561960800,0.0 
1561968000,0.0 
1561975200,0.0 
1561982400,0.0 
1561989600,0.0 
1561996800,0.0 
1562004000,0.0 
1562011200,0.0 
1562018400,0.0 
1562025600,0.0 
1562032800,0.0 
1562040000,0.0 
1562047200,0.0 
1562054400,0.0 
1562061600,0.0 
1562068800,0.0 
1562076000,0.0 
1562083200,0.0 
1562090400,0.0 
1562097600,0.0 
1562104800,0.0 
1562112000,0.0 
1562119200,0.0 
1562126400,0.0 
1562133600,0.0 
1562140800,0.0 
1562148000,0.0 
1562155200,0.0 
1562162400,0.0 
1562169600,0.0 
1562176800,0.0 
1562184000,0.0 
1562191200,0.0 
1562198400,0.0 
1562205600,0.0 
1562212800,0.0 
1562220000,0.0 
1562227200,0.0 
1562234400,0.0 
1562241600,0.0 
1562248800,0.0 
1562256000,0.0 
1562263200,0.0 
1562270400,0.0 
1562277600,0.0 
1562284800,0.0 
1562292000,0.0 
1562299200,0.0 
1562306400,0.0 
1562313600,0.0 
1562320800,0.0 
1562328000,0.0 
1562335200,0.0 
1562342400,0.0 
1562349600,0.0 
1562356800,0.0 
1562364000,0.0 
1562371200,0.0 
1562378400,0.0 
1562385600,0.0 
1562392800,0.0 
1562400000,0.0 
1562407200,0.0 
1562414400,0.0 
1562421600,0.0 
1562428800,0.0 
1562436000,0.0 
1562443200,0.0 
1562450400,0.0 
1562457600,0.0 
1562464800,0.0 
1562472000,0.0 
1562479200,0.0 
1562486400,0.0 
1562493600,0.0 
1562500800,0.0 
1562508000,0.0 
1562515200,0.0 
1562522400,0.0 
1562529600,0.0 
1562536800,0.0 
1562544000,0.0 
1562551200,0.0 
1562558400,0.0 
1562565600,0.0 
1562572800,0.0 
1562580000,0.0 
1562587200,0.0 
1562594400,0.0 
1562601600,0.0 
1562608800,0.0 
1562616000,0.0 
1562623200,0.0 
1562630400,0.0 
1562637600,0.0 
1562644800,0.0 
1562652000,0.0 
1562659200,0.0 
1562666400,0.0 
1562673600,0.0 
1562680800,0.0 
1562688000,0.0 
1562695200,0.0 
1562702400,0.0 
1562709600,0.0 
1562716800,0.0 
1562724000,0.0 
1562731200,0.0 
1562738400,0.0 
1562745600,0.0 
1562752800,0.0 
1562760000,0.0 
1562767200,0.0 
1562774400,0.0 
1562781600,0.0 
1562788800,0.0 
1562796000,0.0 
1562803200,0.0 
1562810400,0.0 
1562817600,0.0 
1562824800,0.0 
1562832000,0.0 
1562839200,0.0 
1562846400,0.0 
1562853600,0.0 
1562860800,0.0 
1562868000,0.0 
1562875200,0.0 
1562882400,0.0 
1562889600,0.0 
1562896800,0.0 
1562904000,0.0 
1562911200,0.0 
1562918400,0.0 
1562925600,0.0 
1562932800,0.0 
1562940000,0.0 
1562947200,0.0 
1562954400,0.0 
1562961600,0.0 
1562968800,0.0 
1562976000,0.0 
1562983200,0.0 
1562990400,0.0 
1562997600,0.0 
1563004800,0.0 
1563012000,0.0 
1563019200,0.0 
1563026400,0.0 
1563033600,0.0 
1563040800,0.0 
1563048000,0.0 
1563055200,0.0 
1563062400,0.0 
1563069600,0.0 
1563076800,0.0 
1563084000,0.0 
1563091200,0.0 
1563098400,0.0 
1563105600,0.0 
1563112800,0.0 
1563120000,0.0 
1563127200,0.0 
1563134400,0.0 
1563141600,0.0 
1563148800,0.0 
1563156000,0.0 
1563163200,0.0 
1563170400,0.0 
1563177600,0.0 
1563184800,0.0 
1563192000,0.0 
1563199200,0.0 
1563206400,0.0 
1563213600,0.0 
1563220800,0.0 
1563228000,0.0 
1563235200,0.0 
1563242400,0.0 
1563249600,0.0 
1563256800,0.0 
1563264000,0.0 
1563271200,0.0 
1563278400,0.0 
1563285600,0.0 
1563292800,0.0 
1563300000,0.0 
1563307200,0.0 
1563314400,0.0 
1563321600,0.0 
1563328800,0.0 
1563336000,0.0 
1563343200,0.0 
1563350400,0.0 
1563357600,0.0 
1563364800,0.0 
1563372000,0.0 
1563379200,0.0 
1563386400,0.0 
1563393600,0.0 
1563400800,0.0 
1563408000,0.0 
1563415200,0.0 
1563422400,0.0 
1563429600,0.0 
1563436800,0.0 
1563444000,0.0 
1563451200,0.0 
1563458400,0.0 
1563465600,0.0 
1563472800,0.0 
1563480000,0.0 
1563487200,0.0 
1563494400,0.0 
1563501600,0.0 
1563508800,0.0 
1563516000,0.0 
1563523200,0.0 
1563530400,0.0 
1563537600,0.0 
1563544800,0.0 
1563552000,0.0 
1563559200,0.0 
1563566400,0.0 
1563573600,0.0 
1563580800,0.0 
1563588000,0.0 
1563595200,0.0 
1563602400,0.0 
1563609600,0.0 
1563616800,0.0 
1563624000,0.0 
1563631200,0.0 
1563638400,0.0 
1563645600,0.0 
1563652800,0.0 
1563660000,0.0 
1563667200,0.0 
1563674400,0.0 
1563681600,0.0 
1563688800,0.0 
1563696000,0.0 
1563703200,0.0 
1563710400,0.0 
1563717600,0.0 
1563724800,0.0 
1563732000,0.0 
1563739200,0.0 
1563746400,0.0 
1563753600,0.0 
1563760800,0.0 
1563768000,0.0 
1563775200,0.0 
1563782400,0.0 
1563789600,0.0 
1563796800,0.0 
1563804000,0.0 
1563811200,0.0 
1563818400,0.0 
1563825600,0.0 
1563832800,0.0 
1563840000,0.0 
1563847200,0.0 
1563854400,0.0 
1563861600,0.0 
1563868800,0.0 
1563876000,0.0 
1563883200,0.0 
1563890400,0.0 
1563897600,0.0 
1563904800,0.0 
1563912000,0.0 
1563919200,0.0 
1563926400,0.0 
1563933600,0.0 
1563940800,0.0 
1563948000,0.0 
1563955200,0.0 
1563962400,0.0 
1563969600,0.0 
1563976800,0.0 
1563984000,0.0 
1563991200,0.0 
1563998400,0.0 
1564005600,0.0 
1564012800,0.0 
1564020000,0.0 
1564027200,0.0 
1564034400,0.0 
1564041600,0.0 
1564048800,0.0 
1564056000,0.0 
1564063200,0.0 
1564070400,0.0 
1564077600,0.0 
1564084800,0.0 
1564092000,0.0 
