date,symbol,type,amnt,price,current_balance 
1563508800,KNC,buy,0.2,1.694e-05,0.9988099009900989 
1563508800,PASC,buy,0.2,1.674e-05,0.9964297029702969 
1563508800,EOS,buy,0.2,0.00038488,0.9940495049504949 
1563508800,FOAM,buy,0.2,4.51e-06,0.991669306930693 
1563508800,GNT,buy,0.2,5.76e-06,0.989289108910891 
1563508800,BTS,none,0.0,4.24e-06,0.989289108910891 
1563508800,ETC,none,0.0,0.0005639999999999999,0.989289108910891 
1563508800,CVC,none,0.0,4.66e-06,0.989289108910891 
1563508800,BCHSV,none,0.0,0.01312851,0.989289108910891 
1563508800,DCR,none,0.0,0.00275825,0.989289108910891 
1563508800,BAT,none,0.0,2.351e-05,0.989289108910891 
1563508800,DOGE,none,0.0,2.9e-07,0.989289108910891 
1563508800,ARDR,none,0.0,6.14e-06,0.989289108910891 
1563508800,FCT,none,0.0,0.000393,0.989289108910891 
1563516000,BTS,none,0.0,4.24e-06,1.0001126640720934 
1563516000,ETC,none,0.0,0.00055351,1.0001126640720934 
1563516000,CVC,none,0.0,4.64e-06,1.0001126640720934 
1563516000,BCHSV,none,0.0,0.01324589,1.0001126640720934 
1563516000,DCR,none,0.0,0.00275925,1.0001126640720934 
1563516000,BAT,none,0.0,2.36e-05,1.0001126640720934 
1563516000,DOGE,none,0.0,2.9e-07,1.0001126640720934 
1563516000,ARDR,none,0.0,6.11e-06,1.0001126640720934 
1563516000,FCT,none,0.0,0.00038888,1.0001126640720934 
1563523200,BTS,none,0.0,4.26e-06,0.9954895031008354 
1563523200,ETC,none,0.0,0.000554,0.9954895031008354 
1563523200,CVC,none,0.0,4.62e-06,0.9954895031008354 
1563523200,BCHSV,none,0.0,0.01324639,0.9954895031008354 
1563523200,DCR,none,0.0,0.00276185,0.9954895031008354 
1563523200,BAT,none,0.0,2.3899999999999998e-05,0.9954895031008354 
1563523200,DOGE,none,0.0,2.9e-07,0.9954895031008354 
1563523200,ARDR,none,0.0,6.11e-06,0.9954895031008354 
1563523200,FCT,none,0.0,0.00039,0.9954895031008354 
1563530400,BTS,none,0.0,4.28e-06,0.9933338046065007 
1563530400,ETC,none,0.0,0.0005555,0.9933338046065007 
1563530400,CVC,none,0.0,4.62e-06,0.9933338046065007 
1563530400,BCHSV,none,0.0,0.01318111,0.9933338046065007 
1563530400,DCR,none,0.0,0.00278464,0.9933338046065007 
1563530400,BAT,none,0.0,2.392e-05,0.9933338046065007 
1563530400,DOGE,none,0.0,2.9e-07,0.9933338046065007 
1563530400,ARDR,none,0.0,6.07e-06,0.9933338046065007 
1563530400,FCT,none,0.0,0.00038849,0.9933338046065007 
1563537600,BTS,none,0.0,4.2999999999999995e-06,0.9960259563014271 
1563537600,ETC,none,0.0,0.0005545,0.9960259563014271 
1563537600,CVC,none,0.0,4.58e-06,0.9960259563014271 
1563537600,BCHSV,none,0.0,0.01310941,0.9960259563014271 
1563537600,DCR,none,0.0,0.00274675,0.9960259563014271 
1563537600,BAT,none,0.0,2.341e-05,0.9960259563014271 
1563537600,DOGE,none,0.0,2.9e-07,0.9960259563014271 
1563537600,ARDR,none,0.0,6.03e-06,0.9960259563014271 
1563537600,FCT,none,0.0,0.00038500000000000003,0.9960259563014271 
1563544800,BTS,none,0.0,4.29e-06,1.000693006794298 
1563544800,ETC,none,0.0,0.00055514,1.000693006794298 
1563544800,CVC,none,0.0,4.92e-06,1.000693006794298 
1563544800,BCHSV,none,0.0,0.01303592,1.000693006794298 
1563544800,DCR,none,0.0,0.00274793,1.000693006794298 
1563544800,BAT,none,0.0,2.385e-05,1.000693006794298 
1563544800,DOGE,none,0.0,2.8e-07,1.000693006794298 
1563544800,ARDR,none,0.0,6.2e-06,1.000693006794298 
1563544800,FCT,none,0.0,0.00038649,1.000693006794298 
1563552000,BTS,none,0.0,4.25e-06,1.008472149812104 
1563552000,ETC,none,0.0,0.00055394,1.008472149812104 
1563552000,CVC,none,0.0,4.85e-06,1.008472149812104 
1563552000,BCHSV,none,0.0,0.01342755,1.008472149812104 
1563552000,DCR,none,0.0,0.0027213000000000003,1.008472149812104 
1563552000,BAT,none,0.0,2.363e-05,1.008472149812104 
1563552000,DOGE,none,0.0,2.8e-07,1.008472149812104 
1563552000,ARDR,none,0.0,6.26e-06,1.008472149812104 
1563552000,FCT,none,0.0,0.000401,1.008472149812104 
1563559200,BTS,none,0.0,4.2999999999999995e-06,0.9974297473493302 
1563559200,ETC,none,0.0,0.00055501,0.9974297473493302 
1563559200,CVC,none,0.0,4.85e-06,0.9974297473493302 
1563559200,BCHSV,none,0.0,0.01345734,0.9974297473493302 
1563559200,DCR,none,0.0,0.0027213000000000003,0.9974297473493302 
1563559200,BAT,none,0.0,2.396e-05,0.9974297473493302 
1563559200,DOGE,none,0.0,2.9e-07,0.9974297473493302 
1563559200,ARDR,none,0.0,6.27e-06,0.9974297473493302 
1563559200,FCT,none,0.0,0.00041,0.9974297473493302 
1563566400,BTS,none,0.0,4.25e-06,1.0108068379823048 
1563566400,ETC,none,0.0,0.00055576,1.0108068379823048 
1563566400,CVC,none,0.0,4.85e-06,1.0108068379823048 
1563566400,BCHSV,none,0.0,0.01347,1.0108068379823048 
1563566400,DCR,none,0.0,0.0027213000000000003,1.0108068379823048 
1563566400,BAT,none,0.0,2.359e-05,1.0108068379823048 
1563566400,DOGE,none,0.0,2.8e-07,1.0108068379823048 
1563566400,ARDR,none,0.0,6.22e-06,1.0108068379823048 
1563566400,FCT,none,0.0,0.0004071000000000001,1.0108068379823048 
1563573600,BTS,none,0.0,4.26e-06,1.012224946986559 
1563573600,ETC,none,0.0,0.0005575,1.012224946986559 
1563573600,CVC,none,0.0,4.84e-06,1.012224946986559 
1563573600,BCHSV,none,0.0,0.01392951,1.012224946986559 
1563573600,DCR,none,0.0,0.0027300000000000002,1.012224946986559 
1563573600,BAT,none,0.0,2.349e-05,1.012224946986559 
1563573600,DOGE,none,0.0,2.8e-07,1.012224946986559 
1563573600,ARDR,none,0.0,6.33e-06,1.012224946986559 
1563573600,FCT,none,0.0,0.00039198,1.012224946986559 
1563580800,BTS,none,0.0,4.28e-06,1.0120931437879477 
1563580800,ETC,none,0.0,0.00056118,1.0120931437879477 
1563580800,CVC,none,0.0,4.91e-06,1.0120931437879477 
1563580800,BCHSV,none,0.0,0.01477222,1.0120931437879477 
1563580800,DCR,none,0.0,0.00277599,1.0120931437879477 
1563580800,BAT,none,0.0,2.356e-05,1.0120931437879477 
1563580800,DOGE,none,0.0,2.8e-07,1.0120931437879477 
1563580800,ARDR,none,0.0,6.28e-06,1.0120931437879477 
1563580800,FCT,none,0.0,0.00039401,1.0120931437879477 
1563588000,BTS,none,0.0,4.37e-06,1.0177012304404014 
1563588000,ETC,none,0.0,0.00057483,1.0177012304404014 
1563588000,CVC,none,0.0,4.91e-06,1.0177012304404014 
1563588000,BCHSV,none,0.0,0.01495138,1.0177012304404014 
1563588000,DCR,none,0.0,0.00276127,1.0177012304404014 
1563588000,BAT,none,0.0,2.377e-05,1.0177012304404014 
1563588000,DOGE,none,0.0,2.9e-07,1.0177012304404014 
1563588000,ARDR,none,0.0,6.24e-06,1.0177012304404014 
1563588000,FCT,none,0.0,0.00039549,1.0177012304404014 
1563595200,BTS,none,0.0,4.42e-06,1.0189140868642688 
1563595200,ETC,none,0.0,0.00057692,1.0189140868642688 
1563595200,CVC,none,0.0,4.91e-06,1.0189140868642688 
1563595200,BCHSV,none,0.0,0.014675,1.0189140868642688 
1563595200,DCR,none,0.0,0.00274847,1.0189140868642688 
1563595200,BAT,none,0.0,2.377e-05,1.0189140868642688 
1563595200,DOGE,none,0.0,2.8e-07,1.0189140868642688 
1563595200,ARDR,none,0.0,6.27e-06,1.0189140868642688 
1563595200,FCT,none,0.0,0.00038938,1.0189140868642688 
1563602400,BTS,none,0.0,4.51e-06,1.018613307045631 
1563602400,ETC,none,0.0,0.00057637,1.018613307045631 
1563602400,CVC,none,0.0,4.88e-06,1.018613307045631 
