,close,date,high,low,open,quoteVolume,volume,weightedAverage,avg_vol_3,avg_close_3,avg_close_13,avg_close_34,std_close,std_high
<<<<<<< HEAD
0,3.05736687,1569084376,3.05736687,3.05736687,3.05736687,0.0,0.0,3.05736687,1,1,1,1,1.0,1.0
1,3.07878236,1569088800,3.08248736,3.04822358,3.051,49.32966361,151.38600418,3.0688635,1,1,1,1,0.9909761857931394,1.0112405731078296
2,3.05909664,1569096000,3.07878236,3.05909664,3.07878236,68.22308795,208.8061962,3.0606383,1,1,1,1,1.0064351415848045,1.0064351415848045
3,3.05879074,1569103200,3.05879074,3.04888543,3.0568878,19.24129435,58.74669334,3.05315704,1,1,1,1,0.999377878331095,1.0032488298518978
4,2.89964829,1569110400,3.07497789,2.85998814,3.07497789,959.5829664,2835.71184071,2.95515024,1,1,1,1,1.060465816011086,1.0751715529841324
5,2.87979076,1569117600,2.93636309,2.87979076,2.89831308,41.50542108,120.41408118,2.90116515,1,1,1,1,1.0064318284013105,1.0196445973734563
6,2.919,1569124800,2.93003395,2.854,2.87462686,1009.47165856,2906.15131352,2.87888351,1,1,1,1,0.9847985131894483,1.026641187806587
7,2.937962,1569132000,2.937962,2.92,2.92735848,306.24180191,894.27561983,2.92016182,1,1,1,1,0.9963908586972874,1.0061513698630138
8,2.92380629,1569139200,2.9391,2.92380629,2.9391,1189.39450152,3495.67547839,2.93903786,1,1,1,1,1.0052307535052194,1.0052307535052194
9,2.89913175,1569146400,2.90829781,2.84900001,2.90829781,177.07240494,508.87089482,2.87380122,1,1,1,1,1.0031616569340114,1.020813548540493
10,2.87863901,1569153600,2.919,2.87863901,2.89922365,81.97363791,236.31240321,2.88278535,1,1,1,1,1.0071508236803892,1.0140208584194792
11,2.87521374,1569160800,2.90252654,2.87511845,2.90252654,30.93787521,89.38972721,2.88932987,1,1,1,1,1.009499398121268,1.0095328559419874
12,2.81444976,1569168000,2.898017,2.81444976,2.898017,659.86011296,1870.73571817,2.83504894,1,1,1,1,1.029692212377598,1.029692212377598
13,2.83553016,1569175200,2.84216699,2.82763862,2.83361495,484.32922804,1375.47098215,2.83995039,1,1,1,1,0.9993245672266099,1.0051379868336923
14,2.84956764,1569182400,2.84956764,2.8,2.83553016,1008.58674901,2825.25138397,2.80119819,1,1,1,1,0.9950738210937852,1.0177027285714286
15,2.900408,1569189600,2.900408,2.86357294,2.86357294,9.99593927,28.74245309,2.87541293,1,1,1,1,0.987300041925136,1.0128633217214296
16,2.90679298,1569196800,2.90679298,2.90679298,2.90679298,15.594792,45.33083191,2.90679298,1,1,1,1,1.0,1.0
17,2.89099705,1569204000,2.89099705,2.89099705,2.89099705,81.70344808,236.20442737,2.89099705,1,1,1,1,1.0,1.0
18,2.82943759,1569211200,2.87933588,2.82943759,2.87933588,57.46344107,162.7629299,2.83246055,1,1,1,1,1.0176354093040803,1.0176354093040803
19,2.78955331,1569218400,2.82024321,2.77793957,2.82024321,56.03903336,156.70161169,2.79629398,1,1,1,1,1.0110017255773471,1.0152284234174325
20,2.80687158,1569225600,2.81285529,2.80687158,2.81285529,0.71241977,2.00179999,2.80986024,1,1,1,1,1.0021318075406926,1.0021318075406926
21,2.8,1569232800,2.84309235,2.8,2.81960866,512.83815717,1453.15240333,2.83354969,1,1,1,1,1.007003092857143,1.0153901250000001
22,2.77731453,1569240000,2.81167986,2.77731453,2.79999909,182.81411581,508.74843056,2.7828728,1,1,1,1,1.0081678037380952,1.0123735823324267
23,2.76485382,1569247200,2.78594996,2.67822866,2.75670349,1147.08740369,3135.55731616,2.73349468,1,1,1,1,0.9970521660345862,1.0402210989706906
