,close,date,high,low,open,quoteVolume,volume,weightedAverage,avg_vol_3,avg_close_3,avg_close_13,avg_close_34,std_close,std_high
0,217.20445479,1570138821,217.20445479,217.20445479,217.20445479,0.0,0.0,217.20445479,1,1,1,1,1.0,1.0
1,217.20445479,1570146021,217.20445479,217.20445479,217.20445479,0.0,0.0,217.20445479,1,1,1,1,1.0,1.0
2,221.65999936,1570147200,221.88,221.65999936,221.88,6.06496154,1344.83913469,221.7391035,1,1,1,1,1.0009925139431346,1.0009925139431346
3,221.65999936,1570154400,221.65999936,221.65999936,221.65999936,0.0,0.0,221.65999936,1,1,1,1,1.0,1.0
4,221.65999936,1570161600,221.65999936,221.65999936,221.65999936,0.0,0.0,221.65999936,1,1,1,1,1.0,1.0
5,221.65999936,1570168800,221.65999936,221.65999936,221.65999936,0.0,0.0,221.65999936,1,1,1,1,1.0,1.0
6,222.12053331,1570176000,222.12053331,222.12053331,222.12053331,1.27329884,282.8258174,222.12053331,1,1,1,1,1.0,1.0
7,222.12053331,1570183200,222.12053331,222.12053331,222.12053331,0.0,0.0,222.12053331,1,1,1,1,1.0,1.0
8,222.83128048,1570190400,222.83128048,222.83128048,222.83128048,0.0067,1.49296957,222.83128048,1,1,1,1,1.0,1.0
9,222.83128048,1570197600,222.83128048,222.83128048,222.83128048,0.0,0.0,222.83128048,1,1,1,1,1.0,1.0
10,223.80141976,1570204800,223.80141976,222.82813703,223.27816479,1.68308496,375.31311027,222.99118535,1,1,1,1,0.9976619676025241,1.0043678627976365
11,223.80141976,1570212000,223.80141976,223.80141976,223.80141976,0.0,0.0,223.80141976,1,1,1,1,1.0,1.0
12,223.80141976,1570219200,223.80141976,223.80141976,223.80141976,0.0,0.0,223.80141976,1,1,1,1,1.0,1.0
13,221.59589282,1570226400,221.60506252,221.59589282,221.60506252,0.0092,2.03872439,221.60047767,1,1,1,1,1.000041380279586,1.000041380279586
14,221.59589282,1570233600,221.59589282,221.59589282,221.59589282,0.0,0.0,221.59589282,1,1,1,1,1.0,1.0
15,221.07338275,1570240800,223.33168999,221.07338275,223.33168499,35.10180842,7798.46667437,222.16709125,1,1,1,1,1.0102151702385347,1.0102151928554592
16,221.07338249,1570248000,221.07338347,221.07338249,221.07338347,0.13525521,29.90132681,221.07338281,1,1,1,1,1.0000000044329171,1.0000000044329171
17,221.07338249,1570255200,221.07338249,221.07338249,221.07338249,0.0,0.0,221.07338249,1,1,1,1,1.0,1.0
18,220.45516839,1570262400,220.45516839,219.16672744,219.95409416,0.83796801,184.72614698,220.4453449,1,1,1,1,0.9977270923895348,1.0058788163926604
19,220.45516839,1570269600,220.45516839,220.45516839,220.45516839,0.0,0.0,220.45516839,1,1,1,1,1.0,1.0
20,218.51490397,1570276800,218.51490397,218.51490397,218.51490397,0.0054,1.17998048,218.51490397,1,1,1,1,1.0,1.0
21,221.07338249,1570284000,221.07338249,220.15692202,220.15692202,0.25726279,56.77606216,220.69286491,1,1,1,1,0.9958544965491652,1.0041627601875573
22,221.07338249,1570291200,221.07338249,221.07338249,221.07338249,0.0,0.0,221.07338249,1,1,1,1,1.0,1.0
23,220.93798828,1570298400,223.16967897,220.93798828,223.16967897,1.31541301,291.74054953,221.78627344,1,1,1,1,1.0101009822139402,1.0101009822139402
24,220.93798828,1570305600,220.93798828,220.93798828,220.93798828,0.0,0.0,220.93798828,1,1,1,1,1.0,1.0
25,220.93798828,1570312800,220.93798828,220.93798828,220.93798828,0.0,0.0,220.93798828,1,1,1,1,1.0,1.0
26,220.93798828,1570320000,220.93798828,220.93798828,220.93798828,0.0,0.0,220.93798828,1,1,1,1,1.0,1.0
27,220.93798828,1570327200,220.93798828,220.93798828,220.93798828,0.0,0.0,220.93798828,1,1,1,1,1.0,1.0
28,220.93798828,1570334400,220.93798828,220.93798828,220.93798828,0.0,0.0,220.93798828,1,1,1,1,1.0,1.0
29,220.72020874,1570341600,220.72020874,218.568361,218.568361,5.60489789,1227.05591293,218.92564985,1,1,1,1,0.990250789665867,1.0098451931933552
30,219.53037972,1570348800,219.53037972,218.2601505,218.2601505,0.35061415,76.53462317,218.28732006,1,1,1,1,0.9942138795476958,1.0058197944841973
31,219.53037972,1570356000,219.53037972,219.53037972,219.53037972,0.0,0.0,219.53037972,1,1,1,1,1.0,1.0
32,219.35199029,1570363200,219.35199029,219.35199029,219.35199029,0.00810389,1.7776044,219.35199029,1,1,1,1,1.0,1.0
33,219.40104196,1570370400,219.40104196,219.40104196,219.40104196,0.33771469,74.09495487,219.40104196,1,1,1,1,1.0,1.0
34,222.1452575,1570377600,222.1452575,222.1452575,222.1452575,0.00465772,1.0346904,222.1452575,1,1,1,1,1.0,1.0
