,close,date,high,low,open,quoteVolume,volume,weightedAverage,avg_vol_3,avg_close_3,avg_close_13,avg_close_34,std_close,std_high
0,2.16369887,1568856350,2.16369887,2.16369887,2.16369887,0.0,0.0,2.16369887,1,1,1,1,1.0,1.0
1,2.10721177,1568858400,2.18785442,2.10450431,2.16332431,2447.05370719,5250.74136219,2.14574013,1,1,1,1,1.0266288091205944,1.0396055781895739
2,2.13815248,1568865600,2.14562793,2.07591491,2.10686982,3259.94724558,6886.2145405,2.11236993,1,1,1,1,0.9853693035026202,1.033581829228251
3,2.12810093,1568872800,2.13641011,2.10473065,2.13641011,4853.05453464,10288.31343896,2.11996658,1,1,1,1,1.003904504660876,1.0150515506580378
4,2.13197379,1568880000,2.1344497,2.12743419,2.12769819,4197.60397618,8949.49940359,2.13204948,1,1,1,1,0.9979945344450036,1.0032976390212098
5,2.11592705,1568887200,2.13379632,2.1062168,2.1320868,2056.15925321,4352.88686035,2.11699889,1,1,1,1,1.0076371961878365,1.0130943405256287
6,2.13211525,1568894400,2.132364,2.11643751,2.11643751,2970.38021909,6323.42941735,2.12882828,1,1,1,1,0.9926468609049158,1.007525140678498
7,2.14415545,1568901600,2.14789121,2.1164375,2.13123962,3366.38245243,7161.04016222,2.12722121,1,1,1,1,0.99397626230878,1.0148616295071318
8,2.18946796,1568908800,2.21211003,2.14434632,2.14434632,3281.55941118,7180.319935,2.18808165,1,1,1,1,0.9793915047745206,1.031601103500856
9,2.22269817,1568916000,2.22336323,2.18817768,2.18817768,3680.75617438,8105.37502016,2.20209506,1,1,1,1,0.9844691058525503,1.016079841377415
10,2.19835536,1568923200,2.24820653,2.18448272,2.234,3149.25833592,6948.82264958,2.20649496,1,1,1,1,1.016214230259843,1.0291711211155747
11,2.21214737,1568930400,2.24297814,2.1911057,2.20194429,3782.42388485,8376.05290402,2.214467,1,1,1,1,0.9953877033065841,1.023674092947684
12,2.17259557,1568937600,2.21777632,2.16680683,2.21194846,3196.8163,6981.46561027,2.18388075,1,1,1,1,1.0181133067485726,1.0235228582882028
13,2.19336121,1568944800,2.1963221,2.17121148,2.17359637,2250.8755,4902.79044233,2.17817042,1,1,1,1,0.9909887893020594,1.0115652575676322
14,2.17009101,1568952000,2.19449735,2.16962643,2.19383708,2041.85478441,4448.58843654,2.17869971,1,1,1,1,1.010942430474379,1.0114632268744992
