,close,date,high,low,open,quoteVolume,volume,weightedAverage,avg_vol_3,avg_close_3,avg_close_13,avg_close_34,std_close,std_high
0,0.00231504,1570722994,0.00231504,0.00231504,0.00231504,0.0,0.0,0.00231504,1,1,1,1,1.0,1.0
1,0.00231221,1570723200,0.00233199,0.00230891,0.0023313,55909.55656852,130.18031106,0.0023284,1,1,1,1,1.0082561705035444,1.0099960587463348
2,0.00230617,1570730400,0.00233175,0.00230617,0.00231221,44029.06772079,101.92136333,0.00231486,1,1,1,1,1.0026190610405996,1.0110919836785666
3,0.00229747,1570737600,0.00232705,0.002296,0.00232,163833.36942804,378.42219495,0.00230979,1,1,1,1,1.009806439257096,1.0135235191637633
4,0.00229884,1570744800,0.00229884,0.00229591,0.00229622,185381.32437296,425.87499819,0.00229729,1,1,1,1,0.9988602947573558,1.0012761824287537
5,0.00229171,1570752000,0.00230375,0.00228499,0.00230375,306139.5497982,700.12195849,0.00228693,1,1,1,1,1.005253718838771,1.0082101015759366
6,0.00229475,1570759200,0.00229475,0.00227897,0.00228835,203656.84840055,466.08337719,0.00228857,1,1,1,1,0.9972110251661402,1.0069241806605616
7,0.00226415,1570766400,0.00233221,0.00225641,0.00229475,657504.70774109,1506.99364665,0.00229198,1,1,1,1,1.0135150056312523,1.0335931856355893
8,0.00224996,1570773600,0.00226627,0.00224996,0.00226576,504964.54351485,1139.15087106,0.0022559,1,1,1,1,1.0070223470639477,1.0072490177603157
9,0.00226416,1570780800,0.00226416,0.00223938,0.00224996,809765.21363841,1817.59013643,0.00224458,1,1,1,1,0.9937283584198997,1.0110655627897007
10,0.0022771,1570788000,0.0022771,0.00225568,0.00226991,45860.85293043,104.39905219,0.00227643,1,1,1,1,0.9968424750779501,1.0094960278053624
11,0.00227825,1570795200,0.00227825,0.00226799,0.00226799,57599.28791957,131.09368613,0.00227596,1,1,1,1,0.9954965433995392,1.0045238294701475
12,0.002265,1570802400,0.002265,0.002265,0.002265,20000.0,45.3,0.002265,1,1,1,1,1.0,1.0
