date,current_balance 
293.55,9951.174129353236 
294.26,9888.397002948359 
296.78,10168.961656445188 
12082.4,10146.72153891276 
304.87,10305.926230758536 
12315.0,10328.078219635552 
309.79,10119.09165558868 
11476.9,10006.720082988742 
299.99,10041.888641351894 
306.99,10199.350707340804 
305.16,10305.98802393418 
11859.2,10414.624161142521 
317.01,10544.355456889767 
318.17,10390.679125829596 
11699.7,10274.916342103854 
301.3,10001.443812614165 
11045.5,9924.397664904234 
301.81,9846.217113606292 
289.88,9898.93407844425 
298.19,9885.276767149016 
293.01,9918.23316432148 
10951.5,9556.672754623021 
284.38,9390.679459029412 
10199.0,9599.313892833276 
293.55,9643.560587102133 
10307.4,9287.937462823926 
276.36,9318.58911002565 
9955.4,9424.169407628673 
289.15,9511.956479124425 
288.32,9508.179089651892 
291.24,9709.06441064682 
11324.9,9751.560415955817 
295.05,9668.693283754366 
11205.9,9665.23204899963 
295.29,9645.208878173189 
11283.9,9747.015362782196 
302.1,9841.404880013057 
298.35,9825.16957744224 
11725.1,9799.754172055666 
294.71,9972.686191735032 
11768.3,9909.477322395447 
295.36,9722.069837086343 
11145.0,9605.737061709266 
285.28,9558.978070396992 
10981.5,9677.073451072725 
293.59,9715.394753465169 
289.44,9724.70311590281 
289.87,9653.612611817063 
10988.7,9792.537927635445 
294.01,9847.45947306354 
292.9,9810.213475841307 
290.91,9950.11681118344 
11625.5,9957.49179217588 
292.54,9779.514036166405 
287.65,9674.1892081338 
287.46,9755.947419142834 
287.81,9828.727056885828 
294.04,9926.390034171614 
11241.0,10029.83128066872 
308.12,10071.768317517368 
11481.5,10039.96130424671 
305.49,10043.493168482006 
11474.4,10093.734704742643 
308.2,10040.507476465122 
309.04,10057.072999474884 
12216.3,10098.972819524339 
313.57,10210.083975017391 
12669.8,10193.612799070139 
312.14,10154.122181636303 
12313.6,10274.044248947874 
309.38,10185.573632467853 
12499.0,10137.053830150635 
12562.9,10235.819001343223 
12977.3,10116.88011034652 
306.9,10219.063917963791 
