,close,date,high,low,open,quoteVolume,volume,weightedAverage,avg_vol_3,avg_close_3,avg_close_13,avg_close_34,std_close,std_high
0,0.1351611,1559507466,0.1351611,0.1351611,0.1351611,0.0,0.0,0.1351611,1,1,1,1,1.0,1.0
1,0.13679156,1559512800,0.13679156,0.13550506,0.13550506,42166.59790776,5734.450284,0.13599509,1,1,1,1,0.9905951799950231,1.009494110404438
2,0.1355678,1559520000,0.136,0.13408135,0.136,146238.6369739,19668.03574193,0.13449274,1,1,1,1,1.0031880726839266,1.0143095963756332
3,0.13868898,1559527200,0.13991129,0.13622278,0.13622278,406753.10619291,56348.63796886,0.13853277,1,1,1,1,0.9822177652471018,1.0270770424741003
4,0.13597449,1559534400,0.13885579,0.13500015,0.13804019,288904.96354221,39400.65674945,0.1363793,1,1,1,1,1.015191820171563,1.028560264562669
5,0.13303051,1559541600,0.13679156,0.13100003,0.13573089,200587.33005079,26743.57421089,0.13332633,1,1,1,1,1.0202989524733836,1.0442101425472958
6,0.13225493,1559548800,0.13427071,0.13006593,0.13354644,224768.62110963,29616.23925698,0.13176322,1,1,1,1,1.0097653070475332,1.0323280662353316
7,0.13220005,1559556000,0.134556,0.13220001,0.13270653,358188.06074935,47708.70920921,0.13319458,1,1,1,1,1.003831163452661,1.0178214056110888
8,0.13191147,1559563200,0.13435128,0.1315,0.13220005,306176.16472359,40546.21859262,0.13242774,1,1,1,1,1.0021876793579816,1.0216827376425854
9,0.13195507,1559570400,0.13244634,0.12994741,0.13159496,448995.67977889,58561.20116384,0.13042709,1,1,1,1,0.9972709650337801,1.0192303178647422
10,0.13195108,1559577600,0.1336111,0.1313188,0.13201599,91772.27750423,12132.21871016,0.13219916,1,1,1,1,1.0004919247345305,1.0174559925920736
11,0.13294612,1559584800,0.13310584,0.13216217,0.13258708,18178.46697261,2411.88083994,0.1326779,1,1,1,1,0.9972993570628462,1.0071402429303333
12,0.132,1559592000,0.133453,0.13155522,0.13294612,18169.14658044,2408.98829717,0.13258676,1,1,1,1,1.0071675757575758,1.0144257293629244
13,0.1275,1559599200,0.13221481,0.1275,0.1320085,316962.15659785,40713.55496519,0.12844926,1,1,1,1,1.0353607843137256,1.0369789019607842
14,0.1245,1559606400,0.1275,0.12300001,0.1275,803744.22829933,100867.14999976,0.12549657,1,1,1,1,1.0240963855421688,1.0365852815784324
15,0.12339369,1559613600,0.12625153,0.12339369,0.12544434,207093.73790023,25910.711456,0.12511586,1,1,1,1,1.0166187590305467,1.0231603415053072
16,0.12410759,1559620800,0.12536736,0.12272517,0.12346777,286753.20402091,35508.03177661,0.12382784,1,1,1,1,0.9948446344014898,1.0215293244246475
17,0.1228996,1559628000,0.1239553,0.1220378,0.1239553,95927.17412098,11781.41375749,0.12281622,1,1,1,1,1.0085899384538275,1.0157123448636407
18,0.1238529,1559635200,0.12408519,0.12268732,0.12334154,146889.26414891,18112.64536581,0.12330816,1,1,1,1,0.995871231113684,1.0113937609852428
19,0.12351909,1559642400,0.12419279,0.12327985,0.1239613,39911.88908574,4935.63423544,0.12366325,1,1,1,1,1.0035800943805528,1.0074054275698745
20,0.12520288,1559649600,0.125901,0.12241442,0.12363898,99137.35371226,12362.65511278,0.12470229,1,1,1,1,0.9875090732737138,1.0284817752679791
21,0.12474399,1559656800,0.12573391,0.12474399,0.12569623,69270.32826801,8698.99408632,0.12558037,1,1,1,1,1.0076335541295416,1.0079356127698016
22,0.12005,1559664000,0.125631,0.12005,0.12472297,379023.17433545,46528.17294502,0.12275812,1,1,1,1,1.0389251978342358,1.0464889629321115
23,0.11957316,1559671200,0.1217435,0.11826911,0.12005,312963.99299436,37561.25493186,0.12001781,1,1,1,1,1.0039878514542897,1.029376986095524
24,0.11720001,1559678400,0.12045675,0.11720001,0.11921875,72090.49716186,8536.23969569,0.11841005,1,1,1,1,1.017224742557616,1.0277878815880648
25,0.1212,1559685600,0.12131756,0.11753194,0.11782791,107900.43198374,12884.48693157,0.11941089,1,1,1,1,0.9721774752475247,1.0322092871095296
26,0.12226,1559692800,0.12268287,0.12142709,0.12142709,5134.30265639,625.40470933,0.12180908,1,1,1,1,0.9931873875347621,1.0103418438175533
27,0.12342555,1559700000,0.124309,0.1223085,0.1223085,14476.57515331,1789.8381468,0.12363684,1,1,1,1,0.9909496048427575,1.016356181295658
28,0.12283687,1559707200,0.12436206,0.1228,0.1232204,395030.53280282,48750.4341213,0.12340928,1,1,1,1,1.003122271024978,1.0127203583061888
29,0.12440482,1559714400,0.12444215,0.121872,0.12306285,75983.73292398,9340.75151383,0.12293093,1,1,1,1,0.989212877764704,1.021088929368518
30,0.125,1559721600,0.125,0.12324957,0.12427644,15801.63147401,1963.42173806,0.12425436,1,1,1,1,0.99421152,1.014202321354955
31,0.12330829,1559728800,0.12500001,0.12330829,0.1244127,57588.15984254,7172.59843912,0.12454988,1,1,1,1,1.008956494328159,1.0137194344354301
32,0.1224,1559736000,0.12335805,0.1224,0.123,11707.14337686,1439.66257383,0.122973,1,1,1,1,1.0049019607843137,1.007827205882353
33,0.11965125,1559743200,0.12246048,0.11900319,0.12246048,48464.35968964,5867.11555155,0.12106041,1,1,1,1,1.023478484345128,1.0290520783518493
34,0.12311247,1559750400,0.12354019,0.11943766,0.11943767,36613.77328092,4471.68029091,0.12213109,1,1,1,1,0.9701508709881298,1.0343487137976413
35,0.1227,1559757600,0.1229,0.12195449,0.12233718,135906.70410352,16687.15593221,0.1227839,1,1,1,1,0.9970430317848411,1.0077529740807412
36,0.12111833,1559764800,0.123,0.120999,0.1227074,51944.61804828,6374.9458039,0.12272581,1,1,1,1,1.0131199794448948,1.0165373267547666
37,0.12154427,1559772000,0.12251621,0.12154427,0.1217797,2365.18085248,288.12346393,0.12181878,1,1,1,1,1.0019369897075363,1.0079965925172778
38,0.12242206,1559779200,0.12246212,0.12150763,0.12150763,23047.30689256,2816.50420391,0.12220534,1,1,1,1,0.9925305128830539,1.0078553914680088
39,0.12207121,1559786400,0.12207121,0.12190657,0.12190658,36802.56377468,4486.89202617,0.12191792,1,1,1,1,0.9986513609556258,1.001350542468712
40,0.12196016,1559793600,0.12265491,0.12158916,0.12206004,36013.63730438,4390.13418544,0.12190199,1,1,1,1,1.0008189559607006,1.0087651728163924
41,0.12251193,1559800800,0.12281539,0.12179204,0.12210929,922.82658528,112.9153284,0.12235812,1,1,1,1,0.9967134629256105,1.0084024374663565
42,0.12160963,1559808000,0.1227299,0.12160963,0.12175981,7217.70173503,878.84171977,0.12176198,1,1,1,1,1.0012349350951895,1.009212017173311
43,0.12197914,1559815200,0.12239358,0.12183282,0.12239358,29369.70696918,3583.809355,0.122024,1,1,1,1,1.0033976301193794,1.0046027006515978
44,0.1212259,1559822400,0.12228874,0.11946846,0.12228874,256589.93100279,30869.55207685,0.12030695,1,1,1,1,1.0087674333620127,1.0236069000973145
45,0.1212259,1559829600,0.1212259,0.1212259,0.1212259,0.0,0.0,0.1212259,1,1,1,1,1.0,1.0
46,0.1212259,1559836800,0.1212259,0.1212259,0.1212259,0.0,0.0,0.1212259,1,1,1,1,1.0,1.0
47,0.12084981,1559844000,0.12127309,0.11885899,0.11994863,117090.86804514,14076.16352423,0.12021572,1,1,1,1,0.9925429754502717,1.02031062185536
