date,current_balance
1568584800000.0,999.3024875621891 
1568588400000.0,999.184376255369 
1568592000000.0,997.8706249097838 
1568595600000.0,984.6935044618077 
1568599200000.0,976.052489507814 
1568602800000.0,973.5837425792563 
1568606400000.0,979.0743780946796 
1568610000000.0,975.3104100407108 
1568613600000.0,975.572046257271 
1568617200000.0,982.7843113313136 
1568620800000.0,974.4902064961647 
1568624400000.0,986.751057122037 
1568628000000.0,992.8814824349731 
1568631600000.0,996.1270017182923 
1568635200000.0,997.2088414793986 
1568638800000.0,1040.1218186699516 
1568642400000.0,1040.1218186699516 
1568646000000.0,1037.5975258940366 
1568649600000.0,1041.5642716847601 
1568653200000.0,1021.7305427311431 
1568656800000.0,1015.9607306719091 
1568660400000.0,1022.0911559848453 
1568664000000.0,1023.1729957459517 
1568667600000.0,962.5899691239946 
1568671200000.0,956.0989305573563 
1568674800000.0,956.8201570647606 
1568678400000.0,961.1475161091861 
1568682000000.0,961.1475161091861 
1568685600000.0,963.671808885101 
1568689200000.0,969.802234198037 
1568692800000.0,969.802234198037 
1568696400000.0,975.2114330035689 
1568700000000.0,961.5081293628882 
1568703600000.0,965.4748751536116 
1568707200000.0,946.3623727073989 
1568710800000.0,956.4595438110584 
1568714400000.0,963.671808885101 
1568718000000.0,954.2958642888457 
1568721600000.0,958.9838365869733 
1568725200000.0,915.7102461427182 
1568728800000.0,914.6284063816119 
1568732400000.0,899.4826497261226 
1568736000000.0,892.6309979057822 
1568739600000.0,817.9840543894422 
1568743200000.0,811.8536290765061 
1568746800000.0,838.1783965967612 
1568750400000.0,818.3446676431444 
1568754000000.0,797.4290989284211 
1568757600000.0,814.377921852421 
1568761200000.0,812.2142423302082 
1568764800000.0,859.0939653114846 
1568768400000.0,812.9354688376125 
1568772000000.0,802.1170712265488 
1568775600000.0,797.068485674719 
1568779200000.0,811.1324025691018 
1568782800000.0,795.9866459136126 
1568786400000.0,805.7232037635699 
1568790000000.0,794.183579645102 
1568793600000.0,774.4593907154594 
1568797200000.0,770.9397624417336 
1568800800000.0,770.5535404172209 
1568804400000.0,770.9888023511163 
1568808000000.0,773.350511782075 
1568811600000.0,768.7710784717972 
1568815200000.0,757.0254717117355 
1568818800000.0,752.8138448907939 
1568822400000.0,754.9814879533184 
1568826000000.0,747.3780175081945 
1568829600000.0,755.6092839153728 
1568833200000.0,753.2297026679075 
1568836800000.0,753.3293659145046 
1568840400000.0,751.6738409913496 
1568844000000.0,749.3299585421684 
1568847600000.0,747.4092793130471 
1568851200000.0,744.3385382813633 
1568854800000.0,747.3909905271041 
1568858400000.0,753.451976082891 
1568862000000.0,753.2008034506125 
1568865600000.0,776.0974113626924 
1568869200000.0,779.0275900201781 
1568872800000.0,769.440263714046 
1568876400000.0,772.4312151412227 
1568880000000.0,770.4372475231049 
1568883600000.0,758.1411138780453 
1568887200000.0,758.9995608382388 
1568890800000.0,757.2902561340276 
1568894400000.0,757.3047798457442 
1568898000000.0,759.0880749230605 
1568901600000.0,760.1375490399274 
1568905200000.0,754.379991718414 
1568908800000.0,767.1853636712976 
1568912400000.0,810.5807047493837 
1568916000000.0,811.4377886230997 
1568919600000.0,816.6469186388136 
1568923200000.0,828.530246487161 
1568926800000.0,809.9727208061802 
1568930400000.0,817.9492011427421 
1568934000000.0,818.4375570817153 
1568937600000.0,824.1350430364024 
1568941200000.0,802.8101670345735 
1568944800000.0,788.1594888653782 
1568948400000.0,788.1594888653782 
1568952000000.0,798.2521782708238 
1568955600000.0,790.1129126212709 
1568959200000.0,780.0202232158251 
1568962800000.0,788.1594888653782 
1568966400000.0,785.2293532315391 
1568970000000.0,784.2526413535927 
1568973600000.0,782.9503588496642 
1568977200000.0,782.6247882236821 
1568980800000.0,792.0663363771636 
1568984400000.0,797.9266076448417 
1568988000000.0,788.8106301173424 
1568991600000.0,776.4389463300218 
1568995200000.0,778.0667994599324 
1568998800000.0,754.951285015202 
1569002400000.0,757.881420649041 
1569006000000.0,766.3462569245761 
1569009600000.0,766.3462569245761 
1569013200000.0,763.0905506647549 
1569016800000.0,761.7882681608264 
1569020400000.0,758.2069912750231 
1569024000000.0,785.5549238575212 
1569027600000.0,786.2060651094854 
1569031200000.0,793.6941895070742 
1569034800000.0,789.7873419952888 
1569038400000.0,786.8572063614497 
1569042000000.0,776.764516956004 
1569045600000.0,788.4850594913603 
1569049200000.0,780.3457938418073 
1569052800000.0,776.764516956004 
1569056400000.0,771.8809575662722 
1569060000000.0,759.1837031529695 
1569063600000.0,756.9047087710946 
1569067200000.0,772.2065281922543 
1569070800000.0,762.4394094127907 
1569074400000.0,766.020686298594 
1569078000000.0,764.0672625427013 
1569081600000.0,779.3690819638609 
1569085200000.0,768.625251306451 
1569088800000.0,758.5325619010052 
1569092400000.0,764.0672625427013 
1569096000000.0,771.5553869402901 
1569099600000.0,762.7649800387728 
1569103200000.0,759.8348444049337 
1569106800000.0,761.7882681608264 
1569110400000.0,760.4859856568979 
1569114000000.0,747.4631606176132 
1569117600000.0,721.4175105390436 
1569121200000.0,722.0686517910078 
1569124800000.0,703.1855554840449 
1569128400000.0,701.2321317281521 
1569132000000.0,711.3248211335979 
1569135600000.0,709.6969680036873 
1569139200000.0,726.3010699287754 
1569142800000.0,723.6965049209184 
1569146400000.0,725.6499286768112 
1569150000000.0,711.9759623855621 
1569153600000.0,712.9526742635085 
1569157200000.0,721.7430811650257 
1569160800000.0,713.2782448894906 
1569164400000.0,710.6736798816337 
1569168000000.0,709.6969680036873 
1569171600000.0,683.6513179251177 
1569175200000.0,677.4654760314575 
1569178800000.0,673.2330578936899 
1569182400000.0,670.6284928858329 
1569186000000.0,680.7211822912786 
1569189600000.0,696.3485723384204 
1569193200000.0,699.9298492242237 
1569196800000.0,703.1855554840449 
1569200400000.0,687.5581654369031 
1569204000000.0,682.3490354211892 
1569207600000.0,683.6513179251177 
1569211200000.0,680.7211822912786 
