0,1
1569074400000.0,998.2562189054727 
1569078000000.0,996.5124378109454 
1569081600000.0,995.9387235974409 
1569085200000.0,996.2894691270502 
1569088800000.0,995.5879780678316 
1569092400000.0,993.834250419785 
1569096000000.0,991.3790317125198 
1569099600000.0,991.3790317125198 
1569103200000.0,992.7820138309571 
1569106800000.0,991.0282861829105 
1569110400000.0,990.6775406533012 
1569114000000.0,989.6253040644733 
1569117600000.0,991.3790317125198 
1569121200000.0,990.3267951236919 
1569124800000.0,989.6253040644733 
1569128400000.0,989.274558534864 
1569132000000.0,988.222321946036 
1569135600000.0,988.9238130052547 
1569139200000.0,989.6253040644733 
1569142800000.0,991.0282861829105 
1569146400000.0,992.4312683013478 
1569150000000.0,993.4835048901757 
1569153600000.0,995.2372325382223 
1569157200000.0,995.5879780678316 
1569160800000.0,988.5730674756454 
1569164400000.0,992.0805227717385 
1569168000000.0,994.886487008613 
1569171600000.0,994.5357414790036 
1569175200000.0,995.2372325382223 
1569178800000.0,997.3417057158781 
1569182400000.0,995.9387235974409 
1569186000000.0,998.3939423047061 
1569189600000.0,998.0431967750967 
1569193200000.0,988.5730674756454 
1569196800000.0,988.222321946036 
1569200400000.0,986.8894889335206 
1569204000000.0,986.8894889335206 
1569207600000.0,979.7484356293653 
1569211200000.0,979.0965613217335 
1569214800000.0,978.3432536968086 
1569218400000.0,976.5628785097199 
1569222000000.0,978.6399828946567 
1569225600000.0,983.6843792580744 
1569229200000.0,980.7170872795933 
1569232800000.0,983.9811084559225 
1569236400000.0,982.7941916645301 
1569240000000.0,980.1236288838971 
1569243600000.0,980.4203580817452 
1569247200000.0,978.9367120925048 
1569250800000.0,986.0582128408593 
1569254400000.0,985.4675214091694 
1569258000000.0,983.5781269182097 
1569261600000.0,977.853080731727 
1569265200000.0,975.6621484992097 
1569268800000.0,976.3924592433822 
1569272400000.0,976.6845835410511 
1569276000000.0,967.0444817179749 
1569279600000.0,963.3929279971128 
1569283200000.0,963.8311144436162 
1569286800000.0,960.9098714669265 
1569290400000.0,960.0334985739195 
1569294000000.0,955.2134476623816 
1569297600000.0,954.775261215878 
1569301200000.0,952.7303911321951 
1569304800000.0,949.95521030434 
1569308400000.0,948.0564023694916 
1569312000000.0,950.8315831973468 
1569315600000.0,948.9327752624986 
1569319200000.0,948.3485266671605 
1569322800000.0,945.1351593928018 
1569326400000.0,944.5509107974639 
1569330000000.0,943.5284757556225 
1569333600000.0,944.1127243509604 
1569337200000.0,942.7981650114501 
1569340800000.0,933.158063188374 
1569344400000.0,933.158063188374 
1569348000000.0,932.7198767418704 
1569351600000.0,918.9900347514287 
1569355200000.0,944.1127243509604 
1569358800000.0,932.7198767418704 
1569362400000.0,934.1804982302153 
1569366000000.0,939.8769220347604 
1569369600000.0,933.8883739325463 
1569373200000.0,935.7871818673947 
1569376800000.0,933.8883739325463 
1569380400000.0,929.9446959140151 
1569384000000.0,929.3604473186772 
1569387600000.0,927.6077015326633 
1569391200000.0,923.3718992164632 
1569394800000.0,923.5179613652977 
1569398400000.0,923.8100856629667 
1569402000000.0,919.5742833467666 
1569405600000.0,921.6191534304494 
1569409200000.0,920.01246979327 
1569412800000.0,917.0912268165803 
1569416400000.0,917.8215375607527 
1569420000000.0,917.5294132630837 
1569423600000.0,918.2597240072562 
1569427200000.0,916.6530403700768 
1569430800000.0,921.0349048351114 
1569434400000.0,919.7203454956011 
1569438000000.0,918.6979104537597 
1569441600000.0,919.5742833467666 
1569445200000.0,922.2034020257873 
1569448800000.0,923.9561478118012 
1569452400000.0,918.6979104537597 
1569456000000.0,918.2597240072562 
1569459600000.0,916.0687917747389 
1569463200000.0,916.5069782212423 
1569466800000.0,914.900294584063 
1569470400000.0,916.3609160724078 
1569474000000.0,914.023921691056 
1569477600000.0,914.7542324352285 
1569481200000.0,913.7317973933871 
1569484800000.0,914.316045988725 
1569488400000.0,914.608170286394 
1569492000000.0,914.608170286394 
1569495600000.0,914.7542324352285 
1569499200000.0,914.316045988725 
1569502800000.0,914.023921691056 
1569506400000.0,917.6754754119182 
1569510000000.0,915.0463567328975 
1569513600000.0,910.5184301190284 
1569517200000.0,913.5857352445527 
1569520800000.0,915.77666747707 
1569524400000.0,916.5069782212423 
1569528000000.0,916.0687917747389 
1569531600000.0,913.7317973933871 
1569535200000.0,913.7317973933871 
1569538800000.0,912.8554245003802 
1569542400000.0,911.2487408632007 
1569546000000.0,910.2263058213593 
1569549600000.0,910.0802436725248 
1569553200000.0,910.6644922678629 
1569556800000.0,909.203870779518 
1569560400000.0,909.3499329283525 
1569564000000.0,904.2377577191454 
1569567600000.0,905.5523170586558 
1569571200000.0,900.5862039982832 
1569574800000.0,901.1704525936212 
1569578400000.0,908.7656843330145 
1569582000000.0,906.8668763981661 
1569585600000.0,908.9117464818489 
1569589200000.0,904.5298820168143 
1569592800000.0,902.338949784297 
1569596400000.0,901.3165147424556 
1569600000000.0,901.9007633377936 
1569603600000.0,902.7771362308005 
