,close,date,high,low,open,quoteVolume,volume,weightedAverage,avg_vol_3,avg_close_3,avg_close_13,avg_close_34,std_close,std_high,std_low,std_open
0,0.01643776,1561160959,0.01643776,0.01643776,0.01643776,0.0,0.0,0.01643776,0,0,0,0,1.0,1.0,1.0,1.0
1,0.01620016,1561161600,0.01665746,0.01618289,0.01651995,1103.5847163,18.01979949,0.01632842,0,0,0,0,0.9725468348715832,1.0,0.9715100621583362,0.9917448398495329
2,0.01623863,1561168800,0.01639931,0.01581,0.01620168,1295.67829165,20.78934326,0.01604514,0,1,0,0,0.9902020267925907,1.0,0.9640649515132039,0.9879488832152084
3,0.01625623,1561176000,0.0163315,0.0160703,0.01620659,205.26117502,3.32572296,0.01620239,1,0,0,0,0.9953911153292717,1.0,0.9840063680617213,0.9923515904846463
4,0.01653001,1561183200,0.0167044,0.01624885,0.01624885,315.98550424,5.21293504,0.01649738,1,0,0,0,0.9895602356265415,1.0,0.9727287421278225,0.9727287421278225
5,0.01618267,1561190400,0.01651003,0.01614628,0.01651003,119.35462733,1.94225171,0.01627294,1,1,0,0,0.9801720529883956,1.0,0.9779679382775198,1.0
6,0.01617987,1561197600,0.01629149,0.01605436,0.01618003,309.88878797,5.00836296,0.0161618,0,1,0,0,0.9931485702044441,1.0,0.9854445480431809,0.993158391282811
7,0.01622991,1561204800,0.0163315,0.01600533,0.01612857,383.30924058,6.18893174,0.01614605,0,0,0,0,0.9937795058629031,1.0,0.980028166426844,0.9875743195664819
8,0.0162484,1561212000,0.01669,0.01620816,0.01622991,1079.00453521,17.78300125,0.01648093,0,0,0,0,0.9735410425404434,1.0,0.9711300179748352,0.9724331935290593
9,0.01644618,1561219200,0.0165512,0.0160469,0.0162484,146.98307935,2.39683608,0.01630688,1,0,0,0,0.9936548407366235,1.0,0.969530910145488,0.9817052539997101
10,0.0165512,1561226400,0.0165512,0.01628213,0.01639001,505.66037619,8.26324112,0.01634148,1,0,0,0,1.0,1.0,0.9837431727004688,0.9902611291024217
11,0.01662,1561233600,0.01662,0.0163976,0.01653119,51.92649026,0.86040219,0.01656961,1,0,0,0,1.0,1.0,0.9866185318892899,0.9946564380264742
12,0.01642008,1561240800,0.01682001,0.01639017,0.01660358,373.53617677,6.23869803,0.01670172,0,1,0,0,0.9762229630065619,1.0,0.9744447238735292,0.9871325879116599
13,0.0162939,1561248000,0.01644097,0.01622184,0.01644035,128.01877163,2.09060179,0.01633043,1,1,1,0,0.9910546640496273,1.0,0.9866717109756907,0.9999622893296441
14,0.01648968,1561255200,0.01652511,0.01629292,0.01629756,60.43324603,0.99321469,0.0164349,1,0,0,0,0.9978559900660269,1.0,0.9859492614572611,0.9862300462750324
15,0.01642497,1561262400,0.01656324,0.01637486,0.01641251,74.72543522,1.23086782,0.01647187,1,0,0,0,0.9916519956240446,1.0,0.9886266213615211,0.990899727348031
16,0.01633116,1561269600,0.01643966,0.01630602,0.01638569,16.84265423,0.27634722,0.01640758,1,1,1,0,0.9934001068148612,1.0,0.9918708781081849,0.996717085389844
17,0.01618216,1561276800,0.01639993,0.01615992,0.01633145,132.56088803,2.1652662,0.01633412,0,1,1,0,0.9867212847859717,1.0,0.9853651814367501,0.9958243724211019
18,0.01638569,1561284000,0.01638569,0.01615989,0.01618333,45.17979326,0.73337576,0.01623238,1,0,0,0,1.0,1.0,0.9862196831503586,0.9876501996559192
19,0.01639936,1561291200,0.01642387,0.01627519,0.01639185,47.2242794,0.77290878,0.01636676,1,0,0,0,0.9985076598877123,1.0,0.9909473224033067,0.9980503985966767
20,0.01628178,1561298400,0.01634625,0.01619462,0.01633277,11.92667246,0.19362227,0.01623439,1,1,1,0,0.9960559761413168,1.0,0.990723866330198,0.9991753460273763
21,0.01622347,1561305600,0.01634651,0.0162,0.01628178,61.77097437,1.0053202,0.01627496,0,1,1,0,0.9924730110586295,1.0,0.9910372305770466,0.99604013333733
22,0.01603268,1561312800,0.01626363,0.01603,0.01622378,115.31461318,1.8665109,0.01618624,0,1,1,0,0.9857996031636234,1.0,0.9856348183031708,0.9975497475040934
23,0.01611099,1561320000,0.01634784,0.0158822,0.01603292,555.52454475,8.9318633,0.01607825,0,1,1,0,0.9855118474367256,1.0,0.9715167263687435,0.980736292990389
24,0.01603701,1561327200,0.01622577,0.0159485,0.01605283,41.8912441,0.67579361,0.01613209,1,1,1,0,0.988366653785922,1.0,0.9829117508753051,0.9893416460359046
25,0.01619537,1561334400,0.01627192,0.01600666,0.01610718,142.09092315,2.29411796,0.01614542,1,0,1,0,0.9952955766744184,1.0,0.9836982974350906,0.9898758105988722
26,0.0161301,1561341600,0.01618392,0.01603205,0.01612435,70.87300556,1.13849766,0.01606391,1,0,1,0,0.9966744768881705,1.0,0.990615994147277,0.9963191859574193
27,0.01615274,1561348800,0.01628973,0.01610476,0.01618609,241.85473584,3.92238298,0.01621792,0,1,1,0,0.9915904069619325,1.0,0.9886449928881572,0.993637709157856
28,0.01612051,1561356000,0.01624698,0.01602737,0.01611833,65.9917472,1.06591074,0.01615218,1,1,1,0,0.9922157841026455,1.0,0.9864830263839801,0.9920816053198809
29,0.01603034,1561363200,0.01617899,0.01599992,0.01612103,115.5405688,1.85081926,0.01601878,1,1,1,0,0.9908121582373188,1.0,0.9889319419815452,0.9964175761280525
30,0.01603003,1561370400,0.0161003,0.01594999,0.01604065,333.07572926,5.32408009,0.01598459,0,1,1,0,0.9956354850530735,1.0,0.9906641491152338,0.9962951000913025
31,0.01615221,1561377600,0.01621356,0.01602794,0.01602794,36.55307798,0.58780204,0.01608078,1,0,0,0,0.9962161302021272,1.0,0.9885515580785468,0.9885515580785468
32,0.01616971,1561384800,0.01616971,0.0161044,0.01615003,70.78863142,1.14238854,0.01613802,1,0,0,0,1.0,1.0,0.9959609665232092,0.9987829095265158
33,0.01598315,1561392000,0.01615377,0.01598315,0.01615377,156.1899415,2.50799675,0.01605735,0,1,1,1,0.9894377597303912,1.0,0.9894377597303912,1.0
34,0.01601912,1561399200,0.01615,0.01587905,0.01598315,1032.14086424,16.46595196,0.0159532,0,1,1,1,0.9918959752321982,1.0,0.9832229102167181,0.9896687306501548
35,0.01604648,1561406400,0.01618104,0.0158956,0.01598329,126.71875376,2.03899649,0.01609072,1,0,1,1,0.9916840944710598,1.0,0.9823596011134018,0.9877789066710174
36,0.01589718,1561413600,0.01609835,0.01586162,0.01602735,387.78834891,6.17176981,0.0159153,1,1,1,1,0.9875036882661887,1.0,0.9852947662338065,0.9955896101153223
37,0.01585,1561420800,0.01597991,0.01585,0.01586131,39.69793683,0.63219745,0.01592519,1,1,1,1,0.9918704172927131,1.0,0.9918704172927131,0.9925781809784912
38,0.01583657,1561428000,0.01590007,0.01577953,0.01589649,82.55328873,1.30566469,0.01581602,1,1,1,1,0.996006306890473,1.0,0.9924189013004346,0.9997748437585495
39,0.01564046,1561435200,0.01580943,0.01562133,0.01579973,344.79585764,5.40607812,0.01567906,0,1,1,1,0.9893120751349036,1.0,0.9881020378343811,0.999386442142443
40,0.01568968,1561442400,0.015702,0.01554169,0.01564046,74.73254138,1.16726224,0.01561919,1,1,1,1,0.9992153865749587,1.0,0.9897904725512673,0.9960807540440707
41,0.01570037,1561449600,0.01582097,0.01555998,0.01564029,70.31585367,1.10521534,0.01571786,1,0,1,1,0.9923772056959846,1.0,0.9835035399220149,0.9885797141388929
42,0.01563481,1561456800,0.01579753,0.01552521,0.01570009,109.44723606,1.7168193,0.01568627,0,1,1,1,0.9896996555790682,1.0,0.9827618621392078,0.9938319471461677
43,0.01561745,1561464000,0.01597931,0.01561743,0.01570003,268.05479208,4.24174231,0.01582416,0,1,1,1,0.9773544664944857,1.0,0.9773532148759865,0.9825223992775658
44,0.01547403,1561471200,0.01567889,0.01546515,0.01561747,292.33089287,4.53976518,0.01552954,0,1,1,1,0.9869340240284866,1.0,0.9863676574043188,0.9960826308495052
45,0.01541125,1561478400,0.01555186,0.01536513,0.01547425,93.20561341,1.43844415,0.01543302,1,1,1,1,0.9909586377449385,1.0,0.9879930760693575,0.9950096001378613
46,0.01536006,1561485600,0.01545,0.01528411,0.01545,116.16370824,1.78165141,0.01533741,1,1,1,1,0.994178640776699,1.0,0.989262783171521,1.0
47,0.01515281,1561492800,0.01537029,0.0151528,0.01536007,115.02896966,1.75242495,0.01523464,0,1,1,1,0.9858506248092911,1.0,0.9858499742034795,0.9993350808605433
48,0.015099,1561500000,0.0153824,0.015,0.01514819,751.7681437,11.36845208,0.01512228,0,1,1,1,0.9815763469939671,1.0,0.9751404202205117,0.984774157478677
49,0.01492106,1561507200,0.01525295,0.01468434,0.01513896,502.61174398,7.45932621,0.01484112,0,1,1,1,0.9782409304429636,1.0,0.9627213096482976,0.9925266915580265
50,0.01467119,1561514400,0.01499559,0.01459741,0.0149191,489.97563821,7.230467,0.01475678,1,1,1,1,0.9783669732234611,1.0,0.9734468600435194,0.9948991670217711
51,0.014235,1561521600,0.01471899,0.014,0.01469722,4018.32830191,57.27470516,0.01425336,0,1,1,1,0.9671179883945842,1.0,0.9511522190041573,0.9985209582994486
52,0.01409265,1561528800,0.01425394,0.01389662,0.01425394,1302.17404531,18.25733375,0.01402065,1,1,1,1,0.9886845321363777,1.0,0.9749318434061038,1.0
53,0.01412349,1561536000,0.01426346,0.0138,0.01401968,977.39574676,13.66299775,0.01397898,1,1,1,1,0.9901868130173184,1.0,0.9675071826891932,0.982908775290147
54,0.01398727,1561543200,0.01417809,0.01390314,0.01412696,352.05391075,4.96006637,0.01408893,1,1,1,1,0.9865412054797225,1.0,0.9806074019843293,0.9963937314546598
55,0.01402892,1561550400,0.01432627,0.0139887,0.0139887,103.62359445,1.473644,0.01422112,1,1,1,1,0.9792444230075239,1.0,0.976436993020514,0.976436993020514
56,0.01430688,1561557600,0.01430688,0.01402444,0.01405,394.58783516,5.5926066,0.01417328,0,0,1,1,1.0,1.0,0.9802584490818405,0.9820450021248519
57,0.01362001,1561564800,0.01430674,0.01362001,0.01428146,1738.05906164,24.1771221,0.01391041,0,1,1,1,0.9519995470666274,1.0,0.9519995470666274,0.9982330006696144
58,0.01332127,1561572000,0.01371573,0.01326796,0.0136446,1502.12880541,20.15831362,0.01341983,0,1,1,1,0.9712403204204223,1.0,0.9673535422467489,0.9948139836523465
59,0.0138,1561579200,0.01424398,0.01333176,0.01333176,2567.59473354,35.71358822,0.01390935,0,0,1,1,0.968830340958075,1.0,0.9359575062587844,0.9359575062587844
60,0.01338329,1561586400,0.01400482,0.01338329,0.0137809,295.29897306,4.0735003,0.01379449,1,1,1,1,0.9556202793038397,1.0,0.9556202793038397,0.9840112189946033
