,close,date,high,low,open,quoteVolume,volume,weightedAverage,avg_vol_3,avg_close_3,avg_close_13,avg_close_34,std_close,std_high,std_low,std_open
0,8.31e-06,1561160959,8.31e-06,8.31e-06,8.31e-06,0.0,0.0,8.31e-06,0,0,0,0,1.0,1.0,1.0,1.0
1,8.19e-06,1561161600,8.19e-06,8.13e-06,8.13e-06,1143.13907088,0.00929776,8.13e-06,0,0,0,0,1.0,1.0,0.9926739926739927,0.9926739926739927
2,7.96e-06,1561168800,8.16e-06,7.89e-06,8.16e-06,10752.66166395,0.08656759,8.05e-06,0,1,0,0,0.9754901960784313,1.0,0.9669117647058825,1.0
3,7.8e-06,1561176000,8.24e-06,7.8e-06,7.96e-06,30206.99951443,0.24253818,8.02e-06,0,1,0,0,0.9466019417475727,1.0,0.9466019417475727,0.9660194174757281
4,7.74e-06,1561183200,7.98e-06,7e-06,7.8e-06,183242.00055441,1.36797822,7.46e-06,0,1,0,0,0.9699248120300753,1.0,0.8771929824561403,0.9774436090225564
5,7.67e-06,1561190400,7.74e-06,7.67e-06,7.72e-06,1820.43820852,0.01401201,7.69e-06,1,1,0,0,0.990956072351421,1.0,0.990956072351421,0.9974160206718347
6,7.56e-06,1561197600,7.67e-06,7.14e-06,7.67e-06,7088.74689454,0.05326568,7.51e-06,1,1,0,0,0.9856584093872229,1.0,0.9308996088657107,1.0
7,7.46e-06,1561204800,7.6e-06,7e-06,7.56e-06,85883.49606664,0.62286501,7.25e-06,0,1,0,0,0.981578947368421,1.0,0.9210526315789473,0.9947368421052631
8,7.76e-06,1561212000,7.76e-06,7.03e-06,7.47e-06,131978.05492467,0.97405199,7.38e-06,0,0,0,0,1.0,1.0,0.9059278350515463,0.9626288659793814
9,7.63e-06,1561219200,7.76e-06,7.55e-06,7.72e-06,4759.82595014,0.03598085,7.55e-06,1,0,0,0,0.9832474226804123,1.0,0.9729381443298969,0.9948453608247423
10,7.41e-06,1561226400,7.67e-06,7.18e-06,7.53e-06,79793.13850043,0.59033104,7.39e-06,0,1,0,0,0.9661016949152543,1.0,0.9361147327249023,0.9817470664928293
11,7.87e-06,1561233600,7.87e-06,7.4e-06,7.4e-06,4347.74424004,0.03323655,7.64e-06,1,0,0,0,1.0,1.0,0.9402795425667092,0.9402795425667092
12,7.78e-06,1561240800,8.02e-06,7.69e-06,7.79e-06,17650.99518508,0.13797588,7.81e-06,1,0,0,0,0.9700748129675811,1.0,0.9588528678304239,0.9713216957605986
13,7.74e-06,1561248000,7.79e-06,7.73e-06,7.77e-06,6794.56902605,0.05266886,7.75e-06,1,1,0,0,0.9935815147625161,1.0,0.9922978177150193,0.9974326059050065
14,7.7e-06,1561255200,7.78e-06,7.7e-06,7.74e-06,1606.51120861,0.01247984,7.76e-06,1,1,0,0,0.9897172236503857,1.0,0.9897172236503857,0.9948586118251929
15,7.77e-06,1561262400,7.88e-06,7.7e-06,7.7e-06,747.3461892,0.0058078,7.77e-06,1,0,0,0,0.9860406091370557,1.0,0.9771573604060914,0.9771573604060914
16,7.74e-06,1561269600,7.81e-06,7.62e-06,7.76e-06,3162.03333961,0.02458042,7.77e-06,0,0,0,0,0.9910371318822024,1.0,0.9756722151088348,0.9935979513444303
17,7.9e-06,1561276800,8.02e-06,7.66e-06,7.74e-06,60325.71095662,0.47555349,7.88e-06,0,0,0,0,0.9850374064837907,1.0,0.9551122194513716,0.9650872817955114
18,7.96e-06,1561284000,7.96e-06,7.84e-06,7.85e-06,3725.19181387,0.02955619,7.93e-06,1,0,0,0,1.0,1.0,0.9849246231155778,0.986180904522613
19,7.94e-06,1561291200,8.24e-06,7.79e-06,7.79e-06,12277.99008861,0.09783412,7.96e-06,1,0,0,0,0.9635922330097086,1.0,0.945388349514563,0.945388349514563
20,7.87e-06,1561298400,8.3e-06,7.68e-06,7.96e-06,23972.18933604,0.18670695,7.78e-06,0,1,0,0,0.9481927710843372,1.0,0.925301204819277,0.9590361445783132
