date,symbol,type,amnt,price,current_balance 
1485360000,ZEC,buy,0.19999999674873076,0.0448,0.9988099009900989 
1485360000,XRP,buy,0.19999999201923863,7.24e-06,0.9964297030089903 
1485360000,XPM,buy,0.1999999780647459,5.313e-05,0.9940495050841672 
1485360000,XMR,buy,0.1999999319333837,0.01309001,0.9916693073254165 
1485360000,XEM,buy,0.19999975983432547,4.58e-06,0.9892891101156747 
1489867200,ZEC,sell,0.0,0.0716014,1.4727322904527396 
1489867200,XRP,sell,0.0,7.27e-06,1.4703501833857255 
1489867200,XPM,sell,0.0,5.307e-05,1.4679805852782253 
1489867200,XMR,sell,0.0,0.020297,1.4643021995772085 
1489867200,XEM,sell,0.0,1.1900000000000001e-05,1.4581384245985483 
1489874400,ZEC,buy,0.19999999613967157,0.06560456,1.4557582294369555 
1489874400,XRP,buy,0.199999990595087,6.94e-06,1.4533780314630953 
1489874400,XPM,buy,0.1999999743689746,5.187e-05,1.4509978335552212 
1489874400,XMR,buy,0.1999999212214239,0.02063602,1.4486176358404537 
1489874400,XEM,buy,0.19999972499520094,1.205e-05,1.4462374387581949 
1489874400,XCP,buy,0.1999989038428335,0.00264838,1.443857244011222 
1489874400,VTC,buy,0.19999499591930736,3.772e-05,1.4414770590367758 
1489881600,ZEC,sell,0.0,0.06543374,1.4316567681864036 
1489881600,XRP,sell,0.0,6.67e-06,1.429376784208954 
1489881600,XPM,sell,0.0,5.13e-05,1.4270305760720852 
1489881600,XMR,sell,0.0,0.020847,1.424634045295877 
1489881600,XEM,sell,0.0,1.179e-05,1.42231295504708 
1489881600,XCP,sell,0.0,0.002656,1.4199338555020284 
1489881600,VTC,sell,0.0,3.86e-05,1.4175062468298365 
1489903200,ZEC,buy,0.1999999933791232,0.07000601,1.4151261083635494 
1489903200,XRP,buy,0.19999998424548693,6.45e-06,1.4127459104225424 
1489903200,XPM,buy,0.19999995819421917,5.047e-05,1.410365712590235 
1489903200,XMR,buy,0.1999998753055734,0.02239701,1.407985515067963 
1489903200,XEM,buy,0.19999957908710747,1.204e-05,1.4056053185321482 
1489903200,XCP,buy,0.19999838380426024,0.0028,1.4032251255216264 
1489903200,VTC,buy,0.19999292048531944,3.785e-05,1.4008449467361541 
1490551200,ZEC,sell,0.0,0.05988039,1.796941789998755 
1490551200,XRP,sell,0.0,9.34e-06,1.7935065855687653 
1490551200,XPM,sell,0.0,7.058e-05,1.7901890640006384 
1490551200,XMR,sell,0.0,0.01989996,1.7880812731806714 
1490551200,XEM,sell,0.0,1.428e-05,1.7852676438043371 
1490551200,XCP,sell,0.0,0.00342961,1.7823619407399571 
1490551200,VTC,sell,0.0,7.605e-05,1.7775954882890894 
1490558400,SBD,buy,0.19999999999086993,0.00103574,1.7752153745225214 
1490558400,REP,buy,0.19999999999058524,0.00917047,1.772835176502828 
1490558400,PPC,buy,0.19999999999024187,0.00053091,1.7704549784831383 
1490558400,OMNI,buy,0.1999999999892595,0.00339733,1.7680747804634525 
1490558400,SC,buy,0.19999999998766932,6.1e-07,1.765694582443778 
1490558400,ZEC,buy,0.19999999998582005,0.063159,1.7633143844241226 
1490558400,XRP,buy,0.19999999998444568,9.78e-06,1.7609341864044894 
1490558400,XPM,buy,0.19999999998280193,7.058e-05,1.7585539883848726 
1490565600,XPM,sell,0.0,6.999e-05,1.7526062855223616 
1490565600,XRP,sell,0.0,9.91e-06,1.7502024749574265 
1490565600,ZEC,sell,0.0,0.06144538,1.7478945619804351 
1490565600,SC,sell,0.0,6.2e-07,1.7454833949622237 
1490565600,OMNI,sell,0.0,0.00336335,1.7431348451853483 
1490565600,PPC,sell,0.0,0.0005355000000000001,1.7407420583563458 
1490565600,REP,sell,0.0,0.00903193,1.738405619563088 
1490565600,SBD,sell,0.0,0.0010400000000000001,1.7360236694742046 
1490572800,ARDR,buy,0.19999999990470982,2.293e-05,1.7336434714546074 
1490572800,BCN,buy,0.19999999988494274,5e-08,1.7312632734359394 
1490572800,BTS,buy,0.19999999985399408,5.18e-06,1.728883075417507 
1490572800,BURST,buy,0.19999999980410282,1.61e-06,1.7265028773994429 
1490572800,CLAM,buy,0.19999999972030164,0.0008624,1.724122679381972 
1490572800,DASH,buy,0.19999999957206865,0.09409989999999999,1.721742481365499 
1490572800,DCR,buy,0.1999999992931524,0.0152,1.7193622833507896 
1490572800,DGB,buy,0.1999999987294131,3.4e-07,1.7169820853393998 
1490781600,BCN,sell,0.0,1.7e-07,2.111595952329804 
1490781600,ARDR,sell,0.0,1.9e-05,2.109630262520695 
1490788800,STRAT,buy,0.15930873293777098,0.00018846,2.1323638349583485 
1490788800,NMC,buy,0.1589448885310499,0.00057933,2.1304679033049703 
1490788800,STR,buy,0.1565254191048359,1.99e-06,2.128576301760274 
1490788800,NAV,buy,0.15594930767502396,0.00011034,2.1267134942972636 
1490788800,SYS,buy,0.15321270380917762,1.784e-05,2.124857543130676 
1490796000,DGB,sell,0.0,4.3e-07,2.243547229777942 
1490796000,DCR,sell,0.0,0.01171117,2.241719457288366 
1490796000,DASH,sell,0.0,0.08172,2.23965927980913 
1490796000,CLAM,sell,0.0,0.00136084,2.23591590116881 
1490796000,BURST,sell,0.0,1.39e-06,2.2338677860482337 
1490796000,BTS,sell,0.0,6.05e-06,2.2310970761603057 
1490803200,STRAT,buy,0.16748486945129154,0.00019580000000000002,2.231475037615078 
1490803200,NMC,buy,0.16707930379423472,0.00058289,2.2294818018420037 
1490803200,STR,buy,0.16514457184996045,1.97e-06,2.227493392701799 
1490803200,NAV,buy,0.1645200050574261,0.00011347,2.2255280087873075 
