,index,date,open,high,low,close,volume,std_close,std_high,std_low,std_open,avg_vol_3
218,218,1580166000000,0.048,0.0481,0.0476,0.0479,26207.9,0.9958419958419958,1.0,0.9896049896049898,0.997920997920998,1
219,219,1580169600000,0.048,0.0487,0.048,0.0485,23165.3,0.9958932238193019,1.0,0.9856262833675565,0.9856262833675565,1
220,220,1580173200000,0.0486,0.0489,0.0485,0.0487,143861.1,0.9959100204498977,1.0,0.9918200408997956,0.9938650306748466,0
221,221,1580176800000,0.0488,0.0489,0.0483,0.0486,253376.1,0.9938650306748466,1.0,0.9877300613496933,0.9979550102249489,0
222,222,1580180400000,0.0485,0.0485,0.0481,0.0485,143982.4,1.0,1.0,0.9917525773195875,1.0,1
223,223,1580184000000,0.0485,0.0486,0.048,0.048,52835.3,0.9876543209876544,1.0,0.9876543209876544,0.9979423868312758,1
224,224,1580187600000,0.0481,0.0481,0.0475,0.0479,160752.3,0.9958419958419958,1.0,0.9875259875259876,1.0,0
225,225,1580191200000,0.048,0.0495,0.048,0.0493,23613.8,0.9959595959595958,1.0,0.9696969696969697,0.9696969696969697,1
226,226,1580194800000,0.0498,0.0529,0.0498,0.0515,993761.8,0.9735349716446123,1.0,0.9413988657844989,0.9413988657844989,0
227,227,1580198400000,0.0514,0.0526,0.0512,0.0526,308782.1,1.0,1.0,0.973384030418251,0.9771863117870723,1
228,228,1580202000000,0.0515,0.0515,0.0515,0.0515,7732.4,1.0,1.0,1.0,1.0,1
229,229,1580205600000,0.051,0.0513,0.0509,0.0512,136321.2,0.9980506822612086,1.0,0.9922027290448343,0.9941520467836257,1
230,230,1580209200000,0.0512,0.0518,0.0509,0.0509,71154.2,0.9826254826254827,1.0,0.9826254826254827,0.9884169884169884,1
231,231,1580212800000,0.0511,0.0512,0.051,0.051,44112.5,0.9960937499999999,1.0,0.9960937499999999,0.9980468749999999,1
232,232,1580216400000,0.0511,0.0513,0.0509,0.0513,168253.0,1.0,1.0,0.9922027290448343,0.9961013645224172,0
233,233,1580220000000,0.0514,0.0522,0.0512,0.0514,169140.6,0.9846743295019157,1.0,0.9808429118773946,0.9846743295019157,0
234,234,1580223600000,0.051,0.0513,0.0501,0.0506,238521.0,0.9863547758284601,1.0,0.9766081871345029,0.9941520467836257,0
235,235,1580227200000,0.0508,0.0508,0.05,0.05,164249.0,0.9842519685039371,1.0,0.9842519685039371,1.0,1
236,236,1580230800000,0.0501,0.0509,0.0498,0.0507,202117.6,0.9960707269155207,1.0,0.9783889980353634,0.9842829076620825,0
237,237,1580234400000,0.0508,0.0523,0.0508,0.0518,144538.4,0.9904397705544933,1.0,0.9713193116634798,0.9713193116634798,1
238,238,1580238000000,0.052,0.0522,0.0516,0.0517,143979.9,0.9904214559386973,1.0,0.9885057471264367,0.9961685823754788,1
239,239,1580241600000,0.0522,0.0538,0.0521,0.0538,326768.7,1.0,1.0,0.9684014869888475,0.9702602230483272,0
240,240,1580245200000,0.0541,0.0542,0.0531,0.0534,92392.9,0.9852398523985241,1.0,0.9797047970479705,0.9981549815498155,1
241,241,1580248800000,0.0531,0.0531,0.052,0.0521,245983.5,0.9811676082862524,1.0,0.9792843691148775,1.0,0
242,242,1580252400000,0.0522,0.0533,0.0521,0.0531,221670.2,0.9962476547842402,1.0,0.9774859287054409,0.9793621013133209,0
243,243,1580256000000,0.0533,0.0533,0.0525,0.0527,104970.4,0.9887429643527204,1.0,0.9849906191369605,1.0,1
244,244,1580259600000,0.0531,0.0535,0.0527,0.0527,61939.0,0.9850467289719625,1.0,0.9850467289719625,0.9925233644859813,1
245,245,1580263200000,0.0534,0.0538,0.0529,0.0538,165117.0,1.0,1.0,0.983271375464684,0.9925650557620819,0
246,246,1580266800000,0.0538,0.0559,0.0536,0.0548,440243.0,0.9803220035778176,1.0,0.9588550983899822,0.9624329159212881,0
247,247,1580270400000,0.0548,0.0556,0.0547,0.0555,139843.6,0.998201438848921,1.0,0.9838129496402878,0.985611510791367,1
248,248,1580274000000,0.0557,0.0572,0.0556,0.0561,685523.5,0.9807692307692307,1.0,0.972027972027972,0.9737762237762237,0
249,249,1580277600000,0.0562,0.0567,0.0559,0.0561,90380.2,0.9894179894179893,1.0,0.9858906525573192,0.9911816578483245,1
250,250,1580281200000,0.0559,0.056,0.0558,0.0558,57225.3,0.9964285714285714,1.0,0.9964285714285714,0.9982142857142856,1
251,251,1580284800000,0.0557,0.0568,0.0557,0.0568,119688.2,1.0,1.0,0.9806338028169014,0.9806338028169014,0
252,252,1580288400000,0.0574,0.0574,0.0561,0.0561,43986.9,0.9773519163763066,1.0,0.9773519163763066,1.0,1
253,253,1580292000000,0.0558,0.0563,0.0553,0.0559,127365.0,0.9928952042628774,1.0,0.9822380106571936,0.9911190053285968,0
254,254,1580295600000,0.0559,0.056,0.0553,0.0558,636808.2,0.9964285714285714,1.0,0.9875,0.9982142857142856,0
255,255,1580299200000,0.0557,0.0557,0.0549,0.0556,81485.3,0.9982046678635547,1.0,0.9856373429084381,1.0,1
256,256,1580302800000,0.0555,0.0559,0.0551,0.0553,95136.5,0.9892665474060823,1.0,0.9856887298747765,0.9928443649373883,1
257,257,1580306400000,0.0553,0.0566,0.0552,0.0561,69765.0,0.9911660777385158,1.0,0.9752650176678446,0.9770318021201414,1
258,258,1580310000000,0.0562,0.0564,0.0551,0.0555,166148.5,0.9840425531914894,1.0,0.9769503546099292,0.9964539007092199,0
259,259,1580313600000,0.0551,0.0558,0.0551,0.0557,51429.4,0.9982078853046594,1.0,0.9874551971326165,0.9874551971326165,1
260,260,1580317200000,0.0556,0.0574,0.0555,0.0561,160059.2,0.9773519163763066,1.0,0.9668989547038328,0.9686411149825783,0
261,261,1580320800000,0.0561,0.0568,0.0561,0.0565,138501.3,0.9947183098591549,1.0,0.987676056338028,0.987676056338028,0
262,262,1580324400000,0.0564,0.0568,0.0559,0.0563,177601.1,0.9911971830985915,1.0,0.9841549295774648,0.9929577464788731,0
263,263,1580328000000,0.0561,0.0561,0.0556,0.0558,83858.4,0.9946524064171124,1.0,0.9910873440285205,1.0,1
264,264,1580331600000,0.0558,0.056,0.0553,0.0556,80971.0,0.9928571428571428,1.0,0.9875,0.9964285714285714,1
265,265,1580335200000,0.0556,0.0557,0.0542,0.0549,291584.2,0.9856373429084381,1.0,0.9730700179533214,0.9982046678635547,0
266,266,1580338800000,0.0546,0.0548,0.0533,0.0533,231651.7,0.9726277372262774,1.0,0.9726277372262774,0.9963503649635037,0
267,267,1580342400000,0.0532,0.0535,0.052,0.0535,263781.2,1.0,1.0,0.9719626168224299,0.9943925233644859,0
268,268,1580346000000,0.0534,0.0544,0.053,0.0544,49728.8,1.0,1.0,0.9742647058823529,0.9816176470588236,1
269,269,1580349600000,0.054,0.0544,0.0539,0.0541,61980.2,0.9944852941176472,1.0,0.9908088235294119,0.9926470588235294,1
270,270,1580353200000,0.0541,0.0541,0.0532,0.0533,98097.6,0.9852125693160813,1.0,0.9833641404805914,1.0,0
271,271,1580356800000,0.0536,0.0541,0.0533,0.0541,33528.6,1.0,1.0,0.9852125693160813,0.9907578558225508,1
272,272,1580360400000,0.0541,0.0543,0.054,0.0542,403900.2,0.9981583793738489,1.0,0.994475138121547,0.996316758747698,0
273,273,1580364000000,0.0544,0.0548,0.0544,0.0548,37806.3,1.0,1.0,0.9927007299270072,0.9927007299270072,1
274,274,1580367600000,0.0547,0.0548,0.0544,0.0547,15852.2,0.9981751824817517,1.0,0.9927007299270072,0.9981751824817517,1
275,275,1580371200000,0.0549,0.055,0.054,0.0544,41999.3,0.989090909090909,1.0,0.9818181818181818,0.9981818181818182,0
276,276,1580374800000,0.0539,0.0547,0.0536,0.0546,92143.7,0.9981718464351006,1.0,0.9798903107861061,0.9853747714808044,0
277,277,1580378400000,0.0542,0.0542,0.0541,0.0541,52402.2,0.9981549815498155,1.0,0.9981549815498155,1.0,1
278,278,1580382000000,0.0536,0.0541,0.0536,0.0538,21745.4,0.9944547134935304,1.0,0.9907578558225508,0.9907578558225508,1
279,279,1580385600000,0.0541,0.055,0.0541,0.055,26735.1,1.0,1.0,0.9836363636363636,0.9836363636363636,1
280,280,1580389200000,0.055,0.0551,0.0546,0.055,151207.6,0.9981851179673321,1.0,0.9909255898366606,0.9981851179673321,0
281,281,1580392800000,0.0552,0.0554,0.0542,0.0545,202751.2,0.983754512635379,1.0,0.9783393501805054,0.996389891696751,0
282,282,1580396400000,0.0545,0.0545,0.0541,0.0541,63119.3,0.9926605504587156,1.0,0.9926605504587156,1.0,1
283,283,1580400000000,0.0544,0.055,0.0532,0.0535,376931.5,0.9727272727272727,1.0,0.9672727272727272,0.989090909090909,0
284,284,1580403600000,0.0539,0.0544,0.0539,0.0543,180964.6,0.9981617647058825,1.0,0.9908088235294119,0.9908088235294119,1
285,285,1580407200000,0.0544,0.0551,0.0544,0.0549,89881.4,0.9963702359346641,1.0,0.9872958257713248,0.9872958257713248,1
286,286,1580410800000,0.055,0.0559,0.0549,0.0554,354215.5,0.9910554561717352,1.0,0.9821109123434705,0.9838998211091234,0
287,287,1580414400000,0.0555,0.0571,0.0554,0.0571,96268.6,1.0,1.0,0.9702276707530648,0.9719789842381786,1
288,288,1580418000000,0.0571,0.0574,0.0559,0.0568,302665.4,0.9895470383275262,1.0,0.9738675958188153,0.994773519163763,0
289,289,1580421600000,0.0568,0.0568,0.0563,0.0564,34391.7,0.9929577464788731,1.0,0.9911971830985915,1.0,1
290,290,1580425200000,0.0564,0.0564,0.0559,0.0562,333579.1,0.9964539007092199,1.0,0.9911347517730497,1.0,0
291,291,1580428800000,0.0562,0.0568,0.056,0.0561,112953.2,0.987676056338028,1.0,0.9859154929577465,0.9894366197183098,1
292,292,1580432400000,0.0565,0.0565,0.056,0.0562,488692.4,0.9946902654867257,1.0,0.9911504424778761,1.0,0
293,293,1580436000000,0.0561,0.0563,0.0552,0.0554,49529.9,0.9840142095914741,1.0,0.9804618117229129,0.9964476021314386,1
294,294,1580439600000,0.0555,0.0558,0.055,0.0553,32419.1,0.9910394265232975,1.0,0.985663082437276,0.9946236559139785,1
295,295,1580443200000,0.0552,0.0556,0.0544,0.0549,88140.0,0.987410071942446,1.0,0.9784172661870504,0.9928057553956835,0
296,296,1580446800000,0.0547,0.0547,0.0538,0.0544,33878.0,0.9945155393053016,1.0,0.9835466179159049,1.0,1
297,297,1580450400000,0.0541,0.0542,0.0539,0.0542,12912.2,1.0,1.0,0.9944649446494466,0.9981549815498155,1
298,298,1580454000000,0.0541,0.0541,0.0535,0.0538,49712.3,0.9944547134935304,1.0,0.988909426987061,1.0,0
299,299,1580457600000,0.0537,0.0547,0.0537,0.0545,17501.3,0.9963436928702011,1.0,0.9817184643510055,0.9817184643510055,1
300,300,1580461200000,0.0547,0.055,0.0543,0.0543,39822.9,0.9872727272727273,1.0,0.9872727272727273,0.9945454545454545,0
301,301,1580464800000,0.0547,0.0547,0.053,0.0538,535484.8,0.9835466179159049,1.0,0.9689213893967094,1.0,0
302,302,1580468400000,0.054,0.0542,0.0539,0.0541,342885.3,0.9981549815498155,1.0,0.9944649446494466,0.996309963099631,0
303,303,1580472000000,0.054,0.054,0.0524,0.0524,49974.3,0.9703703703703704,1.0,0.9703703703703704,1.0,1
304,304,1580475600000,0.0525,0.0535,0.0521,0.0529,119530.7,0.988785046728972,1.0,0.9738317757009346,0.9813084112149533,1
305,305,1580479200000,0.0532,0.0534,0.0524,0.0531,118287.4,0.9943820224719101,1.0,0.9812734082397003,0.99625468164794,0
306,306,1580482800000,0.0528,0.0536,0.0528,0.0536,42776.7,1.0,1.0,0.9850746268656716,0.9850746268656716,1
307,307,1580486400000,0.0536,0.0536,0.0528,0.0528,49193.3,0.9850746268656716,1.0,0.9850746268656716,1.0,1
308,308,1580490000000,0.0532,0.0532,0.0528,0.0528,23812.9,0.9924812030075189,1.0,0.9924812030075189,1.0,1
309,309,1580493600000,0.0529,0.0534,0.0529,0.0532,68485.7,0.99625468164794,1.0,0.9906367041198502,0.9906367041198502,0
310,310,1580497200000,0.0532,0.0532,0.053,0.0532,202516.5,1.0,1.0,0.9962406015037594,1.0,0
311,311,1580500800000,0.0532,0.0536,0.0532,0.0535,116132.8,0.9981343283582089,1.0,0.9925373134328357,0.9925373134328357,1
312,312,1580504400000,0.0535,0.0538,0.0535,0.0535,31671.2,0.9944237918215613,1.0,0.9944237918215613,0.9944237918215613,1
313,313,1580508000000,0.054,0.0546,0.0538,0.0544,20507.3,0.9963369963369962,1.0,0.9853479853479853,0.9890109890109889,1
314,314,1580511600000,0.0545,0.0545,0.054,0.054,17792.0,0.9908256880733944,1.0,0.9908256880733944,1.0,1
315,315,1580515200000,0.0539,0.0543,0.0538,0.0543,43739.6,1.0,1.0,0.990791896869245,0.992633517495396,0
316,316,1580518800000,0.0543,0.0555,0.0542,0.0552,251514.6,0.9945945945945945,1.0,0.9765765765765765,0.9783783783783784,0
317,317,1580522400000,0.0549,0.0555,0.0549,0.0551,86268.1,0.9927927927927929,1.0,0.9891891891891891,0.9891891891891891,1
318,318,1580526000000,0.0552,0.0552,0.0546,0.0547,66892.4,0.9909420289855072,1.0,0.9891304347826088,1.0,1
319,319,1580529600000,0.0549,0.0554,0.0549,0.0549,63861.1,0.9909747292418772,1.0,0.9909747292418772,0.9909747292418772,1
320,320,1580533200000,0.055,0.055,0.0547,0.0548,25521.2,0.9963636363636363,1.0,0.9945454545454545,1.0,1
321,321,1580536800000,0.0549,0.0549,0.0547,0.0547,6809.1,0.9963570127504554,1.0,0.9963570127504554,1.0,1
322,322,1580540400000,0.0548,0.055,0.0548,0.055,46092.5,1.0,1.0,0.9963636363636363,0.9963636363636363,0
323,323,1580544000000,0.0548,0.0551,0.0543,0.0543,21968.6,0.9854809437386569,1.0,0.9854809437386569,0.9945553539019963,1
324,324,1580547600000,0.0536,0.054,0.0535,0.054,39316.8,1.0,1.0,0.9907407407407407,0.9925925925925926,0
325,325,1580551200000,0.0541,0.0541,0.0537,0.0538,79945.5,0.9944547134935304,1.0,0.9926062846580406,1.0,0
326,326,1580554800000,0.0538,0.0539,0.0532,0.0534,44276.2,0.9907235621521335,1.0,0.9870129870129869,0.9981447124304267,1
327,327,1580558400000,0.0534,0.0537,0.0533,0.0534,36633.4,0.9944134078212291,1.0,0.9925512104283054,0.9944134078212291,1
328,328,1580562000000,0.0535,0.0541,0.0535,0.0539,11571.9,0.9963031423290204,1.0,0.988909426987061,0.988909426987061,1
329,329,1580565600000,0.0537,0.0539,0.0535,0.0537,155527.0,0.9962894248608534,1.0,0.9925788497217067,0.9962894248608534,0
330,330,1580569200000,0.0538,0.0543,0.0537,0.0538,157818.3,0.990791896869245,1.0,0.9889502762430938,0.990791896869245,0
331,331,1580572800000,0.0537,0.0545,0.0537,0.0545,61038.3,1.0,1.0,0.9853211009174312,0.9853211009174312,1
332,332,1580576400000,0.0543,0.0556,0.0541,0.0543,159279.1,0.9766187050359713,1.0,0.973021582733813,0.9766187050359713,0
333,333,1580580000000,0.0543,0.0558,0.0543,0.0553,349730.2,0.9910394265232975,1.0,0.9731182795698925,0.9731182795698925,0
334,334,1580583600000,0.0559,0.057,0.0553,0.0559,1411555.3,0.9807017543859649,1.0,0.9701754385964912,0.9807017543859649,0
335,335,1580587200000,0.0561,0.0571,0.0557,0.057,154346.8,0.9982486865148862,1.0,0.9754816112084064,0.9824868651488616,1
336,336,1580590800000,0.057,0.0573,0.0561,0.0563,89492.0,0.9825479930191973,1.0,0.9790575916230366,0.9947643979057592,1
337,337,1580594400000,0.0564,0.057,0.0561,0.0564,179875.2,0.9894736842105263,1.0,0.9842105263157894,0.9894736842105263,0
338,338,1580598000000,0.0564,0.0564,0.0559,0.0561,83436.0,0.9946808510638298,1.0,0.9911347517730497,1.0,1
339,339,1580601600000,0.056,0.056,0.0551,0.0551,1281681.6,0.9839285714285715,1.0,0.9839285714285715,1.0,0
340,340,1580605200000,0.0553,0.0564,0.055,0.0562,98845.7,0.9964539007092199,1.0,0.975177304964539,0.9804964539007093,1
341,341,1580608800000,0.0563,0.0566,0.0549,0.0561,171027.9,0.9911660777385158,1.0,0.9699646643109541,0.9946996466431096,1
342,342,1580612400000,0.056,0.0585,0.056,0.0574,406056.6,0.9811965811965812,1.0,0.9572649572649572,0.9572649572649572,0
343,343,1580616000000,0.0569,0.0581,0.0566,0.0578,140866.0,0.9948364888123924,1.0,0.9741824440619621,0.9793459552495697,1
344,344,1580619600000,0.0576,0.0585,0.0573,0.0579,183385.2,0.9897435897435897,1.0,0.9794871794871793,0.9846153846153846,1
345,345,1580623200000,0.0578,0.0587,0.0576,0.058,120000.7,0.9880749574105622,1.0,0.9812606473594548,0.9846678023850084,1
346,346,1580626800000,0.058,0.0584,0.0578,0.058,13941.7,0.9931506849315069,1.0,0.9897260273972602,0.9931506849315069,1
347,347,1580630400000,0.0577,0.0582,0.0568,0.0573,183622.9,0.9845360824742267,1.0,0.9759450171821306,0.9914089347079038,0
348,348,1580634000000,0.0577,0.0577,0.0575,0.0575,37669.6,0.9965337954939342,1.0,0.9965337954939342,1.0,1
349,349,1580637600000,0.0575,0.058,0.0574,0.058,23842.1,1.0,1.0,0.9896551724137931,0.9913793103448276,1
350,350,1580641200000,0.0583,0.0583,0.0576,0.0576,16306.5,0.9879931389365352,1.0,0.9879931389365352,1.0,1
351,351,1580644800000,0.058,0.0583,0.0572,0.0578,122385.8,0.9914236706689536,1.0,0.9811320754716981,0.9948542024013723,0
352,352,1580648400000,0.0577,0.0579,0.0576,0.0577,179049.8,0.996545768566494,1.0,0.9948186528497409,0.996545768566494,0
353,353,1580652000000,0.0577,0.0578,0.0574,0.0577,122328.6,0.9982698961937717,1.0,0.9930795847750865,0.9982698961937717,1
354,354,1580655600000,0.0577,0.058,0.0574,0.0577,69248.9,0.9948275862068965,1.0,0.9896551724137931,0.9948275862068965,1
355,355,1580659200000,0.058,0.058,0.0574,0.0575,60304.6,0.9913793103448276,1.0,0.9896551724137931,1.0,1
356,356,1580662800000,0.0574,0.0577,0.0573,0.0574,67117.5,0.9948006932409011,1.0,0.9930675909878682,0.9948006932409011,0
357,357,1580666400000,0.0575,0.0575,0.057,0.057,202693.6,0.9913043478260869,1.0,0.9913043478260869,1.0,0
358,358,1580670000000,0.0571,0.0575,0.0569,0.0571,75768.9,0.9930434782608695,1.0,0.9895652173913043,0.9930434782608695,1
359,359,1580673600000,0.0571,0.0575,0.0571,0.0571,19488.2,0.9930434782608695,1.0,0.9930434782608695,0.9930434782608695,1
360,360,1580677200000,0.0573,0.0577,0.0573,0.0575,43515.6,0.9965337954939342,1.0,0.9930675909878682,0.9930675909878682,1
361,361,1580680800000,0.057,0.057,0.0562,0.0562,82254.4,0.9859649122807017,1.0,0.9859649122807017,1.0,0
362,362,1580684400000,0.0562,0.0578,0.0555,0.056,348273.5,0.9688581314878894,1.0,0.9602076124567475,0.972318339100346,0
363,363,1580688000000,0.0556,0.0568,0.0554,0.0568,38550.6,1.0,1.0,0.9753521126760563,0.9788732394366196,1
364,364,1580691600000,0.0568,0.0578,0.0562,0.0562,336239.5,0.972318339100346,1.0,0.972318339100346,0.9826989619377163,0
365,365,1580695200000,0.057,0.057,0.0562,0.0566,55683.5,0.9929824561403507,1.0,0.9859649122807017,1.0,1
366,366,1580698800000,0.0561,0.0566,0.0559,0.0562,147384.1,0.9929328621908128,1.0,0.9876325088339223,0.9911660777385158,1
367,367,1580702400000,0.0562,0.0565,0.0562,0.0563,378918.1,0.9964601769911504,1.0,0.9946902654867257,0.9946902654867257,0
368,368,1580706000000,0.0562,0.057,0.0562,0.0568,95121.2,0.9964912280701754,1.0,0.9859649122807017,0.9859649122807017,1
369,369,1580709600000,0.0571,0.0572,0.0569,0.0569,91337.3,0.9947552447552447,1.0,0.9947552447552447,0.9982517482517482,1
370,370,1580713200000,0.0565,0.0566,0.0564,0.0565,16851.8,0.9982332155477033,1.0,0.9964664310954063,0.9982332155477033,1
371,371,1580716800000,0.0567,0.0569,0.0567,0.0569,42435.9,1.0,1.0,0.9964850615114236,0.9964850615114236,1
372,372,1580720400000,0.0567,0.0567,0.0562,0.0562,158432.3,0.9911816578483245,1.0,0.9911816578483245,1.0,0
373,373,1580724000000,0.0561,0.0563,0.0558,0.0561,10650.5,0.9964476021314386,1.0,0.9911190053285968,0.9964476021314386,1
374,374,1580727600000,0.0564,0.0564,0.0564,0.0564,1560.2,1.0,1.0,1.0,1.0,1
375,375,1580731200000,0.0562,0.0569,0.0562,0.0567,88257.3,0.9964850615114236,1.0,0.9876977152899824,0.9876977152899824,0
376,376,1580734800000,0.0565,0.0565,0.0563,0.0563,19699.4,0.9964601769911504,1.0,0.9964601769911504,1.0,1
377,377,1580738400000,0.0565,0.0569,0.0564,0.0568,65590.6,0.9982425307557119,1.0,0.9912126537785588,0.9929701230228472,0
378,378,1580742000000,0.0566,0.0566,0.0555,0.0555,31123.1,0.9805653710247351,1.0,0.9805653710247351,1.0,1
379,379,1580745600000,0.0554,0.0562,0.0553,0.056,30866.8,0.99644128113879,1.0,0.9839857651245552,0.9857651245551601,1
380,380,1580749200000,0.056,0.0566,0.0558,0.0565,93334.9,0.9982332155477033,1.0,0.9858657243816256,0.9893992932862191,0
381,381,1580752800000,0.0565,0.0569,0.0564,0.0567,24647.5,0.9964850615114236,1.0,0.9912126537785588,0.9929701230228472,1
382,382,1580756400000,0.0568,0.0573,0.0568,0.057,38075.3,0.9947643979057592,1.0,0.9912739965095987,0.9912739965095987,1
383,383,1580760000000,0.0571,0.0578,0.0571,0.0576,108860.8,0.9965397923875433,1.0,0.9878892733564014,0.9878892733564014,0
384,384,1580763600000,0.0578,0.0579,0.0569,0.057,24735.8,0.9844559585492229,1.0,0.9827288428324698,0.9982728842832469,1
385,385,1580767200000,0.0568,0.0575,0.0568,0.0571,105835.7,0.9930434782608695,1.0,0.9878260869565217,0.9878260869565217,0
386,386,1580770800000,0.0571,0.0573,0.0566,0.057,309659.9,0.9947643979057592,1.0,0.987783595113438,0.9965095986038395,0
387,387,1580774400000,0.0569,0.0576,0.0568,0.0572,56218.9,0.9930555555555556,1.0,0.9861111111111112,0.9878472222222222,1
388,388,1580778000000,0.0576,0.0578,0.057,0.0572,44014.0,0.9896193771626298,1.0,0.9861591695501731,0.9965397923875433,1
389,389,1580781600000,0.0573,0.0574,0.0572,0.0572,124880.5,0.9965156794425087,1.0,0.9965156794425087,0.9982578397212543,0
390,390,1580785200000,0.0573,0.0573,0.0561,0.0562,153941.0,0.980802792321117,1.0,0.9790575916230366,1.0,0
391,391,1580788800000,0.0564,0.0567,0.0556,0.0558,122511.3,0.9841269841269842,1.0,0.9805996472663139,0.9947089947089947,1
392,392,1580792400000,0.0558,0.056,0.0554,0.056,134651.0,1.0,1.0,0.9892857142857142,0.9964285714285714,1
393,393,1580796000000,0.056,0.056,0.0558,0.0559,29755.2,0.9982142857142856,1.0,0.9964285714285714,1.0,1
394,394,1580799600000,0.0559,0.056,0.0555,0.0559,101026.2,0.9982142857142856,1.0,0.9910714285714286,0.9982142857142856,0
395,395,1580803200000,0.0561,0.0567,0.0561,0.0561,24471.9,0.9894179894179893,1.0,0.9894179894179893,0.9894179894179893,1
396,396,1580806800000,0.0561,0.0561,0.0539,0.054,155934.8,0.9625668449197862,1.0,0.9607843137254903,1.0,0
397,397,1580810400000,0.0545,0.055,0.0545,0.0547,44537.2,0.9945454545454545,1.0,0.9909090909090909,0.9909090909090909,1
398,398,1580814000000,0.0546,0.0553,0.0545,0.055,215920.8,0.9945750452079566,1.0,0.9855334538878843,0.9873417721518988,0
399,399,1580817600000,0.0548,0.0549,0.0542,0.0542,5444.5,0.9872495446265939,1.0,0.9872495446265939,0.9981785063752278,1
400,400,1580821200000,0.0545,0.0545,0.0543,0.0543,64424.1,0.9963302752293578,1.0,0.9963302752293578,1.0,1
401,401,1580824800000,0.0544,0.0546,0.0542,0.0546,64005.6,1.0,1.0,0.9926739926739926,0.9963369963369962,0
402,402,1580828400000,0.0547,0.0565,0.0546,0.0561,149817.2,0.9929203539823008,1.0,0.9663716814159292,0.968141592920354,0
403,403,1580832000000,0.0561,0.0565,0.0556,0.0564,248936.8,0.9982300884955752,1.0,0.9840707964601769,0.9929203539823008,0
404,404,1580835600000,0.0564,0.0564,0.0559,0.0561,28812.5,0.9946808510638298,1.0,0.9911347517730497,1.0,1
405,405,1580839200000,0.0561,0.0562,0.0556,0.0558,150101.7,0.9928825622775801,1.0,0.98932384341637,0.998220640569395,0
406,406,1580842800000,0.0558,0.0559,0.0556,0.0559,50182.8,1.0,1.0,0.9946332737030411,0.9982110912343471,1
407,407,1580846400000,0.0558,0.0558,0.0555,0.0558,54234.6,1.0,1.0,0.9946236559139785,1.0,1
408,408,1580850000000,0.056,0.0562,0.0556,0.0559,98067.1,0.994661921708185,1.0,0.98932384341637,0.99644128113879,0
409,409,1580853600000,0.0559,0.0561,0.0557,0.0559,138522.4,0.9964349376114082,1.0,0.9928698752228164,0.9964349376114082,0
410,410,1580857200000,0.0562,0.0562,0.0557,0.0561,48406.7,0.998220640569395,1.0,0.9911032028469751,1.0,1
411,411,1580860800000,0.056,0.0562,0.0556,0.056,141136.4,0.99644128113879,1.0,0.98932384341637,0.99644128113879,0
412,412,1580864400000,0.0561,0.0564,0.0559,0.0559,38321.5,0.9911347517730497,1.0,0.9911347517730497,0.9946808510638298,1
413,413,1580868000000,0.0558,0.0559,0.0554,0.0558,126122.7,0.9982110912343471,1.0,0.9910554561717352,0.9982110912343471,0
414,414,1580871600000,0.0558,0.0559,0.0556,0.0559,22831.8,1.0,1.0,0.9946332737030411,0.9982110912343471,1
415,415,1580875200000,0.0559,0.0566,0.0559,0.0566,49082.7,1.0,1.0,0.9876325088339223,0.9876325088339223,1
416,416,1580878800000,0.0566,0.0573,0.0566,0.0569,261340.9,0.993019197207679,1.0,0.987783595113438,0.987783595113438,0
417,417,1580882400000,0.0569,0.0577,0.0569,0.0573,76211.7,0.9930675909878682,1.0,0.9861351819757366,0.9861351819757366,1
418,418,1580886000000,0.0573,0.0576,0.057,0.057,70376.3,0.9895833333333334,1.0,0.9895833333333334,0.9947916666666666,1
419,419,1580889600000,0.057,0.057,0.0567,0.0569,44343.0,0.9982456140350877,1.0,0.9947368421052631,1.0,1
420,420,1580893200000,0.0574,0.0576,0.0573,0.0574,20380.5,0.9965277777777778,1.0,0.9947916666666666,0.9965277777777778,1
421,421,1580896800000,0.0573,0.0579,0.0573,0.0577,69785.9,0.996545768566494,1.0,0.9896373056994818,0.9896373056994818,0
422,422,1580900400000,0.0576,0.0585,0.0576,0.0585,48947.9,1.0,1.0,0.9846153846153846,0.9846153846153846,0
423,423,1580904000000,0.0585,0.0595,0.0584,0.0584,240838.1,0.9815126050420169,1.0,0.9815126050420169,0.9831932773109244,0
424,424,1580907600000,0.0584,0.0588,0.0581,0.0588,21580.3,1.0,1.0,0.9880952380952381,0.9931972789115646,1
425,425,1580911200000,0.0587,0.0596,0.0587,0.0596,160458.0,1.0,1.0,0.9848993288590604,0.9848993288590604,0
426,426,1580914800000,0.0595,0.0601,0.059,0.06,94737.7,0.9983361064891847,1.0,0.9816971713810315,0.990016638935108,0
427,427,1580918400000,0.06,0.0602,0.0593,0.0596,290414.9,0.9900332225913622,1.0,0.9850498338870433,0.9966777408637874,0
428,428,1580922000000,0.0596,0.0598,0.0593,0.0596,206683.9,0.9966555183946488,1.0,0.9916387959866221,0.9966555183946488,0
429,429,1580925600000,0.0596,0.06,0.0594,0.0597,656922.4,0.9950000000000001,1.0,0.9900000000000001,0.9933333333333334,0
430,430,1580929200000,0.0596,0.0598,0.059,0.059,61499.6,0.9866220735785953,1.0,0.9866220735785953,0.9966555183946488,1
