,index,date,open,high,low,close,volume,hl_spread,oc_spread,roc_close,roc_volume,volume_feature
0,799,1584273600000,5460.03,5460.03,5290.68,5298.27,1.934586,0.9689836869028193,0.9703737891550047,-0.02590826942982305,-0.9891198177020306,-1
1,798,1584259200000,5302.59,5330.33,5302.59,5330.33,0.177132,0.9947958193957973,1.0052314057847203,-0.058277195641842305,-0.995204643903281,1
2,797,1584244800000,5227.41,5316.14,5227.41,5312.16,0.192939,0.983309318415241,1.0162126177208215,-0.04551285967377361,-0.9964927441837721,1
3,796,1584230400000,5135.94,5187.03,5135.94,5187.03,0.208996,0.9901504329066922,1.009947546116193,-0.046743656939967515,-0.9990027804825423,1
4,795,1584216000000,5377.54,5377.54,5108.0,5180.0,1.818767,0.9498767094247555,0.9632657311707584,0.03846948042444942,-0.9043010180119191,-1
5,794,1584201600000,5461.63,5519.91,5417.35,5500.75,0.585026,0.9814199869200767,1.0071626968505738,0.006521369194764759,-0.8736617104666728,1
6,793,1584187200000,5411.14,5414.07,5317.95,5341.57,1.129055,0.9822462583601616,0.9871431897899517,-0.014868530981024253,-0.02307895975523666,-1
7,792,1584172800000,5336.66,5523.13,5218.0,5523.13,1.084959,0.9447541520840538,1.0349413303451973,0.08589432292946664,-0.6483658766537557,1
8,791,1584158400000,5533.96,5533.96,5439.19,5439.19,0.924651,0.9828748310432311,0.9828748310432311,0.124343174179252,-0.4331050592245629,1
9,790,1584144000000,5535.05,5660.19,5457.02,5660.19,1.708785,0.9641054452235703,1.0226086485216934,-0.05784096356663482,-0.44842887355585737,1
10,789,1584129600000,5376.14,5751.04,5345.1,5565.46,9.026546,0.9294145058980637,1.0352148567559625,-0.09190944319804206,6.391217053305089,-1
11,788,1584115200000,5128.0,5441.74,4867.0,5441.38,8.717055,0.8943830465990658,1.0611115444617785,-0.1001997579092887,4.747306688116462,-1
12,787,1584100800000,5473.4,5879.32,4988.11,4988.11,3.82011,0.8484161433635182,0.911336646325867,-0.3273409381148431,1.7575948978744753,-1
13,786,1584086400000,5465.51,5669.88,5331.24,5465.11,2.975652,0.9402738682300154,0.9999268137831601,-0.28708269413397625,0.4111979512472732,1
14,785,1584072000000,4918.86,5445.15,4781.93,5422.19,2.959375,0.8781998659357411,1.1023265553400585,-0.3164295727771502,-0.19134960284420877,1
15,784,1584057600000,4820.38,9875.99,3855.0,5086.25,119.648159,0.39034061395363906,1.0551554026860952,-0.3502308445050831,67.80890555638305,-1
16,783,1584043200000,6019.68,9876.0,4428.23,4837.66,177.808234,0.44838294856217087,0.8036407250883767,-0.3774181758280225,263.853345368856,-1
17,782,1584028800000,6124.28,6200.17,5961.14,6007.68,36.938237,0.9614478312691427,0.9809610272554489,-0.23372601439773877,22.24115516696805,1
18,781,1584014400000,6048.51,6274.26,5740.27,6128.75,55.011385,0.9148919553859738,1.01326607709998,-0.2206683273758887,225.10144099562686,1
19,780,1584000000000,7377.31,7977.29,5477.76,6047.32,209.57873,0.6866692824254854,0.8197188406072131,-0.2365738408769279,275.2991795876449,-1
