,index,date,open,high,low,close,volume,hl_spread,oc_spread,roc_close,roc_volume,volume_feature
0,99,1584273600000,0.15487,0.15487,0.15487,0.15487,0.0,1.0,1.0,0.031778814123917254,-1.0,1
1,98,1584259200000,0.15177,0.15487,0.15177,0.15487,3534.3,0.9799832117259636,1.02042564406668,-0.037955025469002424,-0.9578975331525805,1
2,97,1584244800000,0.14773,0.15163,0.14773,0.15122,9714.4,0.9742794961419246,1.0236241792459215,-0.04683265048849683,-0.9409517117463204,-1
3,96,1584230400000,0.14569,0.14569,0.14569,0.14569,5497.7,1.0,1.0,-0.04939318804645709,-0.9922270723589055,-1
4,95,1584216000000,0.14673,0.14832,0.14673,0.14832,1125.9,0.9892799352750808,1.010836229809855,0.006446359503291088,-0.9639177405243609,1
5,94,1584201600000,0.15385,0.15385,0.15385,0.15385,5080.1,1.0,1.0,-0.013908473272657429,4.173744780527549,-1
6,93,1584187200000,0.15438,0.15438,0.15438,0.15438,0.0,1.0,1.0,0.0603750257572635,-1.0,1
7,92,1584172800000,0.15438,0.15438,0.15438,0.15438,673.3,1.0,1.0,0.09715016701016266,-0.7292613293658772,1
8,91,1584158400000,0.15562,0.16038,0.1501,0.1501,2071.9,0.9359022321985286,0.9645289808507904,0.09882869692532958,11.303444180522565,1
9,90,1584144000000,0.15884,0.16098,0.15543,0.16098,41558.5,0.9655236675363399,1.01347267690758,-0.005498239327855647,inf,-1
10,89,1584129600000,0.15112,0.16403,0.15112,0.15865,21462.9,0.9212948850819972,1.0498279512969826,-0.03696734247905786,137.3810444874275,1
11,88,1584115200000,0.15034,0.15474,0.14458,0.15326,17821.3,0.9343414760242988,1.0194226420114407,0.0024856096284668894,1.3219329789451741,1
12,87,1584100800000,0.15955,0.16365,0.14737,0.14737,83370.9,0.9005194011610145,0.9236602945785021,-0.2105742446968074,82.37089999999999,-1
13,86,1584086400000,0.15553,0.15971,0.14709,0.15602,4305.8,0.920981779475299,1.0031505175850317,-0.21523062220210254,-0.2611366600315739,1
14,85,1584072000000,0.13523,0.14651,0.13063,0.14559,12106.9,0.8916114940959661,1.0766102196258227,-0.3006196858336936,0.7212215129586717,1
15,84,1584057600000,0.13659,0.14763,0.11038,0.14071,403723.9,0.7476800108379056,1.0301632623178858,-0.29482810464067355,286.2866291894969,-1
16,83,1584043200000,0.16122,0.16122,0.12823,0.1366,212006.5,0.7953727825331846,0.8472894181863292,-0.3425738762152276,inf,-1
17,82,1584028800000,0.16607,0.16975,0.15887,0.16187,83945.2,0.9359057437407953,0.9747094598663215,-0.2276826184455365,17.816309147557885,1
18,81,1584014400000,0.15218,0.1682,0.15212,0.16474,164516.2,0.9043995243757432,1.0825338415034826,-0.21398921704279783,inf,1
19,80,1584000000000,0.18766,0.18766,0.14204,0.15288,707288.2,0.756900778002771,0.8146648193541511,-0.27924190278629013,91.88579833477792,-1
20,79,1583985600000,0.19388,0.19388,0.1833,0.18668,31203.7,0.9454301629874149,0.9628636269857644,-0.11831105653426532,13.998894443376274,-1
21,78,1583971200000,0.20046,0.20046,0.19881,0.19881,981.9,0.9917689314576473,0.9917689314576473,-0.05297003763159158,inf,1
22,77,1583956800000,0.20599,0.20817,0.20599,0.20817,289.9,0.9895277897871932,1.010583038011554,-0.015418814737738318,-0.8764542936288089,1
23,76,1583942400000,0.20398,0.20398,0.1993,0.19954,2486.9,0.9770565741739387,0.9782331601137366,-0.0505781034400723,-0.2129316074310852,-1
24,75,1583928000000,0.20778,0.20778,0.20778,0.20778,168.4,1.0,1.0,0.005030473057947127,-0.8948091698419639,-1
25,74,1583913600000,0.20959,0.20959,0.20959,0.20959,0.0,1.0,1.0,0.013785430976105184,-1.0,1
26,73,1583899200000,0.20959,0.20959,0.20959,0.20959,155.1,1.0,1.0,0.025642280401272366,-0.980769469207593,1
27,72,1583884800000,0.21173,0.21211,0.21173,0.21211,7675.2,0.9982084767337702,1.0017947385821564,0.03797406410570092,85.04484304932735,-1
28,71,1583870400000,0.21173,0.21173,0.21173,0.21173,1000.0,1.0,1.0,0.039063650193845945,inf,1
29,70,1583856000000,0.20921,0.21138,0.20921,0.20993,5827.6,0.9897341281105119,1.0034415180918694,0.02061354465457721,1.5453592487442673,-1
30,69,1583841600000,0.21457,0.21492,0.21137,0.21143,7033.9,0.9834822259445375,0.9853660809992077,0.027906072244640034,-0.1054318381258823,-1
31,68,1583827200000,0.20911,0.21017,0.20911,0.21017,1405.3,0.9949564638150069,1.0050691023863039,0.012769853508095563,10.314814814814815,1
32,67,1583812800000,0.20674,0.20674,0.20674,0.20674,0.0,1.0,1.0,0.017321129810057956,-1.0,1
33,66,1583798400000,0.20922,0.20927,0.20674,0.20674,4461.3,0.9879103550437234,0.9881464487142722,-0.027380504328189614,inf,-1
34,64,1583769600000,0.20271,0.20452,0.20075,0.20435,7614.6,0.9815665949540388,1.0080903754131518,-0.12001550254069415,17.649522409992652,-1
35,63,1583755200000,0.20893,0.20893,0.20377,0.20377,2080.4,0.975302732972766,0.975302732972766,-0.12069560714593941,1.693074433656958,-1
36,61,1583726400000,0.2037,0.20569,0.20181,0.20569,2346.5,0.9811366619670376,1.0097692685321553,-0.13027484143763202,7.425493716337522,1
37,60,1583712000000,0.20751,0.2087,0.20403,0.20752,3159.7,0.9776233828461907,1.0000481904486531,-0.14066835065634187,1.403179190751445,1
38,59,1583697600000,0.2119,0.2119,0.20322,0.20322,1600.9,0.9590372817366682,0.9590372817366682,-0.15669350153539707,0.5655192646195972,1
39,58,1583683200000,0.21613,0.21613,0.20081,0.21256,39701.8,0.9291167352982002,0.9834821635127007,-0.13102489677445728,inf,-1
40,57,1583668800000,0.23105,0.23105,0.21433,0.2168,8065.3,0.9276347111014931,0.9383250378705907,-0.11369118188136218,inf,-1
41,56,1583654400000,0.23222,0.23222,0.23222,0.23222,89.2,1.0,1.0,-0.050652058378643505,-0.8730971688718168,1
42,55,1583640000000,0.23174,0.23174,0.23174,0.23174,0.0,1.0,1.0,-0.05261436572503164,-1.0,1
43,54,1583625600000,0.23513,0.23513,0.23104,0.23174,2289.5,0.9826053672436524,0.9855824437545188,-0.03989725317976556,2.520682761802245,1
44,53,1583611200000,0.23633,0.23652,0.23627,0.2365,7862.9,0.9989430069338745,1.0007193331358692,-0.020176492521854494,0.6198471395315299,-1
45,52,1583596800000,0.24149,0.24149,0.24149,0.24149,124.2,1.0,1.0,-0.007643312101910826,-0.9744276066545874,1
46,51,1583582400000,0.24098,0.24098,0.24098,0.24098,500.0,1.0,1.0,-0.002070564850091161,-0.7359945086857806,-1
47,50,1583568000000,0.24461,0.24461,0.24461,0.24461,0.0,1.0,1.0,0.009367005034249365,-1.0,1
48,48,1583539200000,0.24461,0.24461,0.24461,0.24461,408.3,1.0,1.0,0.009367005034249365,0.21517857142857144,-1
49,47,1583524800000,0.24461,0.24461,0.24461,0.24461,772.5,1.0,1.0,0.024587417274021917,-0.7399515249444557,-1
50,46,1583510400000,0.24137,0.24137,0.24137,0.24137,0.0,1.0,1.0,0.00508015823443686,-1.0,1
51,45,1583496000000,0.24448,0.24448,0.24137,0.24137,278.5,0.9872791230366492,0.9872791230366492,0.01659436465484565,-0.5063807160581355,1
52,44,1583481600000,0.24248,0.24335,0.24248,0.24335,1314.8,0.9964249024039449,1.0035879247773012,0.026966576637407202,0.2890196078431373,-1
53,43,1583467200000,0.24169,0.24169,0.24148,0.24148,1022.6,0.9991311183747776,0.9991311183747776,0.026351581094865795,-0.04634896950480272,-1
54,42,1583452800000,0.24234,0.24234,0.24234,0.24234,0.0,1.0,1.0,0.04129248485369308,-1.0,1
55,41,1583438400000,0.24234,0.24234,0.24234,0.24234,0.0,1.0,1.0,0.04062177945723122,-1.0,1
56,40,1583424000000,0.24173,0.24234,0.24173,0.24234,702.9,0.9974828752991665,1.0025234766061308,0.04062177945723122,5.133507853403142,-1
57,39,1583409600000,0.24022,0.24022,0.23874,0.23874,446.1,0.9938389809341438,0.9938389809341438,0.006874446459449235,-0.9917670942142659,1
58,38,1583395200000,0.23961,0.24015,0.23961,0.24015,650.3,0.9977514053716426,1.0022536622010767,0.02694034637588194,-0.9322342986359327,1
