date,current_balance 
1573387200000,999.3024875621891 
1573387200000,998.6049751243781 
1573387200000,997.9074626865672 
1573387200000,997.2099502487563 
1573387200000,996.5124378109454 
1573387200000,996.5124378109454 
1573387200000,996.5124378109454 
1573387200000,995.8149253731344 
1573387200000,995.1174129353234 
1573387200000,995.1174129353234 
1573387200000,994.4199004975123 
1573387200000,994.4199004975123 
1573387200000,994.4199004975123 
1573387200000,994.4199004975123 
1573387200000,993.7223880597013 
1573387200000,993.7223880597013 
1573387200000,993.7223880597013 
1573387200000,993.7223880597013 
1573387200000,993.7223880597013 
1573387200000,993.7223880597013 
1573387200000,993.7223880597013 
1573387200000,993.7223880597013 
1573387200000,993.7223880597013 
1573401600000,995.1107948628945 
1573401600000,996.4336809713392 
1573401600000,999.8648012321042 
1573401600000,999.8847136770838 
1573401600000,1000.3035132685931 
1573401600000,1000.3035132685931 
1573401600000,1000.3035132685931 
1573401600000,1001.8775639192943 
1573401600000,1001.9960192616303 
1573401600000,1001.9960192616303 
1573401600000,1003.5484949401782 
1573401600000,1003.5484949401782 
1573401600000,1003.5484949401782 
1573401600000,1003.5484949401782 
1573401600000,1004.9255985672262 
1573401600000,1004.9255985672262 
1573401600000,1004.9255985672262 
1573401600000,1004.9255985672262 
1573401600000,1004.9255985672262 
1573401600000,1004.9255985672262 
1573401600000,1004.9255985672262 
1573401600000,1004.9255985672262 
1573401600000,1004.9255985672262 
1573416000000,1006.082604236554 
1573416000000,1005.0457475569623 
1573416000000,1004.2832763879034 
1573416000000,1004.333057500352 
1573416000000,1003.5634685074075 
1573416000000,1003.5634685074075 
1573416000000,1003.5634685074075 
1573416000000,1003.5259911109622 
1573416000000,1003.1469340154872 
1573416000000,1003.1469340154872 
1573416000000,1002.9428714907297 
1573416000000,1002.9428714907297 
1573416000000,1002.9428714907297 
1573416000000,1002.9428714907297 
1573416000000,1003.6989283840109 
1573416000000,1003.6989283840109 
1573416000000,1003.6989283840109 
1573416000000,1003.6989283840109 
1573416000000,1003.6989283840109 
1573416000000,1003.6989283840109 
1573416000000,1003.6989283840109 
1573416000000,1003.6989283840109 
1573416000000,1003.6989283840109 
1573430400000,1002.7733238485487 
1573430400000,1003.0951069560081 
1573430400000,1003.0951069560081 
1573430400000,1003.0154571760904 
1573430400000,1002.6467703562147 
1573430400000,1002.6467703562147 
1573430400000,1002.6467703562147 
1573430400000,1001.2601066877398 
1573430400000,998.511942745546 
1573430400000,998.511942745546 
1573430400000,998.0357968544449 
1573430400000,998.0357968544449 
1573430400000,998.0357968544449 
1573430400000,998.0357968544449 
1573430400000,998.0627988863479 
1573430400000,998.0627988863479 
1573430400000,998.0627988863479 
1573430400000,998.0627988863479 
1573430400000,998.0627988863479 
1573430400000,998.0627988863479 
1573430400000,998.0627988863479 
1573430400000,998.0627988863479 
1573430400000,998.0627988863479 
1573444800000,996.2115898154234 
1573444800000,994.0306154204203 
1573444800000,990.9807307441846 
1573444800000,990.9209934092464 
1573444800000,990.0261224872179 
1573444800000,990.0261224872179 
1573444800000,990.0261224872179 
