time,open,high,low,close,vwap,vol
1568448000,1.0250,1.0250,1.0250,1.0250,0.0000,0.00000000,0
1568462400,1.0250,1.0316,1.0119,1.0119,1.0296,846.72146146,4
1568476800,1.0119,1.0287,1.0119,1.0287,1.0236,6981.02390991,23
1568491200,1.0287,1.0343,1.0261,1.0343,1.0304,1773.39007300,13
1568505600,1.0301,1.0301,1.0300,1.0300,1.0300,247.43925895,3
1568520000,1.0272,1.0301,1.0272,1.0301,1.0299,498.53853854,4
1568534400,1.0301,1.0368,1.0301,1.0368,1.0345,3311.97910897,13
1568548800,1.0368,1.0368,1.0340,1.0340,1.0341,284.73018499,2
1568563200,1.0340,1.0583,1.0340,1.0583,1.0520,3916.40702558,17
1568577600,1.0583,1.0756,1.0583,1.0703,1.0664,6163.16409559,43
1568592000,1.0741,1.0914,1.0741,1.0889,1.0820,1897.56342542,37
1568606400,1.0918,1.0918,1.0562,1.0620,1.0800,415.37265499,18
1568620800,1.0620,1.0893,1.0514,1.0893,1.0768,8387.60765382,20
1568635200,1.0840,1.0840,1.0337,1.0424,1.0625,6112.67554625,27
1568649600,1.0424,1.0424,1.0347,1.0424,1.0384,1121.46146146,8
1568664000,1.0424,1.0647,1.0424,1.0646,1.0591,7398.50156482,41
1568678400,1.0646,1.0667,1.0564,1.0628,1.0619,51.39856851,4
1568692800,1.0697,1.0733,1.0697,1.0711,1.0700,5999.63180348,29
1568707200,1.0711,1.0711,1.0474,1.0526,1.0502,1562.86000000,7
1568721600,1.0526,1.0735,1.0448,1.0735,1.0592,2861.19309083,29
1568736000,1.0735,1.1096,1.0663,1.0996,1.0992,23124.13338995,118
1568750400,1.1014,1.1058,1.0963,1.1000,1.1012,3389.52092001,31
1568764800,1.1000,1.1130,1.1000,1.1107,1.1094,2343.58179999,20
1568779200,1.1107,1.1520,1.1107,1.1467,1.1313,3507.84384571,41
1568793600,1.1414,1.1720,1.1280,1.1720,1.1481,4671.00942515,51
1568808000,1.1885,1.1886,1.1465,1.1497,1.1672,14531.23245243,63
1568822400,1.1505,1.1527,1.1505,1.1510,1.1511,1132.56704232,10
1568836800,1.1510,1.1510,1.1441,1.1500,1.1466,752.35412358,8
1568851200,1.1500,1.1500,1.0501,1.0716,1.0722,9874.48039229,44
1568865600,1.0716,1.0716,1.0649,1.0668,1.0677,2749.44172430,12
1568880000,1.0668,1.0815,1.0668,1.0752,1.0782,1601.45919629,9
1568894400,1.0752,1.0844,1.0448,1.0578,1.0549,1740.42138737,26
1568908800,1.0560,1.0866,1.0560,1.0762,1.0680,4940.70908954,30
1568923200,1.0864,1.0947,1.0700,1.0778,1.0815,4700.77506646,28
1568937600,1.0778,1.0847,1.0619,1.0624,1.0659,6725.22006058,15
1568952000,1.0624,1.0699,1.0624,1.0699,1.0686,1940.84857877,4
1568966400,1.0699,1.0699,1.0620,1.0620,1.0620,36.22454147,2
1568980800,1.0620,1.0620,1.0500,1.0500,1.0618,9228.33891144,14
1568995200,1.0500,1.0500,1.0300,1.0376,1.0334,4588.33111087,19
1569009600,1.0376,1.0438,1.0350,1.0438,1.0389,1041.45225565,8
1569024000,1.0438,1.0543,1.0438,1.0491,1.0513,1714.82049961,13
1569038400,1.0491,1.0491,1.0293,1.0293,1.0301,2799.99999998,5
1569052800,1.0293,1.0408,1.0293,1.0408,1.0363,2562.30713100,6
1569067200,1.0408,1.0408,1.0241,1.0241,1.0265,620.81315066,3
1569081600,1.0241,1.0241,1.0210,1.0219,1.0217,2293.83000000,6
1569096000,1.0230,1.0230,1.0197,1.0197,1.0228,625.75171065,3
1569110400,1.0197,1.0197,0.9883,0.9896,0.9995,2855.49209468,19
1569124800,0.9896,1.0001,0.9890,1.0001,0.9925,2047.79059467,13
1569139200,1.0010,1.0010,0.9922,0.9922,0.9995,1438.41319104,7
1569153600,0.9922,1.0131,0.9922,1.0131,1.0068,4075.63855821,25
1569168000,1.0041,1.0097,0.9795,0.9920,0.9983,7046.06131638,57
1569182400,0.9920,1.0875,0.9920,1.0875,1.0222,31585.89772997,203
1569196800,1.0875,1.1920,1.0643,1.1641,1.1130,22258.53447211,193
1569211200,1.1641,1.1870,1.0958,1.0958,1.1568,11274.91613543,100
1569225600,1.0958,1.1189,1.0608,1.0646,1.0990,2957.00538942,29
1569240000,1.0695,1.0724,1.0459,1.0511,1.0625,9920.51635099,83
1569254400,1.0502,1.0507,1.0332,1.0339,1.0409,7115.03260638,58
1569268800,1.0339,1.0377,0.9982,1.0040,1.0071,3904.74019186,13
1569283200,1.0040,1.0342,0.9939,1.0342,1.0064,7431.47888865,52
1569297600,1.0342,1.0353,1.0340,1.0353,1.0345,2311.10244470,2
1569312000,1.0353,1.0353,1.0001,1.0001,1.0064,137.90382551,7
1569326400,1.0001,1.0001,0.9396,0.9571,0.9754,4577.12379569,27
1569340800,0.9571,0.9623,0.8030,0.8343,0.8577,21585.32606751,93
1569355200,0.8343,0.8600,0.8188,0.8400,0.8440,14331.88700870,29
1569369600,0.8400,0.8600,0.8400,0.8412,0.8562,2278.71397635,14
1569384000,0.8500,0.8500,0.8277,0.8389,0.8357,9581.60586063,31
1569398400,0.8364,0.8364,0.8175,0.8178,0.8223,2966.92912011,15
1569412800,0.8178,0.8323,0.8112,0.8260,0.8218,5670.66024333,16
1569427200,0.8200,0.8347,0.8200,0.8333,0.8284,4780.86131465,11
1569441600,0.8354,0.8639,0.8354,0.8563,0.8523,5107.65556750,58
1569456000,0.8586,0.8600,0.8500,0.8537,0.8556,1129.27395595,18
1569470400,0.8537,0.8607,0.8537,0.8600,0.8595,1208.30411728,22
1569484800,0.8600,0.8833,0.8600,0.8639,0.8755,6627.32417282,89
1569499200,0.8639,0.8657,0.8000,0.8000,0.8271,3765.96673250,39
1569513600,0.7971,0.7986,0.7729,0.7955,0.7818,13063.27916962,58
1569528000,0.7955,0.8300,0.7955,0.8300,0.8300,54.15490000,2
1569542400,0.8300,0.8316,0.8187,0.8316,0.8209,801.91844517,5
1569556800,0.8316,0.8400,0.8316,0.8400,0.8400,28.56630000,1
1569571200,0.8500,0.8500,0.8500,0.8500,0.8500,53.19460000,1
1569585600,0.8500,1.0000,0.8040,0.8182,0.8347,31342.08769673,76
1569600000,0.8182,0.8337,0.8182,0.8300,0.8275,1405.22302413,49
1569614400,0.8267,0.8500,0.8259,0.8388,0.8410,2951.24251029,39
1569628800,0.8388,0.8425,0.8388,0.8400,0.8403,127.18760000,3
1569643200,0.8400,0.8500,0.8379,0.8500,0.8433,5419.89595788,48
1569657600,0.8500,0.8512,0.8500,0.8512,0.8512,168.80649568,4
1569672000,0.8512,0.8512,0.8321,0.8333,0.8354,3648.27296055,24
1569686400,0.8333,0.8572,0.8333,0.8500,0.8501,9357.52994870,38
1569700800,0.8500,0.8500,0.8400,0.8423,0.8421,5840.27082901,12
1569715200,0.8423,0.8423,0.8400,0.8400,0.8400,107.15880000,2
1569729600,0.8400,0.8400,0.8300,0.8300,0.8300,54.22670000,1
1569744000,0.8300,0.8321,0.8286,0.8312,0.8309,425.19540719,5
1569758400,0.8312,0.8312,0.8116,0.8132,0.8158,1711.24834871,26
1569772800,0.8200,0.8208,0.8199,0.8199,0.8199,1203.68098967,3
1569787200,0.8199,0.8200,0.8100,0.8200,0.8149,110.39810000,2
1569801600,0.8200,0.8200,0.8061,0.8061,0.8118,5835.99558705,22
1569816000,0.8061,0.8061,0.7960,0.8024,0.7991,3623.24872065,33
1569830400,0.8024,0.8228,0.8024,0.8227,0.8217,4950.85682421,16
1569844800,0.8290,0.8633,0.8290,0.8509,0.8559,24491.33687560,158
1569859200,0.8570,0.8615,0.8325,0.8466,0.8515,8074.81175622,41
1569873600,0.8466,0.8466,0.8397,0.8400,0.8399,225.51874444,5
1569888000,0.8400,0.8500,0.8400,0.8500,0.8489,64.44444444,2
1569902400,0.8500,0.8510,0.8500,0.8500,0.8506,151.78600000,2
1569916800,0.8500,0.8500,0.8400,0.8400,0.8400,90.28420000,4
1569931200,0.8500,0.8500,0.8400,0.8400,0.8478,658.80054645,8
1569945600,0.8400,0.8400,0.8207,0.8207,0.8311,146.93806880,8
1569960000,0.8207,0.8303,0.8207,0.8300,0.8300,168.77288200,3
1569974400,0.8300,0.8300,0.8300,0.8300,0.8300,19.30270000,1
1569988800,0.8300,0.8300,0.8206,0.8206,0.8206,10.00000000,2
1570003200,0.8206,0.8206,0.8206,0.8206,0.0000,0.00000000,0
1570017600,0.8206,0.8296,0.8206,0.8296,0.8296,10.00000000,1
1570032000,0.8296,0.8296,0.8194,0.8194,0.8198,100.00000000,5
1570046400,0.8194,0.8334,0.8194,0.8334,0.8320,167.14714714,2
1570060800,0.8334,0.8723,0.8263,0.8691,0.8476,8897.34301244,72
1570075200,0.8800,0.8832,0.8513,0.8552,0.8677,257156.72996722,969
1570089600,0.8552,0.8600,0.8500,0.8500,0.8516,126.95160000,2
1570104000,0.8500,0.8500,0.8200,0.8300,0.8357,2165.53908003,21
1570118400,0.8300,0.8468,0.8300,0.8400,0.8438,1281.28609566,16
1570132800,0.8400,0.8557,0.8400,0.8557,0.8455,66.16107734,2
1570147200,0.8557,0.8557,0.8372,0.8372,0.8494,260.00000000,2
1570161600,0.8372,0.8700,0.8372,0.8700,0.8594,335.33371054,7
1570176000,0.8700,0.8700,0.8581,0.8600,0.8622,560.11702541,13
1570190400,0.8600,0.9000,0.8600,0.8940,0.8870,7576.11161332,24
1570204800,0.8900,0.9000,0.8900,0.9000,0.8959,360.20512320,8
1570219200,0.9000,0.9000,0.8900,0.8900,0.8953,464.82220000,6
1570233600,0.8900,0.8900,0.8653,0.8900,0.8751,563.62340314,9
1570248000,0.8900,0.8906,0.8900,0.8906,0.8903,361.80802080,4
1570262400,0.8906,0.9100,0.8906,0.9100,0.9078,866.32121807,15
1570276800,0.9100,0.9131,0.9001,0.9131,0.9040,76.56789999,3
1570291200,0.9131,0.9216,0.9000,0.9216,0.9061,420.78658467,6
1570305600,0.9216,0.9216,0.9190,0.9200,0.9193,1067.73745037,15
1570320000,0.9200,0.9200,0.9100,0.9100,0.9127,118.04310000,2
1570334400,0.9200,0.9305,0.9200,0.9258,0.9275,741.69706767,6
1570348800,0.9258,0.9258,0.8900,0.8900,0.8935,167.98184714,2
1570363200,0.8900,0.8900,0.8900,0.8900,0.8900,60.33520000,1
1570377600,0.8900,0.8900,0.8702,0.8702,0.8775,1806.12666929,11
1570392000,0.8702,0.8765,0.8700,0.8700,0.8705,113.43640000,3
1570406400,0.8700,0.8917,0.8700,0.8917,0.8865,715.49730000,5
1570420800,0.8917,0.8917,0.8917,0.8917,0.0000,0.00000000,0
1570435200,0.8917,0.9000,0.8900,0.9000,0.8979,198.40400000,9
1570449600,0.9000,0.9100,0.8956,0.9099,0.9033,1776.04067382,18
1570464000,0.9099,0.9139,0.9073,0.9116,0.9106,2460.75057207,25
1570478400,0.9116,0.9116,0.9095,0.9100,0.9095,170.68648768,2
1570492800,0.9100,0.9230,0.9100,0.9228,0.9210,157.79420000,9
1570507200,0.9228,0.9228,0.9200,0.9200,0.9200,13.06120000,1
1570521600,0.9200,0.9200,0.9044,0.9044,0.9068,359.66124774,6
1570536000,0.9044,0.9100,0.9044,0.9100,0.9100,46.11840000,1
1570550400,0.9100,0.9100,0.8939,0.8964,0.8962,404.61604300,4
1570564800,0.8964,0.8998,0.8900,0.8998,0.8917,170.27613485,6
1570579200,0.8998,0.8998,0.8998,0.8998,0.0000,0.00000000,0
1570593600,0.8998,0.9104,0.8998,0.9073,0.9100,329.36230901,2
1570608000,0.9073,0.9315,0.9073,0.9311,0.9282,5861.23809712,15
1570622400,0.9311,0.9495,0.9230,0.9230,0.9322,4475.79317933,42
1570636800,0.9231,0.9250,0.9184,0.9250,0.9242,2330.45584455,6
1570651200,0.9250,0.9254,0.9250,0.9254,0.9254,127.12823200,1
1570665600,0.9254,0.9745,0.9254,0.9500,0.9720,2175.36829778,23
1570680000,0.9500,0.9714,0.9500,0.9714,0.9710,240.00000000,2
1570694400,0.9714,0.9714,0.9070,0.9070,0.9266,50.00000000,2
1570708800,0.9070,0.9092,0.9070,0.9070,0.9075,150.00000000,4
1570723200,0.9070,0.9070,0.8928,0.8980,0.8983,2505.49007063,6
1570737600,0.8980,0.9020,0.8980,0.9020,0.9020,10.00000000,1
1570752000,0.9020,0.9039,0.8970,0.8970,0.8999,23.38000000,2
1570766400,0.8970,0.9028,0.8688,0.8742,0.8869,20861.03026884,138
1570780800,0.8751,0.8751,0.8581,0.8581,0.8611,5040.37860179,19
1570795200,0.8581,0.8735,0.8581,0.8712,0.8723,1605.09596482,9
1570809600,0.8551,0.8551,0.8540,0.8540,0.8544,161.54218855,6
1570824000,0.8540,0.8580,0.8485,0.8580,0.8513,1063.90917054,5
1570838400,0.8580,0.8580,0.8475,0.8475,0.8486,626.78417335,6
1570852800,0.8475,0.8475,0.8475,0.8475,0.0000,0.00000000,0
1570867200,0.8475,0.8643,0.8475,0.8491,0.8502,5100.00000000,9
1570881600,0.8491,0.8512,0.8457,0.8512,0.8474,188.74808000,2
1570896000,0.8512,0.8586,0.8482,0.8483,0.8489,1145.18376921,9
1570910400,0.8483,0.8483,0.8483,0.8483,0.0000,0.00000000,0
1570924800,0.8483,0.8483,0.8483,0.8483,0.0000,0.00000000,0
1570939200,0.8483,0.8493,0.8483,0.8492,0.8492,1199.99999995,5
1570953600,0.8492,0.8492,0.8432,0.8438,0.8437,3362.23309356,6
1570968000,0.8438,0.8438,0.8438,0.8438,0.0000,0.00000000,0
1570982400,0.8438,0.8438,0.8438,0.8438,0.0000,0.00000000,0
1570996800,0.8439,0.8439,0.8343,0.8372,0.8358,1083.37547458,10
1571011200,0.8372,0.8464,0.8372,0.8412,0.8450,6283.13385250,6
1571025600,0.8412,0.8596,0.8412,0.8500,0.8519,176.20970000,2
1571040000,0.8500,0.8626,0.8496,0.8611,0.8557,790.53121165,9
1571054400,0.8611,0.8793,0.8552,0.8560,0.8653,832.33706924,7
1571068800,0.8560,0.8600,0.8548,0.8548,0.8593,267.58520000,5
1571083200,0.8548,0.8778,0.8548,0.8778,0.8720,20.01001001,2
1571097600,0.8727,0.8727,0.8712,0.8712,0.8726,271.36208906,2
1571112000,0.8712,0.8800,0.8712,0.8747,0.8797,238.55840000,2
1571126400,0.8747,0.8800,0.8697,0.8800,0.8788,154.44928900,3
1571140800,0.8800,0.8910,0.8791,0.8812,0.8842,1043.89068416,14
1571155200,0.8812,0.8812,0.8571,0.8571,0.8602,387.52396837,7
1571169600,0.8571,0.8571,0.8571,0.8571,0.0000,0.00000000,0
1571184000,0.8571,0.8571,0.8485,0.8500,0.8493,582.85501480,4
1571198400,0.8500,0.8500,0.8401,0.8401,0.8405,592.21189775,7
1571212800,0.8401,0.8401,0.8279,0.8279,0.8322,1804.15050593,3
1571227200,0.8279,0.8279,0.8029,0.8039,0.8057,222.12142424,6
1571241600,0.8039,0.8039,0.7971,0.8006,0.8004,614.99473380,4
1571256000,0.8006,0.8151,0.8006,0.8151,0.8151,133.46832532,1
1571270400,0.8189,0.8189,0.8181,0.8181,0.8182,45.58452671,6
1571284800,0.8181,0.8181,0.8181,0.8181,0.0000,0.00000000,0
1571299200,0.8181,0.8256,0.8181,0.8256,0.8256,1000.00000000,1
1571313600,0.8256,0.8281,0.8232,0.8232,0.8263,66.53006850,5
1571328000,0.8232,0.8283,0.8232,0.8256,0.8281,1164.19916203,4
1571342400,0.8256,0.8408,0.8256,0.8408,0.8389,75.89003580,8
1571356800,0.8408,0.8408,0.8408,0.8408,0.0000,0.00000000,0
1571371200,0.8408,0.8408,0.8100,0.8108,0.8199,765.41727465,9
1571385600,0.8108,0.8108,0.8021,0.8041,0.8027,840.17450088,5
1571400000,0.8041,0.8041,0.8041,0.8041,0.0000,0.00000000,0
1571414400,0.8041,0.8189,0.8041,0.8150,0.8096,171.39767161,9
1571428800,0.8150,0.8176,0.8150,0.8164,0.8167,72.87704851,3
1571443200,0.8164,0.8164,0.7917,0.7917,0.7981,549.19083626,5
1571457600,0.7917,0.7998,0.7897,0.7998,0.7981,16035.58452671,24
1571472000,0.7998,0.7998,0.7998,0.7998,0.0000,0.00000000,0
1571486400,0.7998,0.7998,0.7990,0.7990,0.7990,260.60869565,1
1571500800,0.7990,0.7990,0.7984,0.7984,0.7988,280.66361202,2
1571515200,0.7987,0.7987,0.7987,0.7987,0.7987,62.87705000,1
1571529600,0.7987,0.7987,0.7911,0.7912,0.7965,4867.18704914,31
1571544000,0.7924,0.7932,0.7890,0.7896,0.7914,23134.59103109,18
1571558400,0.7896,0.7896,0.7888,0.7888,0.7888,73.02302302,1
1571572800,0.7888,0.8045,0.7888,0.8045,0.7992,20.00000000,2
1571587200,0.8045,0.8049,0.8045,0.8049,0.8049,408.20199998,4
1571601600,0.8125,0.8125,0.7983,0.8103,0.8055,895.94002772,8
1571616000,0.8103,0.8103,0.8074,0.8080,0.8075,388.63831665,7
1571630400,0.8080,0.8142,0.8080,0.8120,0.8130,192.56005113,3
1571644800,0.8120,0.8132,0.8120,0.8132,0.8132,287.01148011,1
1571659200,0.8132,0.8132,0.8000,0.8000,0.8018,208.98685051,3
1571673600,0.8000,0.8000,0.7938,0.7938,0.7963,45.00000000,3
1571688000,0.7938,0.8100,0.7938,0.8100,0.8024,1169.14366253,13
